Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.984	-0.00021	0.4179	0.01496	
0.00500	1.902	-0.00022	0.4117	0.01528	
0.01000	1.808	-0.00026	0.4055	0.01569	
0.01500	1.714	-0.00029	0.3993	0.01612	
0.02000	1.625	-0.00029	0.3932	0.01644	
0.02500	1.553	-0.00030	0.3870	0.01681	
0.03000	1.505	-0.00033	0.3808	0.01714	
0.03500	1.490	-0.00032	0.3746	0.01750	
0.04000	1.516	-0.00030	0.3682	0.01789	
0.04500	1.584	-0.00030	0.3616	0.01833	
0.05000	1.693	-0.00029	0.3548	0.01878	
0.05500	1.837	-0.00025	0.3477	0.01935	
0.06000	2.007	-0.00024	0.3403	0.01979	
0.06500	2.191	-0.00023	0.3326	0.02031	
0.07000	2.383	-0.00019	0.3246	0.02084	
0.07500	2.573	-0.00017	0.3161	0.02147	
0.08000	2.758	-0.00017	0.3073	0.02204	
0.08500	2.932	-0.00015	0.2980	0.02257	
0.09000	3.093	-0.00012	0.2881	0.02321	
0.09500	3.242	-0.00013	0.2777	0.02374	
0.1000	3.385	-0.00012	0.2668	0.02431	
0.1050	3.527	0.000	0.2553	0.02475	
0.1100	3.675	0.000	0.2431	0.02528	
0.1150	3.832	0.000	0.2305	0.02581	
0.1200	4.004	0.000	0.2172	0.02633	
0.1250	4.193	0.000	0.2032	0.02675	
0.1300	4.398	0.000	0.1887	0.02720	
0.1350	4.615	0.000	0.1736	0.02761	
0.1400	4.837	0.000	0.1579	0.02806	
0.1450	5.057	0.000	0.1417	0.02853	
0.1500	5.265	0.000	0.1251	0.02904	
0.1550	5.454	0.000	0.1079	0.02951	
0.1600	5.619	0.000	0.09029	0.02991	
0.1650	5.753	0.000	0.07238	0.03026	
0.1700	5.852	0.000	0.05423	0.03051	
0.1750	5.916	0.000	0.03592	0.03081	
0.1800	5.944	0.000	0.01764	0.03123	
0.1850	5.936	0.000	-0.00053	0.03180	
0.1900	5.892	0.000	-0.01860	0.03217	
0.1950	5.817	-0.00013	-0.03647	0.03243	
0.2000	5.714	-0.00017	-0.05397	0.03262	
0.2050	5.583	-0.00018	-0.07104	0.03281	
0.2100	5.423	-0.00021	-0.08755	0.03322	
0.2150	5.234	-0.00025	-0.1034	0.03374	
0.2200	5.018	-0.00027	-0.1186	0.03420	
0.2250	4.782	-0.00029	-0.1332	0.03452	
0.2300	4.527	-0.00033	-0.1469	0.03482	
0.2350	4.253	-0.00036	-0.1599	0.03507	
0.2400	3.957	-0.00037	-0.1720	0.03542	
0.2450	3.639	-0.00042	-0.1832	0.03569	
0.2500	3.302	-0.00047	-0.1934	0.03592	
0.2550	2.957	-0.00048	-0.2026	0.03610	
0.2600	2.616	-0.00052	-0.2109	0.03623	
0.2650	2.289	-0.00056	-0.2182	0.03631	
0.2700	1.983	-0.00056	-0.2245	0.03636	
0.2750	1.698	-0.00057	-0.2298	0.03642	
0.2800	1.437	-0.00059	-0.2342	0.03649	
0.2850	1.196	-0.00058	-0.2377	0.03659	
0.2900	0.9716	-0.00055	-0.2404	0.03671	
0.2950	0.7602	-0.00056	-0.2423	0.03685	
0.3000	0.5544	-0.00055	-0.2434	0.03695	
0.3050	0.3521	-0.00052	-0.2439	0.03705	
0.3100	0.1510	-0.00052	-0.2438	0.03715	
0.3150	-0.04853	-0.00053	-0.2431	0.03727	
0.3200	-0.2431	-0.00052	-0.2420	0.03728	
0.3250	-0.4269	-0.00052	-0.2405	0.03725	
0.3300	-0.5931	-0.00053	-0.2387	0.03715	
0.3350	-0.7356	-0.00052	-0.2365	0.03704	
0.3400	-0.8481	-0.00050	-0.2343	0.03688	
0.3450	-0.9299	-0.00050	-0.2319	0.03667	
0.3500	-0.9801	-0.00048	-0.2293	0.03642	
0.3550	-0.9974	-0.00045	-0.2268	0.03614	
0.3600	-0.9839	-0.00043	-0.2243	0.03588	
0.3650	-0.9452	-0.00041	-0.2217	0.03559	
0.3700	-0.8884	-0.00037	-0.2193	0.03534	
0.3750	-0.8201	-0.00034	-0.2170	0.03508	
0.3800	-0.7456	-0.00033	-0.2147	0.03484	
0.3850	-0.6691	-0.00030	-0.2125	0.03459	
0.3900	-0.5941	-0.00027	-0.2104	0.03429	
0.3950	-0.5240	-0.00027	-0.2083	0.03401	
0.4000	-0.4629	-0.00027	-0.2062	0.03372	
0.4050	-0.4160	-0.00024	-0.2042	0.03342	
0.4100	-0.3898	-0.00024	-0.2020	0.03312	
0.4150	-0.3872	-0.00026	-0.1997	0.03282	
0.4200	-0.4117	-0.00026	-0.1973	0.03249	
0.4250	-0.4691	-0.00027	-0.1946	0.03214	
0.4300	-0.5616	-0.00031	-0.1917	0.03175	
0.4350	-0.6881	-0.00033	-0.1884	0.03141	
0.4400	-0.8456	-0.00035	-0.1848	0.03106	
0.4450	-1.030	-0.00040	-0.1809	0.03069	
0.4500	-1.236	-0.00043	-0.1764	0.03027	
0.4550	-1.452	-0.00043	-0.1714	0.02989	
0.4600	-1.668	-0.00045	-0.1661	0.02953	
0.4650	-1.875	-0.00047	-0.1602	0.02921	
0.4700	-2.067	-0.00046	-0.1538	0.02891	
0.4750	-2.243	-0.00045	-0.1469	0.02863	
0.4800	-2.404	-0.00046	-0.1396	0.02841	
0.4850	-2.555	-0.00044	-0.1316	0.02818	
0.4900	-2.696	-0.00040	-0.1232	0.02793	
0.4950	-2.831	-0.00039	-0.1143	0.02770	
0.5000	-2.962	-0.00037	-0.1048	0.02754	
0.5050	-3.092	-0.00034	-0.09492	0.02734	
0.5100	-3.222	-0.00033	-0.08462	0.02711	
0.5150	-3.348	-0.00032	-0.07388	0.02687	
0.5200	-3.465	-0.00028	-0.06276	0.02665	
0.5250	-3.570	-0.00024	-0.05137	0.02640	
0.5300	-3.661	-0.00023	-0.03969	0.02613	
0.5350	-3.736	-0.00020	-0.02782	0.02589	
0.5400	-3.790	-0.00017	-0.01586	0.02564	
0.5450	-3.819	-0.00017	-0.00383	0.02539	
0.5500	-3.822	-0.00016	0.00829	0.02512	
0.5550	-3.805	-0.00012	0.02034	0.02481	
0.5600	-3.771	-0.00011	0.03226	0.02451	
0.5650	-3.723	-0.00010	0.04408	0.02420	
0.5700	-3.662	0.000	0.05571	0.02388	
0.5750	-3.588	0.000	0.06705	0.02359	
0.5800	-3.500	0.000	0.07815	0.02331	
0.5850	-3.398	0.000	0.08896	0.02299	
0.5900	-3.285	0.000	0.09939	0.02263	
0.5950	-3.161	0.000	0.1094	0.02228	
0.6000	-3.027	0.000	0.1191	0.02199	
0.6050	-2.886	0.000	0.1283	0.02168	
0.6100	-2.738	0.000	0.1370	0.02140	
0.6150	-2.584	0.000	0.1453	0.02113	
0.6200	-2.426	0.000	0.1531	0.02092	
0.6250	-2.263	0.000	0.1603	0.02076	
0.6300	-2.097	0	0.1672	0.02063	
0.6350	-1.933	0.000	0.1736	0.02051	
0.6400	-1.766	0.000	0.1795	0.02045	
0.6450	-1.596	0.000	0.1849	0.02044	
0.6500	-1.426	0.000	0.1899	0.02046	
0.6550	-1.259	0.000	0.1943	0.02047	
0.6600	-1.099	0	0.1981	0.02055	
0.6650	-0.9504	0.000	0.2015	0.02075	
0.6700	-0.8136	0.000	0.2043	0.02103	
0.6750	-0.6898	0.000	0.2065	0.02133	
0.6800	-0.5791	0.000	0.2082	0.02162	
0.6850	-0.4811	0.000	0.2094	0.02198	
0.6900	-0.3937	0.000	0.2099	0.02231	
0.6950	-0.3112	0.000	0.2098	0.02267	
0.7000	-0.2246	0.000	0.2090	0.02312	
0.7050	-0.1273	0.000	0.2076	0.02349	
0.7100	-0.01282	0.000	0.2055	0.02372	
0.7150	0.1268	-0.00010	0.2029	0.02395	
0.7200	0.2987	0.000	0.1996	0.02415	
0.7250	0.5062	0.000	0.1955	0.02444	
0.7300	0.7498	0.000	0.1908	0.02469	
0.7350	1.026	0.000	0.1854	0.02495	
0.7400	1.328	0.000	0.1793	0.02514	
0.7450	1.646	0.000	0.1726	0.02543	
0.7500	1.970	0.000	0.1654	0.02571	
0.7550	2.287	0.000	0.1575	0.02594	
0.7600	2.581	0.00011	0.1490	0.02624	
0.7650	2.841	0.00010	0.1400	0.02668	
0.7700	3.062	0.00011	0.1306	0.02711	
0.7750	3.243	0.00011	0.1207	0.02760	
0.7800	3.381	0.000	0.1105	0.02803	
0.7850	3.478	0.000	0.1001	0.02844	
0.7900	3.533	0.000	0.08937	0.02890	
0.7950	3.551	0.000	0.07840	0.02928	
0.8000	3.537	0.000	0.06727	0.02974	
0.8050	3.503	-0.00013	0.05599	0.03018	
0.8100	3.459	-0.00018	0.04459	0.03078	
0.8150	3.417	-0.00024	0.03316	0.03145	
0.8200	3.387	-0.00025	0.02168	0.03201	
0.8250	3.374	-0.00027	0.01011	0.03245	
0.8300	3.379	-0.00030	-0.00147	0.03296	
0.8350	3.403	-0.00030	-0.01307	0.03346	
0.8400	3.444	-0.00028	-0.02473	0.03408	
0.8450	3.500	-0.00029	-0.03645	0.03459	
0.8500	3.566	-0.00028	-0.04821	0.03517	
0.8550	3.635	-0.00024	-0.06011	0.03585	
0.8600	3.703	-0.00022	-0.07221	0.03648	
0.8650	3.767	-0.00022	-0.08441	0.03720	
0.8700	3.826	-0.00020	-0.09672	0.03773	
