Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-6.303	0.00038	0.2163	0.01630	
0.00500	-6.179	0.00039	0.2366	0.01569	
0.01000	-6.050	0.00037	0.2564	0.01509	
0.01500	-5.918	0.00034	0.2758	0.01448	
0.02000	-5.779	0.00033	0.2946	0.01391	
0.02500	-5.630	0.00029	0.3129	0.01344	
0.03000	-5.471	0.00024	0.3306	0.01296	
0.03500	-5.304	0.00022	0.3477	0.01253	
0.04000	-5.131	0.00020	0.3641	0.01211	
0.04500	-4.951	0.00016	0.3798	0.01177	
0.05000	-4.764	0.00013	0.3949	0.01141	
0.05500	-4.566	0.00012	0.4093	0.01110	
0.06000	-4.353	0.000	0.4230	0.01087	
0.06500	-4.125	0.000	0.4359	0.01070	
0.07000	-3.879	0.000	0.4481	0.01052	
0.07500	-3.616	0.000	0.4594	0.01037	
0.08000	-3.339	0.000	0.4699	0.01024	
0.08500	-3.047	0.000	0.4795	0.01015	
0.09000	-2.742	0.000	0.4881	0.01010	
0.09500	-2.433	0.000	0.4958	0.01004	
0.1000	-2.130	0.000	0.5026	0.01004	
0.1050	-1.841	0.000	0.5083	0.01005	
0.1100	-1.570	0.000	0.5130	0.01014	
0.1150	-1.317	0.000	0.5169	0.01025	
0.1200	-1.082	0.000	0.5197	0.01048	
0.1250	-0.8589	0.000	0.5217	0.01071	
0.1300	-0.6372	0.000	0.5227	0.01098	
0.1350	-0.4100	0.000	0.5228	0.01123	
0.1400	-0.1715	0.000	0.5220	0.01150	
0.1450	0.08286	0.000	0.5203	0.01194	
0.1500	0.3569	0.000	0.5177	0.01234	
0.1550	0.6535	0.000	0.5142	0.01279	
0.1600	0.9728	0.000	0.5097	0.01328	
0.1650	1.312	0.000	0.5045	0.01381	
0.1700	1.664	0.000	0.4983	0.01429	
0.1750	2.019	0.00011	0.4912	0.01477	
0.1800	2.366	0.00011	0.4833	0.01527	
0.1850	2.697	0.00014	0.4746	0.01588	
0.1900	3.007	0.00015	0.4649	0.01646	
0.1950	3.290	0.00013	0.4545	0.01700	
0.2000	3.545	0.00012	0.4433	0.01755	
0.2050	3.772	0.00013	0.4313	0.01812	
0.2100	3.976	0.00011	0.4185	0.01869	
0.2150	4.163	0.000	0.4050	0.01928	
0.2200	4.340	0.00011	0.3908	0.01988	
0.2250	4.516	0.00010	0.3759	0.02054	
0.2300	4.700	0.000	0.3604	0.02116	
0.2350	4.895	0.000	0.3443	0.02174	
