Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-0.3023	0.000	0.04059	0.04143	
0.00500	-0.2407	0.000	0.04033	0.04155	
0.01000	-0.1826	0.000	0.03970	0.04167	
0.01500	-0.1232	0.000	0.03862	0.04175	
0.02000	-0.05840	0.000	0.03702	0.04188	
0.02500	0.01969	0.000	0.03499	0.04204	
0.03000	0.1183	0.000	0.03261	0.04220	
0.03500	0.2406	0.000	0.02983	0.04236	
0.04000	0.3880	0.000	0.02668	0.04255	
0.04500	0.5563	0.000	0.02323	0.04269	
0.05000	0.7365	0.000	0.01944	0.04289	
0.05500	0.9186	0.000	0.01533	0.04312	
0.06000	1.094	0.000	0.01101	0.04336	
0.06500	1.256	0.000	0.00650	0.04357	
0.07000	1.398	0	0.00179	0.04376	
0.07500	1.516	0.000	-0.00301	0.04398	
0.08000	1.607	0.000	-0.00786	0.04417	
0.08500	1.668	0.000	-0.01279	0.04432	
0.09000	1.702	0.000	-0.01771	0.04445	
0.09500	1.704	0.000	-0.02260	0.04461	
0.1000	1.678	0.000	-0.02751	0.04470	
0.1050	1.627	-0.00012	-0.03244	0.04477	
0.1100	1.553	-0.00016	-0.03727	0.04477	
0.1150	1.460	-0.00017	-0.04197	0.04477	
0.1200	1.355	-0.00017	-0.04658	0.04473	
0.1250	1.248	-0.00021	-0.05101	0.04472	
0.1300	1.148	-0.00021	-0.05519	0.04469	
0.1350	1.061	-0.00020	-0.05918	0.04465	
0.1400	0.9857	-0.00021	-0.06289	0.04455	
0.1450	0.9187	-0.00021	-0.06625	0.04448	
0.1500	0.8576	-0.00019	-0.06928	0.04439	
0.1550	0.8017	-0.00018	-0.07199	0.04430	
0.1600	0.7473	-0.00020	-0.07430	0.04417	
0.1650	0.6891	-0.00018	-0.07623	0.04403	
0.1700	0.6248	-0.00018	-0.07784	0.04385	
0.1750	0.5560	-0.00020	-0.07901	0.04364	
0.1800	0.4867	-0.00021	-0.07969	0.04342	
0.1850	0.4204	-0.00020	-0.07993	0.04321	
0.1900	0.3586	-0.00021	-0.07970	0.04312	
0.1950	0.3006	-0.00022	-0.07887	0.04294	
0.2000	0.2450	-0.00020	-0.07753	0.04285	
0.2050	0.1890	-0.00020	-0.07574	0.04262	
0.2100	0.1280	-0.00022	-0.07341	0.04243	
0.2150	0.05309	-0.00021	-0.07061	0.04221	
