Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	2.756	0.00079	-0.04539	0.04018	
0.00500	2.681	0.00079	-0.05402	0.04040	
0.01000	2.601	0.00080	-0.06247	0.04056	
0.01500	2.518	0.00078	-0.07069	0.04070	
0.02000	2.431	0.00076	-0.07861	0.04081	
0.02500	2.340	0.00078	-0.08629	0.04101	
0.03000	2.244	0.00077	-0.09374	0.04112	
0.03500	2.144	0.00074	-0.1008	0.04130	
0.04000	2.037	0.00075	-0.1076	0.04130	
0.04500	1.922	0.00076	-0.1140	0.04141	
0.05000	1.799	0.00073	-0.1200	0.04136	
0.05500	1.666	0.00073	-0.1254	0.04141	
0.06000	1.522	0.00074	-0.1304	0.04138	
0.06500	1.371	0.00072	-0.1348	0.04134	
0.07000	1.220	0.00070	-0.1386	0.04127	
0.07500	1.073	0.00071	-0.1420	0.04111	
0.08000	0.9340	0.00070	-0.1448	0.04094	
0.08500	0.8046	0.00068	-0.1470	0.04068	
0.09000	0.6864	0.00070	-0.1487	0.04055	
0.09500	0.5796	0.00073	-0.1497	0.04032	
0.1000	0.4831	0.00071	-0.1501	0.04016	
0.1050	0.3927	0.00073	-0.1499	0.03985	
0.1100	0.3039	0.00076	-0.1492	0.03964	
0.1150	0.2127	0.00076	-0.1478	0.03940	
0.1200	0.1142	0.00075	-0.1458	0.03924	
0.1250	-0.00324	0.00077	-0.1431	0.03901	
0.1300	-0.1489	0.00077	-0.1400	0.03878	
0.1350	-0.3280	0.00073	-0.1363	0.03850	
0.1400	-0.5417	0.00072	-0.1322	0.03813	
0.1450	-0.7884	0.00071	-0.1277	0.03778	
0.1500	-1.062	0.00066	-0.1227	0.03731	
0.1550	-1.350	0.00065	-0.1172	0.03688	
0.1600	-1.636	0.00066	-0.1112	0.03635	
0.1650	-1.903	0.00065	-0.1049	0.03592	
0.1700	-2.141	0.00067	-0.09802	0.03541	
0.1750	-2.345	0.00075	-0.09070	0.03501	
0.1800	-2.510	0.00081	-0.08300	0.03455	
