Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	4.480	0.000	-0.00034	0.04402	
0.00500	4.321	0.000	-0.00037	0.04432	
0.01000	4.131	0.000	-0.00040	0.04461	
0.01500	3.909	0.000	-0.00042	0.04477	
0.02000	3.653	0.000	-0.00045	0.04489	
0.02500	3.368	-0.00013	-0.00047	0.04501	
0.03000	3.061	-0.00015	-0.00049	0.04520	
0.03500	2.745	-0.00017	-0.00051	0.04533	
0.04000	2.433	-0.00021	-0.00053	0.04541	
0.04500	2.132	-0.00023	-0.00054	0.04543	
0.05000	1.848	-0.00023	-0.00055	0.04541	
0.05500	1.583	-0.00025	-0.00056	0.04540	
0.06000	1.336	-0.00026	-0.00057	0.04535	
0.06500	1.103	-0.00024	-0.00058	0.04524	
0.07000	0.8777	-0.00024	-0.00058	0.04511	
0.07500	0.6489	-0.00026	-0.00058	0.04490	
0.08000	0.4092	-0.00025	-0.00058	0.04472	
0.08500	0.1547	-0.00024	-0.00058	0.04446	
0.09000	-0.1170	-0.00028	-0.00058	0.04414	
0.09500	-0.4080	-0.00030	-0.00058	0.04377	
0.1000	-0.7173	-0.00030	-0.00057	0.04340	
0.1050	-1.039	-0.00033	-0.00056	0.04299	
0.1100	-1.361	-0.00035	-0.00055	0.04257	
0.1150	-1.672	-0.00032	-0.00054	0.04210	
0.1200	-1.959	-0.00031	-0.00052	0.04163	
0.1250	-2.218	-0.00031	-0.00051	0.04119	
0.1300	-2.445	-0.00029	-0.00049	0.04078	
0.1350	-2.640	-0.00026	-0.00047	0.04042	
0.1400	-2.802	-0.00025	-0.00045	0.04010	
0.1450	-2.936	-0.00021	-0.00043	0.03976	
0.1500	-3.048	-0.00016	-0.00041	0.03944	
0.1550	-3.149	-0.00013	-0.00039	0.03908	
0.1600	-3.253	-0.00010	-0.00036	0.03876	
0.1650	-3.370	0.000	-0.00034	0.03844	
0.1700	-3.505	0.000	-0.00031	0.03815	
0.1750	-3.656	0.000	-0.00029	0.03786	
0.1800	-3.817	0.000	-0.00026	0.03757	
0.1850	-3.981	0.000	-0.00023	0.03730	
0.1900	-4.134	0.000	-0.00020	0.03701	
0.1950	-4.266	0.000	-0.00018	0.03673	
0.2000	-4.371	0.00010	-0.00015	0.03642	
0.2050	-4.445	0.00013	-0.00012	0.03613	
0.2100	-4.487	0.00016	0.000	0.03587	
0.2150	-4.495	0.00021	0.000	0.03558	
0.2200	-4.469	0.00023	0.000	0.03530	
0.2250	-4.411	0.00024	0.000	0.03504	
0.2300	-4.323	0.00027	0.000	0.03483	
0.2350	-4.210	0.00029	0.000	0.03459	
0.2400	-4.075	0.00028	0.000	0.03434	
0.2450	-3.921	0.00030	0.000	0.03407	
0.2500	-3.749	0.00033	0.00011	0.03388	
0.2550	-3.561	0.00033	0.00013	0.03371	
0.2600	-3.356	0.00033	0.00014	0.03354	
0.2650	-3.134	0.00035	0.00016	0.03341	
0.2700	-2.896	0.00035	0.00017	0.03330	
0.2750	-2.646	0.00033	0.00019	0.03324	
0.2800	-2.391	0.00034	0.00020	0.03317	
0.2850	-2.137	0.00035	0.00021	0.03310	
0.2900	-1.888	0.00033	0.00022	0.03307	
0.2950	-1.650	0.00032	0.00023	0.03311	
0.3000	-1.427	0.00032	0.00023	0.03317	
0.3050	-1.219	0.00029	0.00024	0.03330	
0.3100	-1.023	0.00026	0.00024	0.03350	
0.3150	-0.8377	0.00027	0.00024	0.03354	
0.3200	-0.6568	0.00026	0.00025	0.03369	
0.3250	-0.4732	0.00023	0.00025	0.03382	
0.3300	-0.2796	0.00024	0.00025	0.03401	
0.3350	-0.06736	0.00025	0.00025	0.03426	
0.3400	0.1691	0.00023	0.00025	0.03460	
0.3450	0.4317	0.00024	0.00024	0.03503	
0.3500	0.7188	0.00027	0.00024	0.03538	
0.3550	1.025	0.00027	0.00023	0.03594	
0.3600	1.342	0.00028	0.00023	0.03637	
0.3650	1.659	0.00032	0.00022	0.03685	
0.3700	1.965	0.00034	0.00021	0.03732	
0.3750	2.252	0.00034	0.00020	0.03784	
0.3800	2.514	0.00036	0.00018	0.03829	
0.3850	2.747	0.00038	0.00017	0.03876	
0.3900	2.947	0.00035	0.00015	0.03923	
0.3950	3.113	0.00034	0.00013	0.03969	
0.4000	3.251	0.00033	0.00011	0.04014	
0.4050	3.370	0.00030	0.000	0.04047	
0.4100	3.481	0.00026	0.000	0.04087	
0.4150	3.594	0.00025	0.000	0.04129	
0.4200	3.715	0.00023	0.000	0.04170	
0.4250	3.846	0.00020	0.000	0.04212	
0.4300	3.988	0.00021	0.000	0.04250	
0.4350	4.138	0.00022	0.000	0.04295	
0.4400	4.292	0.00020	0.000	0.04343	
0.4450	4.440	0.00021	-0.00012	0.04386	
0.4500	4.576	0.00024	-0.00015	0.04427	
0.4550	4.694	0.00024	-0.00019	0.04465	
0.4600	4.786	0.00023	-0.00022	0.04504	
0.4650	4.851	0.00025	-0.00025	0.04547	
0.4700	4.887	0.00024	-0.00029	0.04599	
0.4750	4.900	0.00021	-0.00032	0.04648	
0.4800	4.890	0.00019	-0.00036	0.04698	
0.4850	4.858	0.00017	-0.00039	0.04733	
0.4900	4.805	0.00013	-0.00043	0.04765	
0.4950	4.738	0.00010	-0.00046	0.04794	
0.5000	4.659	0.000	-0.00050	0.04825	
0.5050	4.571	0.000	-0.00053	0.04847	
0.5100	4.473	0.000	-0.00057	0.04862	
0.5150	4.363	0.000	-0.00060	0.04881	
0.5200	4.240	0.000	-0.00064	0.04894	
0.5250	4.105	0.000	-0.00067	0.04911	
0.5300	3.959	0.000	-0.00071	0.04930	
0.5350	3.806	0.000	-0.00074	0.04951	
0.5400	3.645	0.000	-0.00077	0.04976	
0.5450	3.479	0.000	-0.00080	0.04997	
0.5500	3.306	0.000	-0.00083	0.05009	
0.5550	3.124	0.000	-0.00086	0.05028	
0.5600	2.931	-0.00011	-0.00089	0.05038	
0.5650	2.727	-0.00011	-0.00091	0.05049	
0.5700	2.512	-0.00012	-0.00093	0.05057	
0.5750	2.285	-0.00016	-0.00095	0.05062	
0.5800	2.052	-0.00017	-0.00097	0.05064	
0.5850	1.820	-0.00018	-0.00098	0.05058	
0.5900	1.597	-0.00022	-0.00100	0.05048	
0.5950	1.387	-0.00024	-0.00101	0.05032	
0.6000	1.191	-0.00023	-0.00102	0.05024	
0.6050	1.008	-0.00025	-0.00103	0.05006	
0.6100	0.8340	-0.00026	-0.00103	0.04982	
0.6150	0.6639	-0.00024	-0.00103	0.04953	
0.6200	0.4938	-0.00023	-0.00103	0.04920	
0.6250	0.3129	-0.00024	-0.00102	0.04889	
0.6300	0.1098	-0.00023	-0.00101	0.04845	
0.6350	-0.1254	-0.00023	-0.00100	0.04807	
0.6400	-0.3999	-0.00026	-0.00099	0.04764	
0.6450	-0.7157	-0.00027	-0.00098	0.04716	
0.6500	-1.067	-0.00027	-0.00096	0.04658	
0.6550	-1.443	-0.00030	-0.00095	0.04601	
0.6600	-1.827	-0.00032	-0.00092	0.04543	
0.6650	-2.204	-0.00030	-0.00090	0.04486	
0.6700	-2.562	-0.00028	-0.00088	0.04424	
0.6750	-2.891	-0.00027	-0.00085	0.04356	
0.6800	-3.184	-0.00021	-0.00083	0.04295	
0.6850	-3.438	-0.00014	-0.00080	0.04231	
0.6900	-3.663	0.000	-0.00077	0.04173	
0.6950	-3.866	0.000	-0.00073	0.04114	
0.7000	-4.060	0.000	-0.00070	0.04058	
0.7050	-4.252	0.000	-0.00067	0.04008	
0.7100	-4.452	0.000	-0.00063	0.03958	
0.7150	-4.665	0.00012	-0.00059	0.03920	
0.7200	-4.892	0.00012	-0.00055	0.03884	
0.7250	-5.135	0.00011	-0.00051	0.03840	
0.7300	-5.392	0.00013	-0.00047	0.03791	
0.7350	-5.658	0.00015	-0.00042	0.03742	
0.7400	-5.925	0.00014	-0.00038	0.03691	
0.7450	-6.183	0.00015	-0.00033	0.03637	
0.7500	-6.420	0.00017	-0.00029	0.03571	
0.7550	-6.627	0.00018	-0.00024	0.03507	
0.7600	-6.795	0.00019	-0.00019	0.03450	
0.7650	-6.922	0.00024	-0.00014	0.03393	
0.7700	-7.007	0.00027	0.000	0.03336	
0.7750	-7.052	0.00028	0.000	0.03271	
0.7800	-7.058	0.00031	0.000	0.03213	
0.7850	-7.031	0.00034	0.000	0.03152	
0.7900	-6.978	0.00034	0.000	0.03092	
0.7950	-6.903	0.00037	0.00013	0.03032	
0.8000	-6.814	0.00043	0.00017	0.02972	
0.8050	-6.715	0.00045	0.00021	0.02913	
0.8100	-6.608	0.00047	0.00025	0.02852	
0.8150	-6.494	0.00051	0.00029	0.02791	
0.8200	-6.372	0.00052	0.00032	0.02733	
0.8250	-6.240	0.00052	0.00036	0.02677	
0.8300	-6.095	0.00054	0.00039	0.02615	
0.8350	-5.936	0.00055	0.00042	0.02554	
0.8400	-5.761	0.00054	0.00045	0.02493	
0.8450	-5.572	0.00055	0.00048	0.02435	
0.8500	-5.372	0.00058	0.00051	0.02381	
0.8550	-5.162	0.00057	0.00053	0.02330	
0.8600	-4.947	0.00056	0.00056	0.02285	
0.8650	-4.725	0.00057	0.00058	0.02240	
0.8700	-4.500	0.00056	0.00060	0.02196	
0.8750	-4.271	0.00052	0.00062	0.02158	
0.8800	-4.041	0.00050	0.00064	0.02121	
0.8850	-3.811	0.00047	0.00066	0.02090	
0.8900	-3.583	0.00042	0.00067	0.02063	
0.8950	-3.354	0.00039	0.00069	0.02036	
0.9000	-3.126	0.00037	0.00070	0.02016	
0.9050	-2.895	0.00033	0.00072	0.01993	
0.9100	-2.661	0.00030	0.00073	0.01972	
0.9150	-2.422	0.00030	0.00073	0.01955	
0.9200	-2.178	0.00029	0.00074	0.01942	
0.9250	-1.934	0.00027	0.00074	0.01936	
0.9300	-1.695	0.00028	0.00075	0.01927	
0.9350	-1.470	0.00029	0.00075	0.01924	
0.9400	-1.261	0.00026	0.00076	0.01923	
0.9450	-1.069	0.00025	0.00076	0.01924	
0.9500	-0.8942	0.00026	0.00076	0.01924	
0.9550	-0.7347	0.00023	0.00076	0.01932	
0.9600	-0.5899	0.00020	0.00076	0.01941	
0.9650	-0.4586	0.00021	0.00076	0.01940	
0.9700	-0.3364	0.00020	0.00076	0.01941	
0.9750	-0.2152	0.00017	0.00076	0.01940	
0.9800	-0.08597	0.00017	0.00076	0.01962	
0.9850	0.05682	0.00018	0.00076	0.01984	
0.9900	0.2168	0.00016	0.00076	0.02014	
0.9950	0.3925	0.00016	0.00076	0.02035	
1.000	0.5799	0.00018	0.00076	0.02070	
1.005	0.7724	0.00018	0.00076	0.02100	
1.010	0.9621	0.00018	0.00076	0.02129	
1.015	1.142	0.00020	0.00075	0.02163	
1.020	1.305	0.00020	0.00075	0.02200	
1.025	1.448	0.00018	0.00074	0.02234	
1.030	1.568	0.00018	0.00074	0.02260	
1.035	1.667	0.00017	0.00073	0.02283	
1.040	1.746	0.00014	0.00073	0.02310	
1.045	1.808	0.00012	0.00072	0.02334	
1.050	1.854	0.00012	0.00072	0.02354	
1.055	1.888	0.000	0.00071	0.02374	
1.060	1.910	0.000	0.00070	0.02396	
1.065	1.923	0.000	0.00069	0.02411	
1.070	1.927	0.000	0.00068	0.02427	
1.075	1.922	0.000	0.00067	0.02443	
1.080	1.914	0.000	0.00067	0.02466	
1.085	1.906	0.000	0.00066	0.02489	
1.090	1.901	0.000	0.00065	0.02505	
1.095	1.899	0.000	0.00064	0.02520	
1.100	1.902	0.000	0.00063	0.02540	
1.105	1.906	0.000	0.00062	0.02561	
1.110	1.907	0.000	0.00062	0.02578	
1.115	1.904	0	0.00061	0.02592	
1.120	1.891	0.000	0.00060	0.02609	
1.125	1.865	0.000	0.00059	0.02626	
1.130	1.827	0.000	0.00059	0.02642	
