Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-0.01815	0.00084	0.1040	0.03514	
0.00500	-0.02027	0.00082	0.1051	0.03519	
0.01000	-0.02122	0.00085	0.1061	0.03524	
0.01500	-0.02127	0.00084	0.1070	0.03526	
0.02000	-0.02066	0.00082	0.1078	0.03532	
0.02500	-0.01959	0.00084	0.1085	0.03541	
0.03000	-0.01821	0.00085	0.1090	0.03547	
0.03500	-0.01666	0.00083	0.1093	0.03554	
0.04000	-0.01502	0.00083	0.1096	0.03559	
0.04500	-0.01337	0.00085	0.1098	0.03566	
0.05000	-0.01176	0.00084	0.1098	0.03579	
0.05500	-0.01023	0.00083	0.1098	0.03595	
0.06000	-0.00880	0.00085	0.1096	0.03607	
0.06500	-0.00750	0.00085	0.1092	0.03620	
0.07000	-0.00633	0.00083	0.1087	0.03631	
0.07500	-0.00529	0.00084	0.1080	0.03646	
0.08000	-0.00437	0.00085	0.1071	0.03665	
0.08500	-0.00347	0.00083	0.1060	0.03685	
0.09000	-0.00168	0.00083	0.1048	0.03699	
0.09500	0.00300	0.00085	0.1033	0.03712	
0.1000	0.01182	0.00084	0.1016	0.03723	
0.1050	0.02462	0.00083	0.09989	0.03732	
0.1100	0.04141	0.00086	0.09809	0.03735	
0.1150	0.06315	0.00086	0.09614	0.03733	
0.1200	0.09304	0.00084	0.09416	0.03724	
0.1250	0.1349	0.00086	0.09213	0.03732	
0.1300	0.1867	0.00088	0.08996	0.03743	
0.1350	0.2461	0.00086	0.08776	0.03758	
0.1400	0.3127	0.00086	0.08559	0.03779	
0.1450	0.3813	0.00089	0.08334	0.03795	
0.1500	0.4491	0.00087	0.08107	0.03821	
0.1550	0.5115	0.00086	0.07881	0.03843	
0.1600	0.5618	0.00089	0.07651	0.03865	
0.1650	0.5994	0.00090	0.07414	0.03883	
0.1700	0.6257	0.00087	0.07178	0.03903	
0.1750	0.6401	0.00089	0.06941	0.03918	
0.1800	0.6425	0.00090	0.06691	0.03934	
0.1850	0.6377	0.00086	0.06443	0.03945	
0.1900	0.6343	0.00086	0.06199	0.03956	
0.1950	0.6383	0.00087	0.05953	0.03965	
0.2000	0.6488	0.00085	0.05709	0.03979	
0.2050	0.6665	0.00083	0.05475	0.03992	
0.2100	0.6895	0.00085	0.05242	0.04001	
0.2150	0.7132	0.00085	0.05008	0.04011	
