Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	2.007	-0.00243	0.04551	-0.00021	
0.00500	2.043	-0.00244	0.05251	-0.00040	
0.01000	2.085	-0.00245	0.05965	-0.00060	
0.01500	2.127	-0.00243	0.06686	-0.00079	
0.02000	2.168	-0.00243	0.07411	-0.00099	
0.02500	2.208	-0.00245	0.08144	-0.00119	
0.03000	2.247	-0.00245	0.08880	-0.00140	
0.03500	2.286	-0.00245	0.09610	-0.00162	
0.04000	2.323	-0.00248	0.1034	-0.00185	
0.04500	2.354	-0.00248	0.1107	-0.00208	
0.05000	2.374	-0.00246	0.1180	-0.00231	
0.05500	2.378	-0.00246	0.1252	-0.00255	
0.06000	2.364	-0.00245	0.1323	-0.00280	
0.06500	2.331	-0.00241	0.1394	-0.00303	
0.07000	2.280	-0.00238	0.1463	-0.00326	
0.07500	2.214	-0.00238	0.1532	-0.00349	
0.08000	2.136	-0.00236	0.1600	-0.00370	
0.08500	2.052	-0.00234	0.1665	-0.00390	
0.09000	1.966	-0.00235	0.1729	-0.00408	
0.09500	1.885	-0.00235	0.1792	-0.00426	
0.1000	1.809	-0.00233	0.1852	-0.00443	
0.1050	1.739	-0.00234	0.1909	-0.00460	
0.1100	1.674	-0.00236	0.1965	-0.00474	
0.1150	1.613	-0.00236	0.2019	-0.00488	
0.1200	1.553	-0.00237	0.2070	-0.00502	
0.1250	1.495	-0.00241	0.2118	-0.00516	
0.1300	1.432	-0.00241	0.2165	-0.00531	
0.1350	1.362	-0.00241	0.2208	-0.00544	
0.1400	1.282	-0.00244	0.2248	-0.00557	
0.1450	1.193	-0.00244	0.2286	-0.00570	
0.1500	1.095	-0.00242	0.2319	-0.00583	
0.1550	0.9914	-0.00242	0.2349	-0.00595	
0.1600	0.8859	-0.00243	0.2376	-0.00606	
0.1650	0.7825	-0.00240	0.2400	-0.00616	
0.1700	0.6837	-0.00239	0.2420	-0.00625	
0.1750	0.5913	-0.00241	0.2437	-0.00634	
0.1800	0.5063	-0.00239	0.2452	-0.00641	
0.1850	0.4294	-0.00238	0.2464	-0.00646	
0.1900	0.3606	-0.00240	0.2474	-0.00650	
0.1950	0.2998	-0.00240	0.2482	-0.00653	
0.2000	0.2467	-0.00238	0.2488	-0.00656	
0.2050	0.2007	-0.00239	0.2491	-0.00656	
0.2100	0.1613	-0.00241	0.2493	-0.00655	
0.2150	0.1278	-0.00239	0.2494	-0.00651	
0.2200	0.09975	-0.00239	0.2493	-0.00646	
0.2250	0.07630	-0.00241	0.2491	-0.00639	
0.2300	0.05664	-0.00240	0.2486	-0.00630	
0.2350	0.03962	-0.00239	0.2479	-0.00620	
