Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	3.849	-0.00017	-0.1278	0.03765	
0.00500	3.753	-0.00018	-0.1401	0.03797	
0.01000	3.652	-0.00021	-0.1520	0.03825	
0.01500	3.550	-0.00021	-0.1636	0.03853	
0.02000	3.446	-0.00020	-0.1750	0.03884	
0.02500	3.343	-0.00023	-0.1860	0.03925	
0.03000	3.239	-0.00023	-0.1965	0.03969	
0.03500	3.133	-0.00022	-0.2067	0.04011	
0.04000	3.023	-0.00024	-0.2165	0.04052	
0.04500	2.904	-0.00026	-0.2260	0.04098	
0.05000	2.778	-0.00025	-0.2352	0.04142	
0.05500	2.646	-0.00027	-0.2442	0.04184	
0.06000	2.513	-0.00029	-0.2528	0.04215	
0.06500	2.387	-0.00028	-0.2610	0.04243	
0.07000	2.271	-0.00027	-0.2690	0.04271	
0.07500	2.170	-0.00028	-0.2767	0.04303	
0.08000	2.084	-0.00026	-0.2839	0.04336	
0.08500	2.013	-0.00023	-0.2910	0.04361	
0.09000	1.955	-0.00023	-0.2977	0.04380	
0.09500	1.909	-0.00023	-0.3042	0.04406	
0.1000	1.870	-0.00021	-0.3105	0.04436	
0.1050	1.835	-0.00020	-0.3167	0.04470	
0.1100	1.799	-0.00022	-0.3227	0.04499	
0.1150	1.759	-0.00022	-0.3285	0.04525	
0.1200	1.713	-0.00022	-0.3342	0.04551	
0.1250	1.661	-0.00025	-0.3399	0.04580	
0.1300	1.608	-0.00026	-0.3453	0.04611	
0.1350	1.557	-0.00025	-0.3508	0.04648	
0.1400	1.515	-0.00027	-0.3561	0.04681	
0.1450	1.484	-0.00028	-0.3613	0.04708	
0.1500	1.466	-0.00026	-0.3664	0.04720	
0.1550	1.460	-0.00025	-0.3714	0.04724	
0.1600	1.462	-0.00025	-0.3762	0.04727	
0.1650	1.470	-0.00022	-0.3810	0.04734	
