Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-1.869	-0.00242	0.01561	0.00277	
0.00500	-1.783	-0.00245	0.01084	0.00283	
0.01000	-1.671	-0.00251	0.00643	0.00286	
0.01500	-1.540	-0.00253	0.00241	0.00286	
0.02000	-1.397	-0.00255	-0.00125	0.00283	
0.02500	-1.252	-0.00260	-0.00445	0.00278	
0.03000	-1.108	-0.00262	-0.00712	0.00272	
0.03500	-0.9679	-0.00262	-0.00928	0.00264	
0.04000	-0.8331	-0.00264	-0.01089	0.00255	
0.04500	-0.7010	-0.00266	-0.01188	0.00242	
0.05000	-0.5684	-0.00264	-0.01230	0.00227	
0.05500	-0.4345	-0.00263	-0.01214	0.00213	
0.06000	-0.2982	-0.00264	-0.01130	0.00197	
0.06500	-0.1522	-0.00263	-0.00981	0.00180	
0.07000	0.01054	-0.00262	-0.00775	0.00162	
0.07500	0.1965	-0.00265	-0.00501	0.00145	
0.08000	0.4093	-0.00267	-0.00156	0.00127	
0.08500	0.6485	-0.00267	0.00248	0.00107	
0.09000	0.9100	-0.00271	0.00709	0.00086	
0.09500	1.184	-0.00273	0.01233	0.00062	
0.1000	1.460	-0.00273	0.01809	0.00040	
0.1050	1.728	-0.00274	0.02432	0.00017	
0.1100	1.979	-0.00275	0.03108	0.000	
0.1150	2.207	-0.00272	0.03829	-0.00034	
0.1200	2.402	-0.00268	0.04584	-0.00059	
0.1250	2.558	-0.00267	0.05378	-0.00081	
0.1300	2.676	-0.00262	0.06208	-0.00101	
0.1350	2.762	-0.00256	0.07059	-0.00123	
0.1400	2.823	-0.00253	0.07929	-0.00145	
0.1450	2.869	-0.00250	0.08819	-0.00166	
0.1500	2.905	-0.00245	0.09720	-0.00184	
0.1550	2.933	-0.00242	0.1062	-0.00201	
0.1600	2.949	-0.00241	0.1153	-0.00218	
0.1650	2.952	-0.00238	0.1244	-0.00236	
0.1700	2.938	-0.00234	0.1334	-0.00253	
0.1750	2.905	-0.00234	0.1423	-0.00268	
0.1800	2.852	-0.00233	0.1509	-0.00283	
0.1850	2.780	-0.00230	0.1593	-0.00298	
0.1900	2.690	-0.00231	0.1673	-0.00313	
0.1950	2.582	-0.00232	0.1750	-0.00327	
0.2000	2.459	-0.00230	0.1823	-0.00340	
0.2050	2.321	-0.00229	0.1891	-0.00352	
0.2100	2.170	-0.00231	0.1955	-0.00365	
0.2150	2.012	-0.00229	0.2013	-0.00378	
0.2200	1.845	-0.00227	0.2066	-0.00388	
0.2250	1.671	-0.00228	0.2113	-0.00395	
0.2300	1.492	-0.00227	0.2155	-0.00401	
0.2350	1.313	-0.00225	0.2191	-0.00406	
0.2400	1.141	-0.00226	0.2221	-0.00410	
0.2450	0.9793	-0.00228	0.2245	-0.00411	
0.2500	0.8307	-0.00227	0.2264	-0.00409	
0.2550	0.6947	-0.00229	0.2276	-0.00406	
0.2600	0.5694	-0.00232	0.2283	-0.00404	
0.2650	0.4521	-0.00232	0.2284	-0.00401	
0.2700	0.3386	-0.00232	0.2279	-0.00397	
0.2750	0.2214	-0.00234	0.2269	-0.00391	
0.2800	0.09090	-0.00235	0.2253	-0.00384	
0.2850	-0.05887	-0.00233	0.2232	-0.00376	
0.2900	-0.2305	-0.00234	0.2205	-0.00368	
0.2950	-0.4224	-0.00235	0.2174	-0.00357	
0.3000	-0.6307	-0.00232	0.2139	-0.00344	
0.3050	-0.8486	-0.00232	0.2098	-0.00330	
0.3100	-1.068	-0.00232	0.2054	-0.00315	
0.3150	-1.280	-0.00229	0.2006	-0.00299	
0.3200	-1.476	-0.00227	0.1955	-0.00280	
0.3250	-1.651	-0.00228	0.1902	-0.00259	
0.3300	-1.800	-0.00227	0.1847	-0.00239	
0.3350	-1.922	-0.00225	0.1790	-0.00221	
0.3400	-2.015	-0.00228	0.1731	-0.00203	
0.3450	-2.078	-0.00230	0.1671	-0.00185	
0.3500	-2.111	-0.00231	0.1609	-0.00166	
0.3550	-2.111	-0.00235	0.1547	-0.00149	
0.3600	-2.077	-0.00240	0.1485	-0.00134	
0.3650	-2.012	-0.00243	0.1424	-0.00119	
0.3700	-1.923	-0.00246	0.1363	-0.00105	
0.3750	-1.815	-0.00251	0.1304	-0.00093	
0.3800	-1.692	-0.00254	0.1247	-0.00082	
0.3850	-1.561	-0.00254	0.1191	-0.00074	
0.3900	-1.432	-0.00257	0.1139	-0.00064	
0.3950	-1.319	-0.00259	0.1089	-0.00054	
0.4000	-1.228	-0.00257	0.1043	-0.00043	
0.4050	-1.157	-0.00257	0.09984	-0.00032	
0.4100	-1.106	-0.00257	0.09578	-0.00021	
0.4150	-1.067	-0.00254	0.09207	0.000	
0.4200	-1.037	-0.00250	0.08867	0.000	
0.4250	-1.009	-0.00250	0.08563	0.00024	
0.4300	-0.9771	-0.00248	0.08292	0.00041	
0.4350	-0.9408	-0.00246	0.08040	0.00058	
0.4400	-0.9006	-0.00246	0.07806	0.00076	
0.4450	-0.8536	-0.00247	0.07597	0.00098	
0.4500	-0.7961	-0.00246	0.07408	0.00120	
0.4550	-0.7287	-0.00247	0.07233	0.00141	
0.4600	-0.6548	-0.00250	0.07079	0.00162	
0.4650	-0.5796	-0.00250	0.06934	0.00183	
0.4700	-0.5071	-0.00251	0.06788	0.00205	
0.4750	-0.4396	-0.00253	0.06646	0.00228	
0.4800	-0.3784	-0.00254	0.06509	0.00248	
0.4850	-0.3252	-0.00253	0.06365	0.00266	
0.4900	-0.2829	-0.00254	0.06213	0.00284	
0.4950	-0.2558	-0.00254	0.06060	0.00302	
0.5000	-0.2512	-0.00252	0.05891	0.00320	
0.5050	-0.2779	-0.00251	0.05696	0.00337	
0.5100	-0.3398	-0.00251	0.05479	0.00354	
0.5150	-0.4382	-0.00247	0.05234	0.00371	
0.5200	-0.5694	-0.00244	0.04952	0.00389	
0.5250	-0.7259	-0.00243	0.04639	0.00408	
0.5300	-0.8985	-0.00240	0.04294	0.00426	
0.5350	-1.078	-0.00235	0.03908	0.00445	
0.5400	-1.256	-0.00233	0.03484	0.00466	
0.5450	-1.426	-0.00232	0.03031	0.00490	
0.5500	-1.584	-0.00228	0.02537	0.00514	
0.5550	-1.728	-0.00228	0.02002	0.00537	
0.5600	-1.856	-0.00229	0.01435	0.00560	
0.5650	-1.967	-0.00229	0.00831	0.00583	
0.5700	-2.059	-0.00229	0.00183	0.00606	
0.5750	-2.137	-0.00232	-0.00502	0.00627	
0.5800	-2.208	-0.00234	-0.01217	0.00646	
0.5850	-2.279	-0.00234	-0.01966	0.00664	
0.5900	-2.354	-0.00237	-0.02742	0.00682	
0.5950	-2.438	-0.00239	-0.03540	0.00699	
0.6000	-2.527	-0.00238	-0.04364	0.00715	
0.6050	-2.616	-0.00239	-0.05213	0.00730	
0.6100	-2.700	-0.00241	-0.06076	0.00745	
0.6150	-2.774	-0.00240	-0.06951	0.00761	
0.6200	-2.835	-0.00239	-0.07839	0.00776	
0.6250	-2.879	-0.00241	-0.08727	0.00790	
0.6300	-2.903	-0.00242	-0.09603	0.00802	
0.6350	-2.905	-0.00241	-0.1046	0.00815	
0.6400	-2.881	-0.00243	-0.1131	0.00827	
0.6450	-2.829	-0.00246	-0.1213	0.00841	
0.6500	-2.747	-0.00247	-0.1292	0.00854	
0.6550	-2.637	-0.00249	-0.1369	0.00864	
0.6600	-2.503	-0.00253	-0.1442	0.00874	
0.6650	-2.349	-0.00255	-0.1510	0.00882	
0.6700	-2.176	-0.00256	-0.1573	0.00890	
0.6750	-1.990	-0.00260	-0.1631	0.00895	
0.6800	-1.796	-0.00262	-0.1682	0.00897	
0.6850	-1.600	-0.00262	-0.1728	0.00896	
0.6900	-1.409	-0.00265	-0.1768	0.00892	
0.6950	-1.227	-0.00268	-0.1801	0.00888	
0.7000	-1.055	-0.00267	-0.1827	0.00882	
0.7050	-0.8935	-0.00267	-0.1847	0.00874	
0.7100	-0.7391	-0.00269	-0.1857	0.00863	
0.7150	-0.5838	-0.00267	-0.1860	0.00850	
0.7200	-0.4203	-0.00265	-0.1855	0.00834	
0.7250	-0.2407	-0.00266	-0.1843	0.00815	
0.7300	-0.03699	-0.00266	-0.1823	0.00793	
0.7350	0.1963	-0.00264	-0.1796	0.00768	
0.7400	0.4615	-0.00266	-0.1761	0.00742	
0.7450	0.7567	-0.00269	-0.1717	0.00714	
0.7500	1.079	-0.00269	-0.1666	0.00684	
0.7550	1.426	-0.00271	-0.1607	0.00649	
0.7600	1.788	-0.00275	-0.1540	0.00612	
0.7650	2.151	-0.00275	-0.1465	0.00575	
0.7700	2.503	-0.00275	-0.1382	0.00536	
0.7750	2.833	-0.00275	-0.1293	0.00495	
