Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-2.661	0.00016	0.00035	0.03108	
0.00500	-2.483	0.00014	0.00037	0.03111	
0.01000	-2.301	0.00014	0.00038	0.03103	
0.01500	-2.116	0.00016	0.00039	0.03135	
0.02000	-1.931	0.00014	0.00040	0.03132	
0.02500	-1.749	0.00013	0.00041	0.03150	
0.03000	-1.572	0.00014	0.00042	0.03146	
0.03500	-1.399	0.00012	0.00043	0.03191	
0.04000	-1.231	0.000	0.00043	0.03199	
0.04500	-1.070	0.00010	0.00044	0.03217	
0.05000	-0.9198	0.00010	0.00044	0.03226	
0.05500	-0.7795	0.000	0.00045	0.03274	
0.06000	-0.6464	0.000	0.00045	0.03304	
0.06500	-0.5163	0.000	0.00045	0.03359	
0.07000	-0.3833	0.000	0.00045	0.03232	
0.07500	-0.2381	0.000	0.00045	0.03311	
0.08000	-0.07342	0.000	0.00045	0.03276	
0.08500	0.1157	0.000	0.00044	0.03370	
0.09000	0.3308	0.000	0.00043	0.03432	
0.09500	0.5712	0.000	0.00043	0.03525	
0.1000	0.8329	0.000	0.00042	0.03458	
0.1050	1.109	0.00010	0.00041	0.03552	
0.1100	1.391	0.00013	0.00040	0.03555	
0.1150	1.668	0.00018	0.00039	0.03642	
0.1200	1.930	0.00019	0.00038	0.03643	
0.1250	2.166	0.00021	0.00037	0.03655	
0.1300	2.371	0.00024	0.00035	0.03704	
0.1350	2.544	0.00024	0.00034	0.03670	
0.1400	2.685	0.00022	0.00033	0.03733	
0.1450	2.797	0.00022	0.00031	0.03745	
0.1500	2.883	0.00021	0.00029	0.03797	
0.1550	2.946	0.00016	0.00027	0.03800	
0.1600	2.987	0.00012	0.00026	0.03811	
0.1650	3.009	0.00010	0.00024	0.03823	
0.1700	3.016	0.000	0.00022	0.03832	
0.1750	3.010	0.000	0.00020	0.03812	
0.1800	2.992	0.000	0.00018	0.03808	
0.1850	2.960	0.000	0.00016	0.03875	
0.1900	2.915	0.000	0.00014	0.03847	
0.1950	2.855	0.000	0.00012	0.03888	
0.2000	2.783	0.000	0.00011	0.03894	
0.2050	2.699	-0.00013	0.000	0.03996	
0.2100	2.605	-0.00014	0.000	0.03940	
0.2150	2.501	-0.00014	0.000	0.03899	
0.2200	2.390	-0.00016	0.000	0.03931	
0.2250	2.273	-0.00018	0.000	0.03941	
0.2300	2.150	-0.00017	0.000	0.03929	
0.2350	2.020	-0.00019	0.000	0.03983	
0.2400	1.885	-0.00022	0.000	0.03932	
0.2450	1.746	-0.00022	0.000	0.03889	
0.2500	1.600	-0.00022	0.000	0.03925	
0.2550	1.446	-0.00024	0.000	0.03905	
0.2600	1.287	-0.00026	0.000	0.03889	
0.2650	1.126	-0.00025	0.000	0.03812	
0.2700	0.9705	-0.00028	0.000	0.03838	
0.2750	0.8249	-0.00030	0.000	0.03823	
0.2800	0.6915	-0.00029	0.000	0.03798	
0.2850	0.5685	-0.00029	0.000	0.03763	
0.2900	0.4516	-0.00031	0.000	0.03774	
0.2950	0.3335	-0.00029	0.000	0.03706	
0.3000	0.2009	-0.00028	0.000	0.03686	
0.3050	0.04204	-0.00029	0.000	0.03678	
0.3100	-0.1487	-0.00029	0.000	0.03605	
0.3150	-0.3702	-0.00028	0.000	0.03607	
0.3200	-0.6171	-0.00031	0.000	0.03507	
0.3250	-0.8826	-0.00034	0.000	0.03522	
0.3300	-1.158	-0.00034	0.000	0.03425	
0.3350	-1.435	-0.00037	0.000	0.03399	
0.3400	-1.702	-0.00040	0.000	0.03368	
0.3450	-1.949	-0.00039	0.000	0.03327	
0.3500	-2.165	-0.00037	0.000	0.03324	
0.3550	-2.345	-0.00037	0.000	0.03300	
0.3600	-2.490	-0.00035	0.000	0.03319	
0.3650	-2.605	-0.00030	0.000	0.03247	
0.3700	-2.695	-0.00029	0.00011	0.03261	
0.3750	-2.768	-0.00028	0.00013	0.03223	
0.3800	-2.827	-0.00025	0.00015	0.03244	
0.3850	-2.877	-0.00024	0.00017	0.03211	
0.3900	-2.923	-0.00025	0.00018	0.03158	
0.3950	-2.971	-0.00024	0.00020	0.03136	
0.4000	-3.026	-0.00023	0.00022	0.03090	
0.4050	-3.091	-0.00024	0.00024	0.03058	
0.4100	-3.163	-0.00022	0.00026	0.03050	
0.4150	-3.236	-0.00018	0.00027	0.03036	
0.4200	-3.301	-0.00017	0.00029	0.03024	
0.4250	-3.350	-0.00015	0.00031	0.02927	
0.4300	-3.378	-0.00011	0.00033	0.02914	
0.4350	-3.384	0.000	0.00034	0.02880	
0.4400	-3.366	0.000	0.00036	0.02892	
0.4450	-3.324	0.000	0.00038	0.02887	
0.4500	-3.257	0.000	0.00040	0.02840	
0.4550	-3.163	0.000	0.00041	0.02797	
0.4600	-3.046	0.000	0.00043	0.02783	
0.4650	-2.905	0	0.00045	0.02799	
0.4700	-2.747	0.000	0.00046	0.02804	
0.4750	-2.577	0.000	0.00047	0.02775	
0.4800	-2.394	0.000	0.00049	0.02802	
0.4850	-2.202	0.000	0.00050	0.02769	
0.4900	-2.009	0.000	0.00051	0.02786	
0.4950	-1.821	0.000	0.00052	0.02781	
0.5000	-1.638	0.00011	0.00053	0.02805	
0.5050	-1.459	0.000	0.00054	0.02785	
0.5100	-1.286	0.00010	0.00055	0.02805	
0.5150	-1.122	0.00012	0.00056	0.02811	
0.5200	-0.9685	0.00011	0.00056	0.02846	
0.5250	-0.8271	0.000	0.00057	0.02877	
0.5300	-0.6974	0.000	0.00057	0.02863	
0.5350	-0.5789	0.000	0.00058	0.02963	
0.5400	-0.4721	0.000	0.00058	0.02961	
0.5450	-0.3786	0.000	0.00058	0.02947	
0.5500	-0.2978	0.000	0.00058	0.02991	
0.5550	-0.2254	0.000	0.00057	0.03023	
0.5600	-0.1552	0.000	0.00057	0.03113	
0.5650	-0.08215	0.000	0.00057	0.02995	
0.5700	0.00111	0.000	0.00056	0.03010	
0.5750	0.1051	0	0.00055	0.03016	
0.5800	0.2392	0.000	0.00055	0.03076	
0.5850	0.4084	0.000	0.00054	0.03193	
0.5900	0.6126	0.000	0.00053	0.03269	
0.5950	0.8484	0.000	0.00053	0.03264	
0.6000	1.109	0.00010	0.00052	0.03277	
0.6050	1.384	0.00012	0.00051	0.03353	
0.6100	1.661	0.00016	0.00049	0.03380	
0.6150	1.926	0.00020	0.00048	0.03437	
0.6200	2.168	0.00021	0.00047	0.03446	
0.6250	2.380	0.00021	0.00046	0.03486	
0.6300	2.560	0.00023	0.00044	0.03486	
0.6350	2.708	0.00022	0.00042	0.03561	
0.6400	2.828	0.00018	0.00041	0.03594	
