Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.01558	0.00014	0.000	0.03880	
0.00500	0.01557	0.00014	0.000	0.03916	
0.01000	0.01585	0.00015	0.000	0.03869	
0.01500	0.01681	0.00014	0.000	0.03885	
0.02000	0.01863	0.00013	0.000	0.03892	
0.02500	0.02114	0.00015	0.000	0.03912	
0.03000	0.02397	0.00015	0.000	0.03890	
0.03500	0.02674	0.00013	0.000	0.03901	
0.04000	0.02913	0.00014	0.000	0.03930	
0.04500	0.03075	0.00014	0.000	0.03902	
0.05000	0.03143	0.00012	0.000	0.03927	
0.05500	0.03120	0.00013	0.000	0.03930	
0.06000	0.03022	0.00014	0.000	0.03926	
0.06500	0.02867	0.00013	0.000	0.03895	
0.07000	0.02673	0.00012	0.000	0.03919	
0.07500	0.02454	0.00014	0.000	0.03921	
0.08000	0.02224	0.00013	0.000	0.03907	
0.08500	0.01991	0.00012	0	0.03899	
0.09000	0.01763	0.00014	0.000	0.03908	
0.09500	0.01545	0.00015	0.000	0.03906	
0.1000	0.01341	0.00013	0.000	0.03889	
0.1050	0.01154	0.00013	0.000	0.03894	
0.1100	0.00984	0.00015	0.000	0.03882	
0.1150	0.00832	0.00013	0.000	0.03870	
0.1200	0.00697	0.00013	0.000	0.03876	
0.1250	0.00579	0.00015	0.000	0.03876	
0.1300	0.00477	0.00015	0.000	0.03873	
0.1350	0.00389	0.00013	0.000	0.03879	
0.1400	0.00314	0.00015	0.000	0.03917	
0.1450	0.00251	0.00015	0.000	0.03942	
0.1500	0.00198	0.00014	0.000	0.03951	
0.1550	0.00155	0.00015	0.000	0.03958	
0.1600	0.00120	0.00016	0.000	0.03984	
0.1650	0.00091	0.00015	0	0.03991	
0.1700	0.00068	0.00015	0.000	0.04003	
0.1750	0.00051	0.00016	0.000	0.03999	
0.1800	0.00037	0.00015	0.000	0.03989	
0.1850	0.00026	0.00014	0.000	0.03952	
0.1900	0.00019	0.00015	0.000	0.03925	
0.1950	0.00013	0.00016	0.000	0.03905	
0.2000	0.000	0.00014	0.000	0.03908	
0.2050	0.000	0.00015	0.000	0.03935	
0.2100	0.000	0.00016	0.000	0.03961	
0.2150	0.000	0.00015	0.000	0.03962	
0.2200	0.000	0.00014	0.000	0.03950	
0.2250	0.000	0.00016	0.000	0.03941	
0.2300	0.000	0.00016	0.000	0.03906	
0.2350	0.000	0.00014	0.000	0.03863	
0.2400	0.00010	0.00016	0.000	0.03843	
0.2450	0.00012	0.00016	0.000	0.03854	
0.2500	0.00013	0.00014	0.000	0.03861	
0.2550	0.00014	0.00015	0.000	0.03869	
0.2600	0.00015	0.00017	0.000	0.03848	
0.2650	0.00016	0.00015	0.000	0.03847	
0.2700	0.00017	0.00015	0.000	0.03834	
0.2750	0.00018	0.00016	0	0.03833	
0.2800	0.00019	0.00015	0.000	0.03835	
0.2850	0.00020	0.00014	0.000	0.03834	
0.2900	0.00020	0.00015	0.000	0.03836	
0.2950	0.00021	0.00016	0.000	0.03838	
0.3000	0.00021	0.00014	0.000	0.03843	
