Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-0.7918	0.00013	0.00055	0.03055	
0.00500	-0.6325	0.00014	0.00055	0.02972	
0.01000	-0.4729	0.00011	0.00055	0.03014	
0.01500	-0.3043	0.000	0.00055	0.03004	
0.02000	-0.1219	0.00011	0.00055	0.03033	
0.02500	0.07752	0.00010	0.00054	0.03183	
0.03000	0.2967	0.000	0.00054	0.03220	
0.03500	0.5370	0.00011	0.00053	0.03234	
0.04000	0.7965	0.00013	0.00053	0.03290	
0.04500	1.069	0.00013	0.00052	0.03344	
0.05000	1.346	0.00015	0.00051	0.03397	
0.05500	1.615	0.00020	0.00051	0.03453	
0.06000	1.865	0.00021	0.00049	0.03500	
0.06500	2.091	0.00022	0.00048	0.03571	
0.07000	2.290	0.00025	0.00047	0.03550	
0.07500	2.462	0.00025	0.00046	0.03620	
0.08000	2.611	0.00023	0.00045	0.03609	
0.08500	2.743	0.00023	0.00043	0.03705	
0.09000	2.860	0.00022	0.00042	0.03711	
0.09500	2.970	0.00018	0.00040	0.03781	
0.1000	3.078	0.00017	0.00038	0.03809	
0.1050	3.191	0.00017	0.00036	0.03907	
0.1100	3.311	0.00015	0.00034	0.04042	
0.1150	3.437	0.00013	0.00032	0.04111	
0.1200	3.563	0.00015	0.00030	0.04147	
0.1250	3.683	0.00015	0.00028	0.04112	
0.1300	3.794	0.00013	0.00026	0.04081	
0.1350	3.891	0.00014	0.00024	0.04096	
0.1400	3.973	0.00014	0.00021	0.04155	
0.1450	4.035	0.00011	0.00019	0.04421	
0.1500	4.079	0.000	0.00016	0.04639	
0.1550	4.107	0.000	0.00014	0.04623	
0.1600	4.125	0.000	0.00011	0.04445	
0.1650	4.135	0.000	0.000	0.04354	
0.1700	4.139	0.000	0.000	0.04514	
0.1750	4.137	0.000	0.000	0.04770	
0.1800	4.132	0.000	0.000	0.04767	
0.1850	4.124	0.000	0.000	0.04584	
0.1900	4.109	0.000	0.000	0.04550	
0.1950	4.085	0.000	0.000	0.04654	
0.2000	4.048	0.000	-0.00012	0.04670	
0.2050	3.995	0.000	-0.00015	0.04633	
0.2100	3.927	0.000	-0.00017	0.04622	
0.2150	3.847	0.000	-0.00020	0.04619	
0.2200	3.757	0.000	-0.00023	0.04713	
0.2250	3.658	-0.00012	-0.00026	0.04826	
0.2300	3.549	-0.00016	-0.00028	0.04906	
0.2350	3.426	-0.00016	-0.00031	0.04836	
0.2400	3.287	-0.00017	-0.00033	0.04785	
0.2450	3.135	-0.00020	-0.00035	0.04767	
0.2500	2.970	-0.00022	-0.00038	0.04819	
0.2550	2.799	-0.00022	-0.00040	0.04812	
0.2600	2.621	-0.00026	-0.00042	0.04843	
0.2650	2.441	-0.00028	-0.00043	0.04850	
0.2700	2.262	-0.00028	-0.00045	0.04846	
0.2750	2.081	-0.00030	-0.00047	0.04844	
0.2800	1.899	-0.00033	-0.00048	0.04820	
0.2850	1.719	-0.00032	-0.00049	0.04807	
0.2900	1.543	-0.00032	-0.00051	0.04748	
0.2950	1.372	-0.00034	-0.00052	0.04737	
0.3000	1.207	-0.00034	-0.00053	0.04739	
0.3050	1.051	-0.00032	-0.00053	0.04755	
0.3100	0.9051	-0.00032	-0.00054	0.04715	
0.3150	0.7719	-0.00032	-0.00055	0.04658	
0.3200	0.6516	-0.00029	-0.00055	0.04668	
0.3250	0.5426	-0.00028	-0.00055	0.04603	
0.3300	0.4416	-0.00029	-0.00055	0.04619	
0.3350	0.3445	-0.00026	-0.00055	0.04552	
0.3400	0.2462	-0.00024	-0.00054	0.04496	
0.3450	0.1357	-0.00025	-0.00054	0.04450	
0.3500	0.00229	-0.00025	-0.00054	0.04407	
0.3550	-0.1629	-0.00024	-0.00053	0.04425	
0.3600	-0.3641	-0.00026	-0.00052	0.04381	
0.3650	-0.5982	-0.00029	-0.00051	0.04334	
0.3700	-0.8543	-0.00029	-0.00050	0.04307	
0.3750	-1.120	-0.00032	-0.00049	0.04284	
0.3800	-1.383	-0.00035	-0.00047	0.04231	
0.3850	-1.633	-0.00035	-0.00046	0.04184	
0.3900	-1.861	-0.00034	-0.00044	0.04118	
0.3950	-2.059	-0.00035	-0.00043	0.04088	
0.4000	-2.222	-0.00033	-0.00041	0.04077	
0.4050	-2.350	-0.00029	-0.00039	0.04056	
0.4100	-2.447	-0.00028	-0.00037	0.04009	
0.4150	-2.524	-0.00026	-0.00035	0.03971	
0.4200	-2.592	-0.00022	-0.00033	0.03937	
0.4250	-2.662	-0.00021	-0.00030	0.03916	
0.4300	-2.744	-0.00021	-0.00028	0.03913	
0.4350	-2.841	-0.00018	-0.00026	0.03849	
0.4400	-2.954	-0.00017	-0.00023	0.03794	
0.4450	-3.082	-0.00018	-0.00021	0.03710	
0.4500	-3.223	-0.00018	-0.00018	0.03689	
0.4550	-3.372	-0.00018	-0.00016	0.03652	
0.4600	-3.521	-0.00020	-0.00014	0.03640	
0.4650	-3.661	-0.00020	-0.00011	0.03598	
0.4700	-3.784	-0.00017	0.000	0.03548	
0.4750	-3.885	-0.00014	0.000	0.03514	
0.4800	-3.962	-0.00013	0.000	0.03471	
0.4850	-4.013	0.000	0.000	0.03455	
0.4900	-4.036	0.000	0.000	0.03412	
0.4950	-4.035	0.000	0.000	0.03413	
0.5000	-4.015	0.000	0.000	0.03385	
0.5050	-3.984	0.000	0.000	0.03372	
0.5100	-3.945	0.000	0.000	0.03352	
0.5150	-3.900	0.000	0.00012	0.03321	
0.5200	-3.849	0.000	0.00015	0.03289	
0.5250	-3.793	0.000	0.00017	0.03261	
0.5300	-3.735	0.000	0.00019	0.03245	
0.5350	-3.674	0.000	0.00022	0.03190	
0.5400	-3.611	0.00010	0.00024	0.03192	
0.5450	-3.541	0.000	0.00026	0.03148	
0.5500	-3.461	0.00010	0.00028	0.03139	
0.5550	-3.365	0.00013	0.00030	0.03088	
0.5600	-3.252	0.00013	0.00032	0.03086	
0.5650	-3.121	0.00014	0.00034	0.03059	
0.5700	-2.973	0.00018	0.00036	0.03062	
0.5750	-2.810	0.00019	0.00037	0.03036	
0.5800	-2.636	0.00019	0.00039	0.03024	
0.5850	-2.455	0.00021	0.00040	0.03033	
0.5900	-2.265	0.00021	0.00042	0.03037	
0.5950	-2.066	0.00020	0.00043	0.03047	
0.6000	-1.863	0.00020	0.00044	0.03038	
0.6050	-1.660	0.00021	0.00045	0.03044	
0.6100	-1.463	0.00019	0.00045	0.03090	
0.6150	-1.276	0.00017	0.00046	0.03102	
0.6200	-1.101	0.00017	0.00046	0.03134	
0.6250	-0.9410	0.00015	0.00047	0.03139	
0.6300	-0.7959	0.00011	0.00047	0.03169	
0.6350	-0.6637	0.00010	0.00047	0.03236	
0.6400	-0.5387	0.000	0.00047	0.03273	
0.6450	-0.4111	0.000	0.00047	0.03166	
0.6500	-0.2755	0.000	0.00047	0.03225	
0.6550	-0.1279	0.000	0.00046	0.03223	
0.6600	0.03617	0.000	0.00046	0.03271	
0.6650	0.2192	0.000	0.00046	0.03376	
0.6700	0.4206	0.000	0.00045	0.03411	
0.6750	0.6394	0.000	0.00045	0.03485	
0.6800	0.8723	0.000	0.00044	0.03418	
0.6850	1.115	0.000	0.00043	0.03565	
0.6900	1.361	0.000	0.00043	0.03552	
0.6950	1.606	0.000	0.00042	0.03699	
0.7000	1.844	0.000	0.00041	0.03640	
0.7050	2.067	0.00010	0.00040	0.03737	
0.7100	2.271	0.000	0.00039	0.03703	
0.7150	2.452	0.000	0.00038	0.03809	
0.7200	2.613	0.000	0.00037	0.03803	
0.7250	2.754	0.000	0.00036	0.03877	
0.7300	2.878	0.000	0.00034	0.04003	
0.7350	2.985	0.000	0.00033	0.04023	
0.7400	3.078	0.000	0.00031	0.04103	
0.7450	3.158	0.000	0.00029	0.04041	
0.7500	3.230	0.000	0.00027	0.04033	
0.7550	3.299	0.000	0.00025	0.04129	
0.7600	3.370	0.000	0.00023	0.04337	
0.7650	3.442	0.000	0.00021	0.04427	
0.7700	3.514	0.000	0.00019	0.04422	
0.7750	3.581	0.000	0.00016	0.04455	
0.7800	3.640	0.000	0.00014	0.04531	
0.7850	3.688	0.000	0.00012	0.04411	
0.7900	3.721	0.000	0.000	0.04327	
0.7950	3.735	0.000	0.000	0.04333	
0.8000	3.729	0.000	0.000	0.04316	
0.8050	3.705	0.000	0.000	0.04502	
0.8100	3.666	0.000	0.000	0.04737	
0.8150	3.617	0.000	0.000	0.04819	
0.8200	3.562	0.000	0.000	0.04805	
0.8250	3.501	-0.00012	0.000	0.04744	
0.8300	3.432	-0.00016	-0.00010	0.04600	
0.8350	3.352	-0.00017	-0.00012	0.04528	
0.8400	3.260	-0.00017	-0.00015	0.04524	
0.8450	3.155	-0.00021	-0.00017	0.04573	
0.8500	3.040	-0.00022	-0.00019	0.04667	
0.8550	2.920	-0.00021	-0.00021	0.04718	
0.8600	2.795	-0.00023	-0.00023	0.04773	
0.8650	2.670	-0.00024	-0.00025	0.04698	
0.8700	2.543	-0.00022	-0.00027	0.04672	
0.8750	2.417	-0.00022	-0.00029	0.04618	
0.8800	2.287	-0.00024	-0.00030	0.04640	
0.8850	2.153	-0.00023	-0.00032	0.04647	
0.8900	2.008	-0.00022	-0.00033	0.04651	
0.8950	1.850	-0.00024	-0.00035	0.04676	
0.9000	1.680	-0.00026	-0.00036	0.04634	
0.9050	1.506	-0.00026	-0.00037	0.04615	
0.9100	1.334	-0.00029	-0.00038	0.04601	
0.9150	1.169	-0.00032	-0.00039	0.04595	
0.9200	1.014	-0.00031	-0.00040	0.04536	
0.9250	0.8703	-0.00032	-0.00041	0.04526	
0.9300	0.7400	-0.00034	-0.00042	0.04482	
0.9350	0.6230	-0.00033	-0.00042	0.04526	
0.9400	0.5188	-0.00032	-0.00043	0.04476	
0.9450	0.4246	-0.00032	-0.00043	0.04451	
0.9500	0.3336	-0.00031	-0.00044	0.04400	
0.9550	0.2380	-0.00028	-0.00044	0.04381	
0.9600	0.1331	-0.00028	-0.00044	0.04371	
0.9650	0.01163	-0.00028	-0.00043	0.04356	
0.9700	-0.1343	-0.00026	-0.00043	0.04303	
0.9750	-0.3113	-0.00026	-0.00042	0.04248	
0.9800	-0.5226	-0.00029	-0.00041	0.04173	
0.9850	-0.7664	-0.00030	-0.00040	0.04112	
0.9900	-1.034	-0.00031	-0.00039	0.04078	
0.9950	-1.311	-0.00034	-0.00037	0.04066	
1.000	-1.581	-0.00035	-0.00036	0.03991	
1.005	-1.830	-0.00033	-0.00034	0.03958	
1.010	-2.049	-0.00034	-0.00032	0.03947	
1.015	-2.233	-0.00033	-0.00030	0.03886	
1.020	-2.381	-0.00029	-0.00028	0.03856	
1.025	-2.493	-0.00027	-0.00026	0.03806	
1.030	-2.573	-0.00027	-0.00023	0.03820	
1.035	-2.629	-0.00023	-0.00021	0.03776	
1.040	-2.675	-0.00019	-0.00019	0.03733	
1.045	-2.725	-0.00019	-0.00016	0.03697	
1.050	-2.792	-0.00018	-0.00014	0.03641	
1.055	-2.888	-0.00015	-0.00011	0.03609	
1.060	-3.017	-0.00016	0.000	0.03621	
1.065	-3.174	-0.00018	0.000	0.03577	
1.070	-3.351	-0.00018	0.000	0.03487	
1.075	-3.536	-0.00020	0.000	0.03407	
1.080	-3.716	-0.00021	0.000	0.03382	
1.085	-3.876	-0.00019	0.000	0.03376	
1.090	-4.008	-0.00016	0.000	0.03351	
1.095	-4.108	-0.00016	0.000	0.03318	
1.100	-4.173	-0.00014	0.00012	0.03288	
1.105	-4.203	-0.00011	0.00014	0.03242	
1.110	-4.199	-0.00011	0.00017	0.03235	
1.115	-4.165	-0.00011	0.00020	0.03235	
1.120	-4.107	0.000	0.00022	0.03175	
1.125	-4.034	0.000	0.00024	0.03142	
1.130	-3.956	0.000	0.00026	0.03128	
1.135	-3.880	0.000	0.00028	0.03126	
1.140	-3.809	0.000	0.00031	0.03102	
1.145	-3.744	0.000	0.00033	0.03066	
1.150	-3.681	0.000	0.00035	0.03040	
1.155	-3.616	0.000	0.00037	0.03030	
1.160	-3.545	0.000	0.00039	0.02984	
1.165	-3.464	0.000	0.00041	0.02967	
1.170	-3.372	0	0.00042	0.02937	
1.175	-3.266	0.000	0.00044	0.02901	
1.180	-3.144	0.000	0.00046	0.02925	
1.185	-3.005	0.000	0.00048	0.02942	
1.190	-2.847	0.000	0.00049	0.02940	
1.195	-2.672	0.000	0.00051	0.02904	
1.200	-2.485	0.000	0.00052	0.02903	
1.205	-2.284	0.000	0.00053	0.02959	
1.210	-2.071	0.000	0.00054	0.02950	
1.215	-1.851	0.000	0.00055	0.02976	
