Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.8606	0.00072	-0.2529	0.05014	
0.00500	0.8714	0.00074	-0.2560	0.05022	
0.01000	0.8905	0.00077	-0.2591	0.05035	
0.01500	0.9156	0.00075	-0.2621	0.05045	
0.02000	0.9417	0.00076	-0.2651	0.05055	
0.02500	0.9656	0.00079	-0.2680	0.05059	
0.03000	0.9822	0.00078	-0.2709	0.05062	
0.03500	0.9865	0.00077	-0.2736	0.05061	
0.04000	0.9791	0.00078	-0.2762	0.05066	
0.04500	0.9599	0.00076	-0.2788	0.05072	
0.05000	0.9269	0.00073	-0.2813	0.05071	
0.05500	0.8799	0.00073	-0.2837	0.05068	
0.06000	0.8224	0.00073	-0.2860	0.05058	
0.06500	0.7590	0.00070	-0.2881	0.05052	
0.07000	0.6931	0.00070	-0.2900	0.05048	
0.07500	0.6266	0.00071	-0.2917	0.05041	
0.08000	0.5606	0.00069	-0.2933	0.05032	
0.08500	0.4959	0.00068	-0.2946	0.05028	
0.09000	0.4340	0.00070	-0.2957	0.05030	
0.09500	0.3759	0.00069	-0.2967	0.05030	
0.1000	0.3224	0.00067	-0.2975	0.05027	
0.1050	0.2738	0.00069	-0.2981	0.05020	
0.1100	0.2303	0.00071	-0.2987	0.05017	
0.1150	0.1918	0.00069	-0.2991	0.05012	
0.1200	0.1581	0.00070	-0.2994	0.05007	
0.1250	0.1288	0.00072	-0.2996	0.05002	
0.1300	0.1038	0.00071	-0.2998	0.04996	
0.1350	0.08245	0.00070	-0.2998	0.04987	
0.1400	0.06452	0.00073	-0.2997	0.04981	
0.1450	0.04958	0.00073	-0.2995	0.04975	
0.1500	0.03726	0.00071	-0.2992	0.04964	
0.1550	0.02722	0.00073	-0.2987	0.04951	
0.1600	0.01912	0.00074	-0.2982	0.04935	
0.1650	0.01269	0.00072	-0.2975	0.04924	
0.1700	0.00765	0.00072	-0.2966	0.04911	
0.1750	0.00377	0.00075	-0.2957	0.04901	
0.1800	0.00084	0.00073	-0.2947	0.04890	
0.1850	-0.00152	0.00072	-0.2935	0.04880	
0.1900	-0.00423	0.00075	-0.2922	0.04874	
0.1950	-0.00853	0.00074	-0.2908	0.04867	
0.2000	-0.01549	0.00072	-0.2892	0.04861	
0.2050	-0.02686	0.00074	-0.2876	0.04852	
0.2100	-0.04680	0.00074	-0.2859	0.04842	
0.2150	-0.07883	0.00071	-0.2841	0.04833	
0.2200	-0.1205	0.00071	-0.2822	0.04823	
0.2250	-0.1687	0.00071	-0.2804	0.04810	
0.2300	-0.2237	0.00068	-0.2785	0.04798	
0.2350	-0.2815	0.00066	-0.2766	0.04785	
0.2400	-0.3377	0.00067	-0.2748	0.04774	
0.2450	-0.3929	0.00066	-0.2730	0.04760	
0.2500	-0.4449	0.00064	-0.2712	0.04745	
0.2550	-0.4877	0.00065	-0.2694	0.04734	
0.2600	-0.5194	0.00066	-0.2677	0.04719	
0.2650	-0.5426	0.00064	-0.2659	0.04707	
0.2700	-0.5580	0.00065	-0.2640	0.04695	
0.2750	-0.5637	0.00068	-0.2622	0.04684	
0.2800	-0.5590	0.00068	-0.2604	0.04673	
0.2850	-0.5469	0.00068	-0.2585	0.04666	
0.2900	-0.5317	0.00071	-0.2567	0.04659	
0.2950	-0.5179	0.00072	-0.2549	0.04654	
0.3000	-0.5075	0.00071	-0.2530	0.04645	
0.3050	-0.4992	0.00073	-0.2511	0.04636	
0.3100	-0.4912	0.00074	-0.2492	0.04630	
0.3150	-0.4838	0.00071	-0.2473	0.04620	
0.3200	-0.4812	0.00072	-0.2454	0.04612	
0.3250	-0.4861	0.00074	-0.2435	0.04603	
0.3300	-0.4952	0.00072	-0.2417	0.04595	
0.3350	-0.5050	0.00071	-0.2398	0.04585	
