Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-2.148	0.00045	-0.2155	0.04186	
0.00500	-2.421	0.00050	-0.2077	0.04152	
0.01000	-2.660	0.00052	-0.1994	0.04126	
0.01500	-2.864	0.00054	-0.1904	0.04099	
0.02000	-3.032	0.00061	-0.1809	0.04079	
0.02500	-3.165	0.00068	-0.1709	0.04053	
0.03000	-3.269	0.00071	-0.1604	0.04032	
0.03500	-3.352	0.00078	-0.1494	0.04002	
0.04000	-3.426	0.00087	-0.1382	0.03977	
0.04500	-3.496	0.00091	-0.1268	0.03950	
0.05000	-3.566	0.00095	-0.1151	0.03922	
0.05500	-3.633	0.00101	-0.1033	0.03886	
0.06000	-3.696	0.00104	-0.09137	0.03851	
0.06500	-3.751	0.00103	-0.07935	0.03820	
0.07000	-3.793	0.00105	-0.06733	0.03786	
0.07500	-3.816	0.00105	-0.05542	0.03750	
0.08000	-3.816	0.00102	-0.04355	0.03711	
0.08500	-3.788	0.00101	-0.03173	0.03675	
0.09000	-3.734	0.00102	-0.02009	0.03645	
0.09500	-3.656	0.00099	-0.00866	0.03619	
0.1000	-3.558	0.00098	0.00257	0.03595	
0.1050	-3.441	0.00101	0.01346	0.03570	
0.1100	-3.308	0.00101	0.02398	0.03550	
0.1150	-3.161	0.00100	0.03420	0.03530	
0.1200	-3.001	0.00103	0.04401	0.03516	
0.1250	-2.831	0.00106	0.05333	0.03503	
0.1300	-2.653	0.00105	0.06223	0.03493	
0.1350	-2.473	0.00106	0.07067	0.03482	
0.1400	-2.293	0.00109	0.07855	0.03477	
0.1450	-2.113	0.00107	0.08585	0.03469	
0.1500	-1.934	0.00106	0.09260	0.03464	
0.1550	-1.762	0.00108	0.09871	0.03460	
0.1600	-1.595	0.00108	0.1041	0.03461	
0.1650	-1.429	0.00105	0.1089	0.03465	
0.1700	-1.265	0.00107	0.1130	0.03477	
0.1750	-1.106	0.00107	0.1164	0.03490	
0.1800	-0.9564	0.00104	0.1192	0.03501	
0.1850	-0.8177	0.00103	0.1212	0.03519	
0.1900	-0.6905	0.00104	0.1224	0.03535	
0.1950	-0.5708	0.00102	0.1229	0.03560	
0.2000	-0.4525	0.00099	0.1227	0.03587	
0.2050	-0.3314	0.00100	0.1217	0.03597	
0.2100	-0.2013	0.00099	0.1202	0.03595	
0.2150	-0.05729	0.00096	0.1180	0.03604	
0.2200	0.1054	0.00098	0.1153	0.03610	
0.2250	0.2927	0.00101	0.1120	0.03624	
0.2300	0.5080	0.00099	0.1083	0.03637	
0.2350	0.7505	0.00102	0.1040	0.03666	
0.2400	1.015	0.00106	0.09916	0.03681	
0.2450	1.288	0.00107	0.09382	0.03707	
0.2500	1.556	0.00108	0.08806	0.03721	
0.2550	1.802	0.00112	0.08185	0.03745	
0.2600	2.017	0.00113	0.07522	0.03762	
0.2650	2.195	0.00111	0.06828	0.03786	
0.2700	2.334	0.00112	0.06105	0.03817	
0.2750	2.432	0.00111	0.05353	0.03845	
0.2800	2.492	0.00107	0.04588	0.03856	
0.2850	2.513	0.00104	0.03821	0.03864	
0.2900	2.498	0.00103	0.03047	0.03865	
0.2950	2.449	0.00097	0.02276	0.03867	
0.3000	2.372	0.00092	0.01516	0.03873	
0.3050	2.273	0.00091	0.00768	0.03878	
0.3100	2.157	0.00087	0.00041	0.03882	
0.3150	2.028	0.00081	-0.00642	0.03884	
0.3200	1.890	0.00080	-0.01280	0.03883	
0.3250	1.748	0.00078	-0.01876	0.03878	
0.3300	1.600	0.00073	-0.02414	0.03868	
0.3350	1.446	0.00071	-0.02891	0.03862	
0.3400	1.291	0.00072	-0.03315	0.03854	
0.3450	1.139	0.00069	-0.03683	0.03844	
0.3500	0.9943	0.00067	-0.03990	0.03835	
0.3550	0.8590	0.00069	-0.04251	0.03831	
0.3600	0.7346	0.00069	-0.04466	0.03823	
0.3650	0.6219	0.00067	-0.04622	0.03812	
0.3700	0.5207	0.00070	-0.04717	0.03791	
0.3750	0.4293	0.00072	-0.04755	0.03781	
0.3800	0.3426	0.00070	-0.04726	0.03754	
0.3850	0.2548	0.00071	-0.04630	0.03730	
0.3900	0.1617	0.00073	-0.04479	0.03708	
0.3950	0.05512	0.00072	-0.04264	0.03679	
0.4000	-0.07692	0.00070	-0.03980	0.03648	
0.4050	-0.2446	0.00071	-0.03636	0.03613	
0.4100	-0.4543	0.00069	-0.03233	0.03582	
0.4150	-0.7078	0.00064	-0.02763	0.03539	
0.4200	-1.000	0.00062	-0.02233	0.03499	
0.4250	-1.321	0.00059	-0.01649	0.03452	
0.4300	-1.654	0.00055	-0.00999	0.03413	
0.4350	-1.979	0.00056	-0.00281	0.03366	
0.4400	-2.284	0.00060	0.00491	0.03324	
0.4450	-2.557	0.00063	0.01320	0.03282	
0.4500	-2.789	0.00068	0.02211	0.03242	
0.4550	-2.976	0.00079	0.03153	0.03211	
0.4600	-3.120	0.00089	0.04143	0.03183	
0.4650	-3.227	0.00095	0.05184	0.03160	
0.4700	-3.309	0.00105	0.06261	0.03134	
0.4750	-3.377	0.00114	0.07363	0.03113	
0.4800	-3.444	0.00117	0.08501	0.03094	
0.4850	-3.515	0.00122	0.09673	0.03085	
0.4900	-3.592	0.00127	0.1086	0.03072	
0.4950	-3.673	0.00127	0.1207	0.03053	
0.5000	-3.753	0.00126	0.1330	0.03034	
0.5050	-3.823	0.00128	0.1453	0.03015	
0.5100	-3.877	0.00126	0.1575	0.02998	
0.5150	-3.907	0.00121	0.1696	0.02977	
0.5200	-3.911	0.00120	0.1815	0.02960	
0.5250	-3.887	0.00119	0.1932	0.02948	
0.5300	-3.838	0.00114	0.2045	0.02936	
0.5350	-3.764	0.00112	0.2156	0.02922	
0.5400	-3.664	0.00114	0.2261	0.02908	
0.5450	-3.535	0.00111	0.2361	0.02895	
0.5500	-3.367	0.00110	0.2455	0.02888	
0.5550	-3.154	0.00114	0.2541	0.02882	
0.5600	-2.902	0.00115	0.2620	0.02869	
0.5650	-2.624	0.00114	0.2691	0.02863	
0.5700	-2.334	0.00117	0.2754	0.02858	
0.5750	-2.044	0.00120	0.2807	0.02859	
0.5800	-1.762	0.00118	0.2852	0.02863	
0.5850	-1.493	0.00118	0.2889	0.02876	
0.5900	-1.238	0.00120	0.2918	0.02886	
0.5950	-0.9918	0.00117	0.2939	0.02887	
0.6000	-0.7481	0.00115	0.2954	0.02887	
0.6050	-0.5036	0.00116	0.2959	0.02887	
0.6100	-0.2536	0.00115	0.2956	0.02909	
0.6150	0.00632	0.00112	0.2945	0.02936	
0.6200	0.2785	0.00113	0.2926	0.02975	
0.6250	0.5633	0.00114	0.2899	0.03007	
0.6300	0.8577	0.00112	0.2865	0.03046	
0.6350	1.155	0.00113	0.2824	0.03091	
0.6400	1.446	0.00116	0.2776	0.03138	
0.6450	1.722	0.00115	0.2720	0.03184	
0.6500	1.979	0.00114	0.2659	0.03232	
0.6550	2.212	0.00115	0.2590	0.03280	
0.6600	2.419	0.00114	0.2514	0.03321	
0.6650	2.602	0.00110	0.2432	0.03355	
0.6700	2.762	0.00110	0.2345	0.03387	
0.6750	2.906	0.00109	0.2252	0.03417	
0.6800	3.039	0.00105	0.2155	0.03441	
0.6850	3.167	0.00104	0.2053	0.03470	
0.6900	3.292	0.00105	0.1947	0.03488	
0.6950	3.415	0.00103	0.1837	0.03506	
0.7000	3.534	0.00101	0.1724	0.03522	
0.7050	3.645	0.00101	0.1609	0.03544	
0.7100	3.744	0.00099	0.1491	0.03565	
0.7150	3.824	0.00096	0.1372	0.03582	
0.7200	3.878	0.00097	0.1252	0.03602	
0.7250	3.903	0.00097	0.1130	0.03630	
0.7300	3.899	0.00094	0.1009	0.03659	
0.7350	3.868	0.00092	0.08890	0.03689	
0.7400	3.813	0.00092	0.07694	0.03720	
0.7450	3.734	0.00088	0.06519	0.03740	
0.7500	3.632	0.00084	0.05377	0.03756	
0.7550	3.507	0.00084	0.04264	0.03777	
0.7600	3.360	0.00082	0.03183	0.03797	
0.7650	3.191	0.00077	0.02152	0.03821	
0.7700	3.003	0.00076	0.01177	0.03842	
0.7750	2.799	0.00074	0.00253	0.03862	
0.7800	2.588	0.00069	-0.00603	0.03880	
0.7850	2.373	0.00067	-0.01388	0.03890	
0.7900	2.157	0.00069	-0.02110	0.03901	
0.7950	1.944	0.00066	-0.02767	0.03909	
0.8000	1.740	0.00064	-0.03353	0.03911	
0.8050	1.547	0.00066	-0.03876	0.03912	
0.8100	1.367	0.00066	-0.04335	0.03911	
0.8150	1.201	0.00064	-0.04721	0.03908	
0.8200	1.048	0.00066	-0.05045	0.03893	
0.8250	0.9059	0.00068	-0.05314	0.03880	
0.8300	0.7755	0.00067	-0.05519	0.03866	
0.8350	0.6575	0.00068	-0.05655	0.03846	
0.8400	0.5512	0.00071	-0.05733	0.03829	
0.8450	0.4530	0.00071	-0.05751	0.03805	
0.8500	0.3561	0.00070	-0.05701	0.03782	
0.8550	0.2520	0.00073	-0.05587	0.03754	
0.8600	0.1277	0.00073	-0.05411	0.03726	
0.8650	-0.02704	0.00070	-0.05165	0.03700	
0.8700	-0.2178	0.00070	-0.04852	0.03671	
0.8750	-0.4468	0.00070	-0.04480	0.03640	
0.8800	-0.7118	0.00064	-0.04042	0.03608	
0.8850	-1.006	0.00061	-0.03538	0.03569	
0.8900	-1.318	0.00060	-0.02981	0.03525	
0.8950	-1.634	0.00055	-0.02368	0.03487	
0.9000	-1.936	0.00053	-0.01690	0.03453	
0.9050	-2.210	0.00055	-0.00957	0.03424	
0.9100	-2.447	0.00057	-0.00173	0.03397	
0.9150	-2.645	0.00058	0.00664	0.03375	
0.9200	-2.802	0.00064	0.01546	0.03362	
0.9250	-2.918	0.00070	0.02461	0.03350	
0.9300	-2.994	0.00073	0.03412	0.03352	
0.9350	-3.037	0.00079	0.04396	0.03350	
0.9400	-3.055	0.00088	0.05397	0.03347	
0.9450	-3.056	0.00092	0.06410	0.03346	
0.9500	-3.049	0.00096	0.07428	0.03345	
0.9550	-3.042	0.00102	0.08432	0.03340	
0.9600	-3.035	0.00104	0.09417	0.03334	
0.9650	-3.024	0.00103	0.1039	0.03327	
0.9700	-3.005	0.00105	0.1134	0.03319	
0.9750	-2.971	0.00105	0.1226	0.03301	
0.9800	-2.918	0.00102	0.1314	0.03280	
0.9850	-2.845	0.00102	0.1397	0.03265	
0.9900	-2.753	0.00104	0.1475	0.03240	
0.9950	-2.639	0.00102	0.1547	0.03219	
1.000	-2.499	0.00102	0.1614	0.03195	
1.005	-2.330	0.00106	0.1674	0.03182	
1.010	-2.134	0.00108	0.1727	0.03162	
1.015	-1.922	0.00108	0.1773	0.03147	
1.020	-1.705	0.00111	0.1812	0.03135	
1.025	-1.491	0.00113	0.1844	0.03132	
1.030	-1.284	0.00111	0.1869	0.03129	
1.035	-1.085	0.00110	0.1891	0.03137	
1.040	-0.8939	0.00112	0.1907	0.03123	
1.045	-0.7095	0.00109	0.1918	0.03115	
1.050	-0.5304	0.00106	0.1926	0.03120	
1.055	-0.3575	0.00108	0.1928	0.03130	
1.060	-0.1878	0.00107	0.1925	0.03146	
1.065	-0.02210	0.00104	0.1917	0.03154	
1.070	0.1384	0.00104	0.1905	0.03177	
1.075	0.2912	0.00105	0.1887	0.03199	
1.080	0.4364	0.00102	0.1866	0.03228	
1.085	0.5731	0.00102	0.1842	0.03255	
1.090	0.7004	0.00103	0.1815	0.03281	
1.095	0.8186	0.00101	0.1785	0.03308	
1.100	0.9283	0.00099	0.1755	0.03345	
1.105	1.031	0.00101	0.1722	0.03377	
1.110	1.126	0.00100	0.1686	0.03407	
1.115	1.216	0.00097	0.1648	0.03435	
1.120	1.300	0.00098	0.1608	0.03463	
1.125	1.379	0.00099	0.1565	0.03490	
1.130	1.452	0.00096	0.1520	0.03514	
1.135	1.520	0.00095	0.1473	0.03533	
1.140	1.580	0.00096	0.1423	0.03554	
1.145	1.631	0.00093	0.1371	0.03571	
1.150	1.673	0.00091	0.1318	0.03590	
1.155	1.710	0.00092	0.1263	0.03604	
1.160	1.744	0.00091	0.1207	0.03614	
1.165	1.775	0.00088	0.1150	0.03626	
1.170	1.804	0.00089	0.1093	0.03639	
1.175	1.832	0.00090	0.1035	0.03650	
1.180	1.855	0.00087	0.09776	0.03658	
1.185	1.871	0.00087	0.09198	0.03662	
1.190	1.876	0.00089	0.08611	0.03668	
1.195	1.866	0.00087	0.08023	0.03677	
1.200	1.841	0.00085	0.07444	0.03686	
1.205	1.797	0.00085	0.06870	0.03697	
1.210	1.739	0.00083	0.06304	0.03708	
1.215	1.668	0.00079	0.05758	0.03713	
1.220	1.586	0.00080	0.05232	0.03717	
1.225	1.497	0.00080	0.04728	0.03725	
1.230	1.407	0.00077	0.04258	0.03730	
1.235	1.316	0.00076	0.03824	0.03733	
1.240	1.221	0.00078	0.03419	0.03732	
1.245	1.121	0.00076	0.03053	0.03736	
1.250	1.018	0.00074	0.02736	0.03741	
1.255	0.9133	0.00076	0.02457	0.03746	
1.260	0.8099	0.00076	0.02214	0.03751	
1.265	0.7102	0.00073	0.02011	0.03753	
1.270	0.6164	0.00075	0.01837	0.03749	
1.275	0.5297	0.00076	0.01683	0.03740	
1.280	0.4507	0.00074	0.01559	0.03731	
1.285	0.3798	0.00074	0.01471	0.03713	
1.290	0.3169	0.00077	0.01410	0.03696	
1.295	0.2617	0.00076	0.01386	0.03680	
1.300	0.2138	0.00075	0.01405	0.03661	
1.305	0.1725	0.00078	0.01459	0.03638	
1.310	0.1364	0.00078	0.01541	0.03619	
1.315	0.1022	0.00076	0.01661	0.03602	
1.320	0.06407	0.00078	0.01812	0.03582	
1.325	0.01353	0.00080	0.01988	0.03564	
1.330	-0.05370	0.00077	0.02198	0.03550	
1.335	-0.1388	0.00076	0.02443	0.03535	
1.340	-0.2389	0.00077	0.02712	0.03518	
1.345	-0.3494	0.00074	0.03007	0.03504	
1.350	-0.4660	0.00071	0.03335	0.03484	
1.355	-0.5871	0.00072	0.03687	0.03461	
1.360	-0.7117	0.00071	0.04059	0.03443	
1.365	-0.8392	0.00067	0.04454	0.03423	
1.370	-0.9680	0.00068	0.04865	0.03402	
1.375	-1.095	0.00069	0.05282	0.03372	
1.380	-1.215	0.00066	0.05714	0.03348	
1.385	-1.323	0.00066	0.06166	0.03326	
1.390	-1.412	0.00068	0.06627	0.03306	
1.395	-1.477	0.00067	0.07097	0.03289	
1.400	-1.514	0.00067	0.07584	0.03273	
1.405	-1.527	0.00071	0.08078	0.03257	
1.410	-1.519	0.00073	0.08576	0.03241	
1.415	-1.498	0.00073	0.09083	0.03227	
1.420	-1.472	0.00077	0.09595	0.03212	
1.425	-1.447	0.00080	0.1011	0.03197	
1.430	-1.433	0.00079	0.1062	0.03181	
1.435	-1.434	0.00079	0.1114	0.03163	
1.440	-1.452	0.00081	0.1165	0.03141	
1.445	-1.487	0.00078	0.1215	0.03117	
1.450	-1.534	0.00075	0.1264	0.03097	
1.455	-1.587	0.00076	0.1313	0.03078	
1.460	-1.639	0.00074	0.1361	0.03060	
1.465	-1.680	0.00071	0.1411	0.03043	
1.470	-1.707	0.00072	0.1460	0.03022	
1.475	-1.713	0.00074	0.1509	0.03005	
1.480	-1.698	0.00072	0.1558	0.02993	
1.485	-1.662	0.00074	0.1607	0.02986	
1.490	-1.603	0.00079	0.1655	0.02979	
1.495	-1.528	0.00080	0.1702	0.02972	
1.500	-1.444	0.00081	0.1749	0.02965	
1.505	-1.360	0.00085	0.1794	0.02960	
1.510	-1.278	0.00087	0.1837	0.02960	
1.515	-1.202	0.00087	0.1879	0.02961	
1.520	-1.139	0.00089	0.1921	0.02963	
1.525	-1.087	0.00091	0.1960	0.02961	
1.530	-1.045	0.00089	0.1997	0.02961	
1.535	-1.009	0.00089	0.2032	0.02963	
1.540	-0.9719	0.00090	0.2064	0.02964	
1.545	-0.9282	0.00089	0.2092	0.02966	
1.550	-0.8787	0.00087	0.2119	0.02968	
1.555	-0.8257	0.00090	0.2142	0.02972	
1.560	-0.7697	0.00090	0.2161	0.02981	
1.565	-0.7092	0.00089	0.2178	0.02992	
1.570	-0.6441	0.00091	0.2192	0.03003	
1.575	-0.5769	0.00092	0.2201	0.03019	
1.580	-0.5100	0.00090	0.2206	0.03040	
1.585	-0.4446	0.00091	0.2208	0.03059	
1.590	-0.3799	0.00093	0.2204	0.03079	
1.595	-0.3138	0.00091	0.2197	0.03104	
1.600	-0.2445	0.00090	0.2186	0.03129	
1.605	-0.1696	0.00092	0.2171	0.03144	
1.610	-0.08239	0.00092	0.2152	0.03155	
1.615	0.02179	0.00090	0.2131	0.03170	
1.620	0.1458	0.00093	0.2107	0.03178	
1.625	0.2913	0.00096	0.2080	0.03202	
1.630	0.4566	0.00096	0.2048	0.03233	
1.635	0.6362	0.00098	0.2012	0.03272	
1.640	0.8237	0.00103	0.1972	0.03297	
1.645	1.012	0.00104	0.1930	0.03339	
1.650	1.195	0.00104	0.1885	0.03378	
1.655	1.368	0.00107	0.1837	0.03418	
1.660	1.527	0.00107	0.1786	0.03451	
1.665	1.671	0.00104	0.1732	0.03490	
