Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-3.308	0.00129	0.1856	0.03049	
0.00500	-3.130	0.00127	0.1959	0.03029	
0.01000	-2.943	0.00127	0.2054	0.03017	
0.01500	-2.748	0.00123	0.2142	0.03007	
0.02000	-2.544	0.00119	0.2223	0.02996	
0.02500	-2.334	0.00119	0.2295	0.02987	
0.03000	-2.121	0.00116	0.2359	0.02982	
0.03500	-1.913	0.00111	0.2416	0.02987	
0.04000	-1.711	0.00110	0.2464	0.02991	
0.04500	-1.514	0.00109	0.2504	0.02996	
0.05000	-1.322	0.00105	0.2535	0.03010	
0.05500	-1.136	0.00103	0.2559	0.03029	
0.06000	-0.9572	0.00104	0.2574	0.03054	
0.06500	-0.7844	0.00101	0.2582	0.03063	
0.07000	-0.6105	0.00098	0.2584	0.03077	
0.07500	-0.4249	0.00099	0.2579	0.03087	
0.08000	-0.2209	0.00098	0.2566	0.03101	
0.08500	0.00557	0.00096	0.2547	0.03133	
0.09000	0.2572	0.00098	0.2521	0.03168	
0.09500	0.5347	0.00101	0.2487	0.03208	
0.1000	0.8347	0.00100	0.2445	0.03240	
0.1050	1.150	0.00103	0.2397	0.03281	
0.1100	1.471	0.00108	0.2341	0.03325	
0.1150	1.785	0.00109	0.2277	0.03377	
0.1200	2.080	0.00109	0.2208	0.03415	
0.1250	2.350	0.00112	0.2132	0.03460	
0.1300	2.590	0.00112	0.2051	0.03493	
0.1350	2.798	0.00110	0.1964	0.03530	
0.1400	2.974	0.00110	0.1871	0.03557	
0.1450	3.119	0.00109	0.1773	0.03593	
0.1500	3.239	0.00105	0.1670	0.03622	
0.1550	3.341	0.00104	0.1565	0.03650	
0.1600	3.433	0.00105	0.1455	0.03673	
0.1650	3.518	0.00103	0.1341	0.03692	
0.1700	3.595	0.00100	0.1225	0.03711	
0.1750	3.662	0.00102	0.1108	0.03739	
0.1800	3.719	0.00101	0.09882	0.03771	
0.1850	3.763	0.00098	0.08684	0.03795	
0.1900	3.792	0.00099	0.07484	0.03818	
0.1950	3.804	0.00099	0.06278	0.03838	
0.2000	3.795	0.00096	0.05077	0.03861	
0.2050	3.763	0.00094	0.03892	0.03882	
0.2100	3.710	0.00095	0.02718	0.03918	
0.2150	3.638	0.00091	0.01561	0.03947	
0.2200	3.552	0.00087	0.00434	0.03965	
0.2250	3.451	0.00088	-0.00666	0.03976	
0.2300	3.338	0.00086	-0.01736	0.03994	
0.2350	3.210	0.00081	-0.02760	0.04002	
0.2400	3.068	0.00080	-0.03739	0.04016	
0.2450	2.912	0.00080	-0.04672	0.04031	
0.2500	2.743	0.00076	-0.05547	0.04038	
0.2550	2.560	0.00074	-0.06356	0.04045	
0.2600	2.363	0.00074	-0.07103	0.04051	
0.2650	2.158	0.00071	-0.07780	0.04058	
0.2700	1.950	0.00068	-0.08377	0.04059	
0.2750	1.744	0.00069	-0.08903	0.04054	
0.2800	1.542	0.00068	-0.09364	0.04046	
0.2850	1.348	0.00065	-0.09751	0.04035	
0.2900	1.167	0.00066	-0.1007	0.04017	
0.2950	1.000	0.00067	-0.1031	0.04005	
0.3000	0.8468	0.00065	-0.1048	0.03994	
0.3050	0.7040	0.00065	-0.1056	0.03969	
0.3100	0.5685	0.00068	-0.1058	0.03944	
0.3150	0.4342	0.00067	-0.1052	0.03921	
0.3200	0.2894	0.00066	-0.1038	0.03894	
0.3250	0.1231	0.00068	-0.1016	0.03869	
0.3300	-0.07493	0.00068	-0.09876	0.03843	
0.3350	-0.3111	0.00064	-0.09517	0.03813	
0.3400	-0.5865	0.00063	-0.09092	0.03774	
0.3450	-0.8992	0.00062	-0.08606	0.03735	
0.3500	-1.242	0.00058	-0.08052	0.03691	
0.3550	-1.598	0.00056	-0.07427	0.03648	
0.3600	-1.952	0.00057	-0.06741	0.03603	
0.3650	-2.287	0.00055	-0.05992	0.03560	
0.3700	-2.591	0.00054	-0.05175	0.03516	
0.3750	-2.855	0.00059	-0.04300	0.03470	
0.3800	-3.073	0.00062	-0.03371	0.03432	
0.3850	-3.243	0.00063	-0.02379	0.03401	
0.3900	-3.371	0.00068	-0.01335	0.03370	
0.3950	-3.466	0.00073	-0.00251	0.03347	
0.4000	-3.541	0.00074	0.00879	0.03326	
0.4050	-3.603	0.00079	0.02056	0.03305	
0.4100	-3.658	0.00086	0.03266	0.03286	
0.4150	-3.716	0.00089	0.04502	0.03267	
0.4200	-3.781	0.00091	0.05763	0.03244	
0.4250	-3.858	0.00096	0.07038	0.03217	
0.4300	-3.945	0.00098	0.08324	0.03191	
