Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.00079	0.00073	0.03980	0.03741	
0.00500	0.00152	0.00073	0.03871	0.03738	
0.01000	0.00292	0.00071	0.03773	0.03734	
0.01500	0.00540	0.00072	0.03681	0.03730	
0.02000	0.00962	0.00073	0.03585	0.03721	
0.02500	0.01714	0.00071	0.03495	0.03721	
0.03000	0.03043	0.00071	0.03413	0.03719	
0.03500	0.05091	0.00074	0.03334	0.03723	
0.04000	0.07862	0.00073	0.03263	0.03722	
0.04500	0.1119	0.00072	0.03209	0.03729	
0.05000	0.1450	0.00075	0.03165	0.03726	
0.05500	0.1700	0.00075	0.03128	0.03723	
0.06000	0.1838	0.00073	0.03107	0.03721	
0.06500	0.1883	0.00073	0.03094	0.03725	
0.07000	0.1858	0.00074	0.03081	0.03725	
0.07500	0.1783	0.00071	0.03075	0.03730	
0.08000	0.1674	0.00071	0.03077	0.03736	
0.08500	0.1544	0.00073	0.03076	0.03737	
0.09000	0.1402	0.00071	0.03076	0.03738	
0.09500	0.1257	0.00070	0.03085	0.03732	
0.1000	0.1112	0.00072	0.03101	0.03723	
0.1050	0.09729	0.00072	0.03125	0.03716	
0.1100	0.08421	0.00070	0.03162	0.03706	
0.1150	0.07214	0.00071	0.03208	0.03693	
0.1200	0.06116	0.00073	0.03258	0.03674	
0.1250	0.05132	0.00071	0.03324	0.03656	
0.1300	0.04259	0.00071	0.03408	0.03641	
0.1350	0.03491	0.00073	0.03501	0.03630	
0.1400	0.02820	0.00072	0.03610	0.03616	
0.1450	0.02229	0.00071	0.03740	0.03604	
0.1500	0.01664	0.00074	0.03878	0.03591	
0.1550	0.01021	0.00074	0.04024	0.03577	
0.1600	0.00209	0.00072	0.04185	0.03567	
0.1650	-0.00732	0.00073	0.04354	0.03560	
0.1700	-0.01659	0.00075	0.04525	0.03550	
0.1750	-0.02473	0.00073	0.04707	0.03542	
0.1800	-0.03162	0.00073	0.04896	0.03537	
0.1850	-0.03760	0.00075	0.05086	0.03534	
0.1900	-0.04318	0.00074	0.05280	0.03534	
0.1950	-0.04880	0.00073	0.05481	0.03534	
0.2000	-0.05450	0.00075	0.05677	0.03537	
0.2050	-0.06001	0.00074	0.05864	0.03537	
0.2100	-0.06524	0.00072	0.06048	0.03537	
0.2150	-0.07046	0.00073	0.06223	0.03534	
0.2200	-0.07660	0.00074	0.06380	0.03534	
0.2250	-0.08501	0.00072	0.06525	0.03531	
0.2300	-0.09683	0.00071	0.06659	0.03533	
0.2350	-0.1126	0.00073	0.06769	0.03531	
0.2400	-0.1320	0.00071	0.06857	0.03525	
0.2450	-0.1539	0.00069	0.06931	0.03522	
0.2500	-0.1737	0.00071	0.06985	0.03519	
0.2550	-0.1863	0.00071	0.07018	0.03519	
0.2600	-0.1904	0.00069	0.07044	0.03517	
0.2650	-0.1876	0.00072	0.07060	0.03515	
0.2700	-0.1798	0.00074	0.07058	0.03512	
0.2750	-0.1687	0.00073	0.07041	0.03512	
0.2800	-0.1554	0.00074	0.07013	0.03515	
0.2850	-0.1411	0.00077	0.06970	0.03518	
0.2900	-0.1264	0.00076	0.06918	0.03523	
0.2950	-0.1118	0.00074	0.06868	0.03527	
0.3000	-0.09790	0.00077	0.06815	0.03535	
0.3050	-0.08482	0.00076	0.06758	0.03540	
0.3100	-0.07276	0.00074	0.06709	0.03546	
0.3150	-0.06179	0.00076	0.06660	0.03553	
0.3200	-0.05195	0.00077	0.06604	0.03563	
0.3250	-0.04321	0.00074	0.06548	0.03572	
0.3300	-0.03552	0.00074	0.06495	0.03581	
0.3350	-0.02880	0.00077	0.06436	0.03590	
0.3400	-0.02299	0.00075	0.06375	0.03600	
0.3450	-0.01802	0.00073	0.06318	0.03611	
0.3500	-0.01382	0.00075	0.06257	0.03623	
0.3550	-0.01033	0.00075	0.06192	0.03636	
0.3600	-0.00747	0.00072	0.06135	0.03649	
0.3650	-0.00515	0.00074	0.06083	0.03658	
0.3700	-0.00330	0.00075	0.06025	0.03670	
0.3750	-0.00185	0.00072	0.05966	0.03682	
0.3800	-0.00073	0.00072	0.05903	0.03696	
0.3850	0.00012	0.00075	0.05829	0.03711	
0.3900	0.00077	0.00073	0.05746	0.03726	
0.3950	0.00130	0.00072	0.05656	0.03738	
0.4000	0.00210	0.00074	0.05548	0.03751	
0.4050	0.00426	0.00074	0.05422	0.03766	
0.4100	0.00897	0.00072	0.05289	0.03780	
0.4150	0.01667	0.00073	0.05143	0.03796	
0.4200	0.02658	0.00075	0.04979	0.03810	
0.4250	0.03714	0.00073	0.04812	0.03807	
0.4300	0.04721	0.00073	0.04645	0.03806	
0.4350	0.05783	0.00076	0.04470	0.03799	
0.4400	0.07349	0.00074	0.04285	0.03802	
0.4450	0.1017	0.00073	0.04097	0.03814	
0.4500	0.1505	0.00076	0.03896	0.03829	
0.4550	0.2197	0.00077	0.03678	0.03836	
0.4600	0.3068	0.00076	0.03455	0.03847	
0.4650	0.4072	0.00079	0.03225	0.03866	
0.4700	0.5162	0.00081	0.02980	0.03889	
0.4750	0.6292	0.00080	0.02727	0.03916	
0.4800	0.7399	0.00081	0.02468	0.03939	
0.4850	0.8425	0.00084	0.02196	0.03960	
0.4900	0.9319	0.00083	0.01914	0.03978	
0.4950	1.005	0.00081	0.01626	0.03998	
0.5000	1.060	0.00082	0.01320	0.04015	
0.5050	1.100	0.00080	0.00992	0.04034	
0.5100	1.127	0.00077	0.00655	0.04051	
0.5150	1.147	0.00078	0.00306	0.04067	
0.5200	1.163	0.00079	-0.00061	0.04085	
0.5250	1.176	0.00076	-0.00436	0.04096	
0.5300	1.187	0.00076	-0.00813	0.04101	
0.5350	1.194	0.00078	-0.01201	0.04106	
0.5400	1.197	0.00076	-0.01596	0.04114	
0.5450	1.195	0.00074	-0.01987	0.04126	
0.5500	1.190	0.00076	-0.02378	0.04137	
0.5550	1.182	0.00075	-0.02771	0.04145	
0.5600	1.175	0.00073	-0.03151	0.04153	
0.5650	1.172	0.00074	-0.03526	0.04164	
0.5700	1.176	0.00075	-0.03907	0.04176	
0.5750	1.184	0.00073	-0.04287	0.04192	
0.5800	1.195	0.00073	-0.04664	0.04207	
0.5850	1.206	0.00075	-0.05048	0.04218	
0.5900	1.214	0.00074	-0.05435	0.04229	
0.5950	1.215	0.00072	-0.05813	0.04239	
0.6000	1.209	0.00075	-0.06191	0.04251	
0.6050	1.196	0.00074	-0.06572	0.04259	
0.6100	1.174	0.00072	-0.06946	0.04266	
0.6150	1.149	0.00072	-0.07318	0.04276	
0.6200	1.120	0.00073	-0.07693	0.04289	
0.6250	1.087	0.00070	-0.08060	0.04299	
0.6300	1.054	0.00070	-0.08413	0.04306	
0.6350	1.018	0.00071	-0.08756	0.04308	
0.6400	0.9726	0.00069	-0.09086	0.04307	
0.6450	0.9188	0.00068	-0.09391	0.04308	
0.6500	0.8577	0.00070	-0.09676	0.04309	
0.6550	0.7917	0.00069	-0.09945	0.04312	
0.6600	0.7247	0.00066	-0.1019	0.04316	
0.6650	0.6610	0.00067	-0.1042	0.04322	
0.6700	0.6021	0.00069	-0.1064	0.04323	
0.6750	0.5462	0.00066	-0.1084	0.04320	
0.6800	0.4909	0.00067	-0.1102	0.04315	
0.6850	0.4363	0.00070	-0.1117	0.04310	
0.6900	0.3834	0.00069	-0.1131	0.04306	
0.6950	0.3335	0.00068	-0.1143	0.04304	
0.7000	0.2871	0.00071	-0.1152	0.04299	
0.7050	0.2448	0.00071	-0.1159	0.04290	
0.7100	0.2067	0.00070	-0.1163	0.04278	
0.7150	0.1729	0.00072	-0.1166	0.04267	
0.7200	0.1431	0.00073	-0.1167	0.04257	
0.7250	0.1171	0.00072	-0.1166	0.04242	
0.7300	0.09480	0.00072	-0.1162	0.04227	
0.7350	0.07575	0.00075	-0.1157	0.04210	
0.7400	0.05966	0.00073	-0.1150	0.04195	
0.7450	0.04619	0.00072	-0.1139	0.04175	
