Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.766	0.000	0.05800	0.04169	
0.00500	1.744	0.000	0.05266	0.04180	
0.01000	1.707	0.000	0.04732	0.04182	
0.01500	1.657	0.000	0.04207	0.04187	
0.02000	1.597	0.000	0.03699	0.04187	
0.02500	1.532	0.000	0.03200	0.04187	
0.03000	1.462	-0.00013	0.02714	0.04186	
0.03500	1.385	-0.00017	0.02248	0.04186	
0.04000	1.303	-0.00017	0.01803	0.04180	
0.04500	1.216	-0.00018	0.01377	0.04173	
0.05000	1.120	-0.00021	0.00980	0.04166	
0.05500	1.017	-0.00023	0.00620	0.04161	
0.06000	0.9113	-0.00023	0.00293	0.04158	
0.06500	0.8071	-0.00026	0.000	0.04147	
0.07000	0.7070	-0.00028	-0.00234	0.04133	
0.07500	0.6129	-0.00028	-0.00435	0.04122	
0.08000	0.5261	-0.00029	-0.00598	0.04104	
0.08500	0.4472	-0.00030	-0.00709	0.04085	
0.09000	0.3765	-0.00028	-0.00770	0.04066	
0.09500	0.3137	-0.00027	-0.00785	0.04046	
0.1000	0.2583	-0.00028	-0.00752	0.04041	
0.1050	0.2084	-0.00026	-0.00671	0.04025	
0.1100	0.1604	-0.00023	-0.00545	0.04003	
0.1150	0.1084	-0.00024	-0.00367	0.03988	
0.1200	0.04601	-0.00025	-0.00135	0.03971	
0.1250	-0.03608	-0.00024	0.00139	0.03954	
0.1300	-0.1463	-0.00025	0.00452	0.03941	
0.1350	-0.2892	-0.00028	0.00811	0.03921	
0.1400	-0.4649	-0.00029	0.01210	0.03899	
0.1450	-0.6702	-0.00030	0.01640	0.03871	
0.1500	-0.8982	-0.00034	0.02104	0.03842	
0.1550	-1.137	-0.00035	0.02604	0.03816	
0.1600	-1.372	-0.00035	0.03132	0.03787	
0.1650	-1.590	-0.00037	0.03686	0.03756	
0.1700	-1.782	-0.00037	0.04272	0.03724	
0.1750	-1.942	-0.00033	0.04879	0.03694	
0.1800	-2.067	-0.00032	0.05503	0.03669	
0.1850	-2.156	-0.00031	0.06148	0.03646	
0.1900	-2.209	-0.00027	0.06810	0.03624	
0.1950	-2.228	-0.00024	0.07478	0.03608	
0.2000	-2.215	-0.00024	0.08154	0.03595	
0.2050	-2.173	-0.00021	0.08835	0.03585	
0.2100	-2.108	-0.00017	0.09513	0.03577	
0.2150	-2.025	-0.00016	0.1019	0.03570	
0.2200	-1.936	-0.00015	0.1086	0.03568	
0.2250	-1.846	-0.00012	0.1152	0.03566	
0.2300	-1.765	-0.00011	0.1217	0.03560	
0.2350	-1.702	-0.00012	0.1281	0.03549	
0.2400	-1.660	-0.00012	0.1343	0.03534	
0.2450	-1.642	-0.00012	0.1403	0.03519	
0.2500	-1.643	-0.00015	0.1460	0.03504	
0.2550	-1.656	-0.00016	0.1516	0.03486	
