Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.503	0.000	0.000	0.04048	
0.00500	1.506	0.000	0.000	0.04071	
0.01000	1.489	0.000	0.000	0.04079	
0.01500	1.461	0.000	0.000	0.04087	
0.02000	1.430	0.000	0.000	0.04092	
0.02500	1.404	0.000	0.000	0.04106	
0.03000	1.392	0.000	0.000	0.04117	
0.03500	1.397	0.000	0.000	0.04136	
0.04000	1.421	0.000	0.000	0.04162	
0.04500	1.463	0.000	0.000	0.04183	
0.05000	1.518	0.000	0.000	0.04208	
0.05500	1.579	0.000	0.000	0.04224	
0.06000	1.637	0.000	-0.00010	0.04242	
0.06500	1.684	0.000	-0.00012	0.04264	
0.07000	1.714	0.000	-0.00013	0.04285	
0.07500	1.723	0.000	-0.00015	0.04304	
0.08000	1.715	0.000	-0.00016	0.04330	
0.08500	1.692	0.000	-0.00018	0.04357	
0.09000	1.660	0.000	-0.00019	0.04382	
0.09500	1.624	0.000	-0.00020	0.04391	
0.1000	1.586	-0.00010	-0.00021	0.04398	
0.1050	1.547	-0.00013	-0.00022	0.04408	
0.1100	1.511	-0.00013	-0.00023	0.04425	
0.1150	1.477	-0.00011	-0.00024	0.04441	
0.1200	1.449	-0.00012	-0.00024	0.04458	
0.1250	1.428	-0.00012	-0.00025	0.04472	
0.1300	1.413	0.000	-0.00026	0.04488	
0.1350	1.402	0.000	-0.00026	0.04503	
0.1400	1.391	0.000	-0.00027	0.04516	
0.1450	1.375	0.000	-0.00028	0.04531	
0.1500	1.353	0.000	-0.00029	0.04542	
0.1550	1.321	0.000	-0.00029	0.04554	
0.1600	1.278	0.000	-0.00030	0.04562	
0.1650	1.228	0.000	-0.00031	0.04574	
0.1700	1.175	0.000	-0.00032	0.04587	
0.1750	1.118	-0.00011	-0.00033	0.04596	
0.1800	1.061	0.000	-0.00034	0.04605	
0.1850	1.010	0.000	-0.00034	0.04612	
0.1900	0.9647	-0.00011	-0.00035	0.04622	
0.1950	0.9235	0.000	-0.00036	0.04628	
0.2000	0.8872	0.000	-0.00036	0.04636	
0.2050	0.8567	0.000	-0.00037	0.04642	
0.2100	0.8277	0.000	-0.00037	0.04647	
0.2150	0.7956	0.000	-0.00038	0.04647	
0.2200	0.7587	0.000	-0.00038	0.04644	
0.2250	0.7179	0.000	-0.00039	0.04646	
0.2300	0.6746	0.000	-0.00039	0.04647	
0.2350	0.6291	0.000	-0.00039	0.04651	
0.2400	0.5799	-0.00012	-0.00040	0.04654	
0.2450	0.5263	-0.00012	-0.00040	0.04654	
0.2500	0.4698	-0.00012	-0.00041	0.04653	
0.2550	0.4127	-0.00014	-0.00041	0.04644	
0.2600	0.3580	-0.00014	-0.00041	0.04636	
0.2650	0.3072	-0.00012	-0.00042	0.04628	
0.2700	0.2611	-0.00013	-0.00042	0.04622	
0.2750	0.2197	-0.00014	-0.00042	0.04608	
0.2800	0.1831	-0.00011	-0.00042	0.04591	
0.2850	0.1510	-0.00011	-0.00042	0.04572	
0.2900	0.1231	-0.00012	-0.00042	0.04555	
0.2950	0.09924	-0.00011	-0.00042	0.04542	
0.3000	0.07892	0.000	-0.00042	0.04526	
0.3050	0.06179	-0.00011	-0.00042	0.04514	
0.3100	0.04732	0.000	-0.00042	0.04497	
0.3150	0.03469	0.000	-0.00041	0.04480	
0.3200	0.02262	0.000	-0.00041	0.04466	
0.3250	0.01016	0.000	-0.00041	0.04450	
0.3300	-0.00348	0.000	-0.00041	0.04439	
0.3350	-0.01958	0.000	-0.00040	0.04427	
0.3400	-0.04057	-0.00010	-0.00040	0.04411	
0.3450	-0.06983	0.000	-0.00039	0.04391	
0.3500	-0.1134	0.000	-0.00039	0.04373	
0.3550	-0.1748	-0.00011	-0.00039	0.04354	
0.3600	-0.2560	-0.00012	-0.00038	0.04335	
0.3650	-0.3574	-0.00012	-0.00037	0.04313	
0.3700	-0.4746	-0.00015	-0.00037	0.04297	
0.3750	-0.5973	-0.00018	-0.00036	0.04280	
0.3800	-0.7142	-0.00018	-0.00035	0.04259	
0.3850	-0.8178	-0.00020	-0.00035	0.04240	
0.3900	-0.9018	-0.00022	-0.00034	0.04219	
0.3950	-0.9664	-0.00021	-0.00033	0.04202	
0.4000	-1.013	-0.00020	-0.00032	0.04183	
0.4050	-1.045	-0.00021	-0.00031	0.04161	
0.4100	-1.067	-0.00020	-0.00030	0.04137	
0.4150	-1.084	-0.00017	-0.00030	0.04113	
0.4200	-1.102	-0.00016	-0.00029	0.04094	
0.4250	-1.128	-0.00016	-0.00028	0.04074	
0.4300	-1.166	-0.00015	-0.00027	0.04053	
0.4350	-1.218	-0.00015	-0.00027	0.04034	
0.4400	-1.282	-0.00017	-0.00026	0.04011	
0.4450	-1.350	-0.00017	-0.00025	0.03994	
0.4500	-1.413	-0.00017	-0.00024	0.03975	
0.4550	-1.461	-0.00020	-0.00023	0.03959	
0.4600	-1.490	-0.00020	-0.00022	0.03941	
0.4650	-1.501	-0.00018	-0.00021	0.03922	
0.4700	-1.497	-0.00019	-0.00020	0.03902	
0.4750	-1.486	-0.00018	-0.00019	0.03880	
0.4800	-1.476	-0.00015	-0.00018	0.03859	
0.4850	-1.472	-0.00014	-0.00017	0.03838	
0.4900	-1.480	-0.00015	-0.00016	0.03819	
0.4950	-1.502	-0.00013	-0.00015	0.03799	
0.5000	-1.538	-0.00011	-0.00014	0.03776	
0.5050	-1.586	-0.00014	-0.00013	0.03753	
0.5100	-1.644	-0.00015	-0.00011	0.03730	
0.5150	-1.703	-0.00015	-0.00010	0.03712	
0.5200	-1.752	-0.00018	0.000	0.03695	
0.5250	-1.785	-0.00020	0.000	0.03679	
0.5300	-1.798	-0.00019	0.000	0.03660	
0.5350	-1.793	-0.00019	0.000	0.03640	
0.5400	-1.776	-0.00020	0.000	0.03620	
0.5450	-1.753	-0.00018	0.000	0.03600	
0.5500	-1.730	-0.00016	0.000	0.03581	
0.5550	-1.711	-0.00017	0.000	0.03563	
0.5600	-1.699	-0.00016	0.000	0.03546	
0.5650	-1.697	-0.00015	0.000	0.03527	
0.5700	-1.702	-0.00016	0.000	0.03512	
0.5750	-1.708	-0.00017	0.000	0.03499	
