Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.000	0.00074	-0.1215	0.04269	
0.00500	0.000	0.00075	-0.1212	0.04264	
0.01000	0.000	0.00077	-0.1210	0.04259	
0.01500	0.000	0.00075	-0.1207	0.04256	
0.02000	0.000	0.00074	-0.1205	0.04254	
0.02500	-0.00017	0.00077	-0.1203	0.04254	
0.03000	-0.00029	0.00076	-0.1202	0.04252	
0.03500	-0.00045	0.00074	-0.1201	0.04251	
0.04000	-0.00061	0.00076	-0.1199	0.04249	
0.04500	-0.00078	0.00077	-0.1198	0.04248	
0.05000	-0.00095	0.00074	-0.1196	0.04247	
0.05500	-0.00109	0.00075	-0.1193	0.04247	
0.06000	-0.00120	0.00077	-0.1190	0.04246	
0.06500	-0.00127	0.00074	-0.1188	0.04246	
0.07000	-0.00129	0.00074	-0.1185	0.04247	
0.07500	-0.00128	0.00076	-0.1183	0.04247	
0.08000	-0.00124	0.00075	-0.1183	0.04249	
0.08500	-0.00117	0.00073	-0.1183	0.04250	
0.09000	-0.00109	0.00075	-0.1183	0.04250	
0.09500	-0.00100	0.00076	-0.1184	0.04250	
0.1000	-0.00090	0.00073	-0.1185	0.04252	
0.1050	-0.00080	0.00074	-0.1186	0.04255	
0.1100	-0.00071	0.00076	-0.1187	0.04257	
0.1150	-0.00062	0.00074	-0.1188	0.04260	
0.1200	-0.00053	0.00074	-0.1189	0.04261	
0.1250	-0.00046	0.00076	-0.1191	0.04263	
0.1300	-0.00039	0.00075	-0.1192	0.04264	
0.1350	-0.00032	0.00073	-0.1194	0.04267	
0.1400	-0.00027	0.00075	-0.1195	0.04268	
0.1450	-0.00022	0.00076	-0.1196	0.04270	
0.1500	-0.00017	0.00073	-0.1197	0.04269	
0.1550	-0.00014	0.00074	-0.1198	0.04272	
0.1600	-0.00010	0.00076	-0.1199	0.04273	
0.1650	0.000	0.00074	-0.1200	0.04277	
0.1700	0.000	0.00073	-0.1200	0.04278	
0.1750	0.000	0.00076	-0.1200	0.04279	
0.1800	0.000	0.00075	-0.1201	0.04279	
0.1850	0.000	0.00073	-0.1201	0.04280	
0.1900	0.000	0.00075	-0.1201	0.04280	
0.1950	0.000	0.00076	-0.1201	0.04279	
0.2000	0.000	0.00073	-0.1201	0.04279	
0.2050	0.000	0.00074	-0.1200	0.04278	
0.2100	0.000	0.00077	-0.1200	0.04278	
0.2150	0.000	0.00074	-0.1201	0.04278	
0.2200	0.000	0.00074	-0.1200	0.04278	
0.2250	0.000	0.00076	-0.1200	0.04277	
0.2300	0.000	0.00076	-0.1200	0.04276	
0.2350	0.000	0.00073	-0.1200	0.04276	
