Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	3.399	0.000	0.000	0.03966	
0.00500	3.415	0.000	0.000	0.03993	
0.01000	3.432	0.000	0.000	0.04022	
0.01500	3.448	0.000	0.000	0.04049	
0.02000	3.459	0.000	0.000	0.04081	
0.02500	3.464	0.000	0.000	0.04114	
0.03000	3.461	0.000	0.000	0.04143	
0.03500	3.447	0.000	-0.00012	0.04171	
0.04000	3.422	0.000	-0.00014	0.04198	
0.04500	3.383	0.000	-0.00017	0.04231	
0.05000	3.327	0.000	-0.00019	0.04264	
0.05500	3.256	0.000	-0.00021	0.04297	
0.06000	3.169	0.000	-0.00023	0.04329	
0.06500	3.072	0.000	-0.00026	0.04355	
0.07000	2.967	0.000	-0.00028	0.04380	
0.07500	2.855	-0.00013	-0.00029	0.04397	
0.08000	2.737	-0.00013	-0.00031	0.04420	
0.08500	2.615	-0.00014	-0.00033	0.04445	
0.09000	2.488	-0.00017	-0.00035	0.04463	
0.09500	2.356	-0.00016	-0.00036	0.04478	
0.1000	2.219	-0.00016	-0.00038	0.04486	
0.1050	2.074	-0.00018	-0.00039	0.04500	
0.1100	1.921	-0.00020	-0.00041	0.04509	
0.1150	1.763	-0.00020	-0.00042	0.04521	
0.1200	1.601	-0.00022	-0.00043	0.04527	
0.1250	1.436	-0.00024	-0.00044	0.04530	
0.1300	1.273	-0.00024	-0.00045	0.04530	
0.1350	1.117	-0.00024	-0.00046	0.04525	
0.1400	0.9694	-0.00026	-0.00047	0.04519	
0.1450	0.8330	-0.00024	-0.00047	0.04511	
0.1500	0.7089	-0.00022	-0.00048	0.04501	
0.1550	0.5974	-0.00023	-0.00048	0.04486	
0.1600	0.4985	-0.00021	-0.00049	0.04467	
0.1650	0.4117	-0.00018	-0.00049	0.04441	
0.1700	0.3363	-0.00017	-0.00049	0.04419	
0.1750	0.2713	-0.00017	-0.00049	0.04400	
0.1800	0.2143	-0.00014	-0.00049	0.04377	
0.1850	0.1607	-0.00014	-0.00048	0.04354	
0.1900	0.1044	-0.00015	-0.00048	0.04322	
0.1950	0.03803	-0.00013	-0.00047	0.04296	
0.2000	-0.05008	-0.00011	-0.00047	0.04269	
0.2050	-0.1691	-0.00013	-0.00046	0.04245	
0.2100	-0.3249	-0.00014	-0.00045	0.04221	
0.2150	-0.5186	-0.00014	-0.00044	0.04193	
0.2200	-0.7485	-0.00017	-0.00043	0.04162	
0.2250	-1.007	-0.00020	-0.00042	0.04124	
0.2300	-1.279	-0.00022	-0.00041	0.04087	
0.2350	-1.547	-0.00025	-0.00039	0.04052	
0.2400	-1.796	-0.00029	-0.00038	0.04017	
0.2450	-2.019	-0.00030	-0.00036	0.03977	
0.2500	-2.211	-0.00030	-0.00034	0.03937	
0.2550	-2.372	-0.00032	-0.00033	0.03899	
0.2600	-2.499	-0.00030	-0.00031	0.03866	
0.2650	-2.595	-0.00026	-0.00029	0.03834	
0.2700	-2.663	-0.00025	-0.00027	0.03809	
0.2750	-2.712	-0.00024	-0.00025	0.03787	
0.2800	-2.754	-0.00020	-0.00023	0.03767	
0.2850	-2.801	-0.00019	-0.00022	0.03739	
0.2900	-2.860	-0.00021	-0.00020	0.03707	
0.2950	-2.937	-0.00020	-0.00017	0.03676	
0.3000	-3.027	-0.00019	-0.00015	0.03651	
0.3050	-3.121	-0.00022	-0.00013	0.03632	
0.3100	-3.212	-0.00023	-0.00011	0.03611	
0.3150	-3.293	-0.00022	0.000	0.03590	
0.3200	-3.356	-0.00023	0.000	0.03567	
0.3250	-3.398	-0.00024	0.000	0.03544	
0.3300	-3.414	-0.00021	0.000	0.03524	
0.3350	-3.402	-0.00021	0.000	0.03507	
0.3400	-3.364	-0.00021	0	0.03496	
0.3450	-3.301	-0.00018	0.000	0.03478	
0.3500	-3.215	-0.00015	0.000	0.03460	
0.3550	-3.109	-0.00014	0.000	0.03440	
0.3600	-2.985	-0.00012	0.000	0.03426	
0.3650	-2.846	0.000	0.000	0.03413	
0.3700	-2.697	0.000	0.000	0.03404	
0.3750	-2.538	0.000	0.00011	0.03394	
0.3800	-2.370	0.000	0.00013	0.03385	
0.3850	-2.198	0.000	0.00014	0.03377	
0.3900	-2.022	0.000	0.00016	0.03367	
0.3950	-1.841	0.000	0.00017	0.03360	
0.4000	-1.656	0.000	0.00018	0.03356	
0.4050	-1.472	0.000	0.00019	0.03360	
0.4100	-1.294	0.000	0.00020	0.03362	
0.4150	-1.125	0.000	0.00021	0.03367	
0.4200	-0.9666	0.000	0.00021	0.03373	
0.4250	-0.8171	0.000	0.00022	0.03387	
0.4300	-0.6731	0.000	0.00022	0.03411	
0.4350	-0.5336	0.000	0.00022	0.03429	
0.4400	-0.4005	0.000	0.00022	0.03433	
0.4450	-0.2743	0.000	0.00022	0.03442	
0.4500	-0.1477	0.000	0.00021	0.03446	
0.4550	-0.01370	0.000	0.00021	0.03459	
0.4600	0.1338	0.000	0.00020	0.03477	
0.4650	0.2999	0.000	0.00019	0.03503	
0.4700	0.4864	0.000	0.00018	0.03531	
0.4750	0.6928	0.000	0.00017	0.03563	
0.4800	0.9157	0.00011	0.00016	0.03599	
0.4850	1.148	0.00013	0.00016	0.03627	
0.4900	1.378	0.00013	0.00015	0.03660	
0.4950	1.599	0.00015	0.00014	0.03696	
0.5000	1.801	0.00017	0.00012	0.03729	
0.5050	1.980	0.00015	0.00011	0.03756	
0.5100	2.131	0.00014	0.00010	0.03782	
0.5150	2.254	0.00013	0.000	0.03812	
0.5200	2.348	0.000	0.000	0.03839	
0.5250	2.412	0.000	0.000	0.03870	
0.5300	2.449	0.000	0.000	0.03896	
0.5350	2.463	0.000	0.000	0.03921	
0.5400	2.463	0.000	0.000	0.03933	
0.5450	2.452	0.000	0.000	0.03938	
0.5500	2.437	0.000	0.000	0.03945	
0.5550	2.420	0.000	0	0.03963	
0.5600	2.406	0.000	0.000	0.03982	
0.5650	2.395	0.000	0.000	0.03995	
0.5700	2.386	0.000	0.000	0.04006	
0.5750	2.375	0.000	0.000	0.04013	
0.5800	2.356	0.000	0.000	0.04029	
0.5850	2.326	0.000	0.000	0.04038	
0.5900	2.283	0.000	0.000	0.04050	
0.5950	2.229	0.000	0.000	0.04064	
0.6000	2.163	0.000	-0.00011	0.04075	
0.6050	2.086	-0.00011	-0.00012	0.04083	
0.6100	1.998	-0.00012	-0.00013	0.04084	
0.6150	1.900	-0.00011	-0.00015	0.04087	
0.6200	1.792	-0.00013	-0.00016	0.04092	
0.6250	1.674	-0.00015	-0.00017	0.04095	
0.6300	1.547	-0.00015	-0.00018	0.04086	
0.6350	1.411	-0.00016	-0.00020	0.04077	
0.6400	1.270	-0.00020	-0.00020	0.04065	
0.6450	1.129	-0.00019	-0.00021	0.04055	
0.6500	0.9921	-0.00019	-0.00022	0.04045	
0.6550	0.8607	-0.00021	-0.00022	0.04028	
0.6600	0.7356	-0.00021	-0.00022	0.04015	
0.6650	0.6166	-0.00019	-0.00023	0.03995	
0.6700	0.5004	-0.00020	-0.00023	0.03973	
0.6750	0.3808	-0.00021	-0.00022	0.03949	
0.6800	0.2541	-0.00019	-0.00022	0.03925	
0.6850	0.1140	-0.00020	-0.00022	0.03899	
0.6900	-0.04866	-0.00023	-0.00022	0.03870	
0.6950	-0.2420	-0.00024	-0.00021	0.03834	
0.7000	-0.4677	-0.00025	-0.00020	0.03803	
0.7050	-0.7187	-0.00029	-0.00020	0.03769	
0.7100	-0.9840	-0.00030	-0.00018	0.03728	
0.7150	-1.253	-0.00029	-0.00017	0.03689	
0.7200	-1.517	-0.00030	-0.00016	0.03650	
0.7250	-1.768	-0.00030	-0.00015	0.03612	
0.7300	-1.999	-0.00027	-0.00014	0.03569	
0.7350	-2.206	-0.00026	-0.00012	0.03525	
0.7400	-2.381	-0.00026	-0.00011	0.03488	
0.7450	-2.524	-0.00022	0.000	0.03460	
0.7500	-2.639	-0.00019	0.000	0.03429	
0.7550	-2.734	-0.00018	0.000	0.03398	
0.7600	-2.818	-0.00015	0.000	0.03369	
0.7650	-2.899	-0.00011	0.000	0.03344	
0.7700	-2.979	0.000	0.000	0.03322	
0.7750	-3.061	0.000	0.000	0.03292	
0.7800	-3.146	0.000	0.000	0.03264	
0.7850	-3.239	0.000	0.000	0.03235	
0.7900	-3.341	0.000	0.000	0.03208	
0.7950	-3.450	0.000	0.00010	0.03180	
0.8000	-3.559	0.000	0.00012	0.03152	
0.8050	-3.659	0.000	0.00015	0.03123	
0.8100	-3.741	0.000	0.00017	0.03091	
0.8150	-3.799	0.000	0.00019	0.03060	
0.8200	-3.829	0.000	0.00021	0.03033	
0.8250	-3.830	0.000	0.00023	0.03006	
0.8300	-3.799	0.00010	0.00025	0.02978	
0.8350	-3.740	0.00014	0.00027	0.02952	
0.8400	-3.654	0.00014	0.00029	0.02928	
0.8450	-3.547	0.00017	0.00031	0.02911	
0.8500	-3.422	0.00019	0.00033	0.02893	
0.8550	-3.282	0.00017	0.00035	0.02872	
