Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-3.965	0.00128	-0.08738	0.03681	
0.00500	-4.135	0.00127	-0.07403	0.03635	
0.01000	-4.297	0.00129	-0.06038	0.03587	
0.01500	-4.438	0.00127	-0.04648	0.03542	
0.02000	-4.551	0.00123	-0.03229	0.03498	
0.02500	-4.633	0.00124	-0.01789	0.03454	
0.03000	-4.679	0.00124	-0.00337	0.03413	
0.03500	-4.692	0.00121	0.01134	0.03375	
0.04000	-4.675	0.00121	0.02617	0.03340	
0.04500	-4.636	0.00121	0.04090	0.03305	
0.05000	-4.583	0.00118	0.05556	0.03269	
0.05500	-4.521	0.00115	0.07021	0.03235	
0.06000	-4.455	0.00116	0.08473	0.03202	
0.06500	-4.387	0.00115	0.09908	0.03174	
0.07000	-4.317	0.00112	0.1133	0.03144	
0.07500	-4.244	0.00112	0.1273	0.03118	
0.08000	-4.167	0.00113	0.1409	0.03083	
0.08500	-4.084	0.00109	0.1542	0.03051	
0.09000	-3.991	0.00107	0.1671	0.03016	
0.09500	-3.884	0.00107	0.1794	0.02987	
0.1000	-3.760	0.00103	0.1913	0.02961	
0.1050	-3.622	0.00100	0.2028	0.02940	
0.1100	-3.469	0.00101	0.2138	0.02920	
0.1150	-3.305	0.00099	0.2241	0.02898	
0.1200	-3.131	0.00097	0.2339	0.02876	
0.1250	-2.949	0.00098	0.2431	0.02859	
0.1300	-2.760	0.00100	0.2515	0.02847	
0.1350	-2.567	0.00098	0.2592	0.02835	
0.1400	-2.369	0.00098	0.2661	0.02822	
0.1450	-2.167	0.00101	0.2722	0.02811	
0.1500	-1.961	0.00099	0.2776	0.02804	
0.1550	-1.753	0.00098	0.2822	0.02806	
0.1600	-1.549	0.00101	0.2861	0.02811	
0.1650	-1.351	0.00101	0.2892	0.02818	
0.1700	-1.160	0.00099	0.2917	0.02824	
0.1750	-0.9741	0.00100	0.2935	0.02838	
0.1800	-0.7906	0.00101	0.2946	0.02840	
0.1850	-0.6066	0.00099	0.2952	0.02843	
0.1900	-0.4217	0.00099	0.2951	0.02846	
0.1950	-0.2315	0.00103	0.2943	0.02856	
0.2000	-0.03096	0.00102	0.2928	0.02878	
0.2050	0.1832	0.00101	0.2908	0.02908	
0.2100	0.4110	0.00105	0.2882	0.02932	
0.2150	0.6495	0.00105	0.2851	0.02965	
0.2200	0.8923	0.00105	0.2814	0.03002	
0.2250	1.130	0.00108	0.2773	0.03039	
0.2300	1.356	0.00111	0.2726	0.03080	
0.2350	1.563	0.00109	0.2675	0.03117	
0.2400	1.747	0.00110	0.2620	0.03156	
0.2450	1.906	0.00111	0.2560	0.03190	
0.2500	2.042	0.00108	0.2495	0.03229	
0.2550	2.154	0.00105	0.2427	0.03260	
0.2600	2.247	0.00104	0.2354	0.03292	
0.2650	2.325	0.00100	0.2277	0.03316	
0.2700	2.394	0.00095	0.2199	0.03344	
0.2750	2.461	0.00095	0.2118	0.03369	
0.2800	2.531	0.00095	0.2034	0.03398	
0.2850	2.606	0.00092	0.1949	0.03423	
0.2900	2.684	0.00092	0.1861	0.03452	
0.2950	2.763	0.00095	0.1772	0.03482	
0.3000	2.838	0.00094	0.1680	0.03515	
0.3050	2.904	0.00092	0.1588	0.03545	
0.3100	2.959	0.00094	0.1495	0.03571	
0.3150	3.002	0.00093	0.1402	0.03596	
0.3200	3.028	0.00089	0.1308	0.03619	
0.3250	3.037	0.00089	0.1215	0.03638	
0.3300	3.025	0.00089	0.1121	0.03652	
0.3350	2.991	0.00085	0.1027	0.03667	
0.3400	2.937	0.00083	0.09337	0.03680	
0.3450	2.865	0.00084	0.08411	0.03700	
0.3500	2.784	0.00080	0.07501	0.03716	
0.3550	2.698	0.00078	0.06620	0.03729	
0.3600	2.608	0.00079	0.05769	0.03732	
0.3650	2.516	0.00078	0.04951	0.03734	
0.3700	2.419	0.00074	0.04179	0.03732	
0.3750	2.315	0.00075	0.03447	0.03734	
0.3800	2.199	0.00076	0.02749	0.03737	
0.3850	2.074	0.00072	0.02097	0.03742	
0.3900	1.938	0.00071	0.01492	0.03749	
0.3950	1.789	0.00073	0.00930	0.03753	
0.4000	1.630	0.00070	0.00423	0.03753	
0.4050	1.465	0.00068	-0.00021	0.03742	
0.4100	1.301	0.00070	-0.00410	0.03729	
0.4150	1.143	0.00068	-0.00743	0.03721	
0.4200	0.9934	0.00066	-0.01008	0.03708	
0.4250	0.8547	0.00068	-0.01204	0.03695	
0.4300	0.7271	0.00070	-0.01334	0.03680	
0.4350	0.6077	0.00069	-0.01393	0.03664	
0.4400	0.4903	0.00070	-0.01384	0.03646	
0.4450	0.3695	0.00073	-0.01317	0.03633	
0.4500	0.2415	0.00072	-0.01190	0.03622	
0.4550	0.09842	0.00072	-0.00996	0.03606	
0.4600	-0.06649	0.00075	-0.00746	0.03583	
0.4650	-0.2579	0.00075	-0.00445	0.03561	
0.4700	-0.4781	0.00072	-0.00085	0.03533	
0.4750	-0.7247	0.00073	0.00327	0.03502	
0.4800	-0.9878	0.00073	0.00785	0.03472	
0.4850	-1.253	0.00069	0.01295	0.03442	
0.4900	-1.507	0.00068	0.01857	0.03411	
0.4950	-1.739	0.00070	0.02454	0.03380	
0.5000	-1.942	0.00069	0.03087	0.03355	
0.5050	-2.109	0.00069	0.03764	0.03325	
0.5100	-2.237	0.00074	0.04470	0.03297	
0.5150	-2.325	0.00076	0.05203	0.03276	
0.5200	-2.376	0.00076	0.05968	0.03257	
0.5250	-2.397	0.00080	0.06759	0.03237	
0.5300	-2.400	0.00083	0.07564	0.03218	
0.5350	-2.396	0.00083	0.08385	0.03199	
0.5400	-2.397	0.00085	0.09213	0.03182	
0.5450	-2.413	0.00089	0.1004	0.03166	
0.5500	-2.449	0.00088	0.1087	0.03146	
0.5550	-2.504	0.00087	0.1171	0.03127	
0.5600	-2.571	0.00089	0.1255	0.03104	
0.5650	-2.637	0.00088	0.1339	0.03082	
0.5700	-2.694	0.00085	0.1422	0.03061	
0.5750	-2.732	0.00088	0.1506	0.03038	
0.5800	-2.747	0.00090	0.1587	0.03015	
0.5850	-2.739	0.00089	0.1668	0.02992	
0.5900	-2.707	0.00090	0.1747	0.02971	
0.5950	-2.650	0.00093	0.1823	0.02951	
0.6000	-2.572	0.00093	0.1896	0.02933	
0.6050	-2.472	0.00092	0.1967	0.02914	
0.6100	-2.352	0.00095	0.2035	0.02901	
0.6150	-2.210	0.00095	0.2099	0.02891	
0.6200	-2.045	0.00094	0.2160	0.02886	
0.6250	-1.864	0.00097	0.2218	0.02885	
0.6300	-1.676	0.00101	0.2271	0.02887	
0.6350	-1.489	0.00100	0.2320	0.02889	
0.6400	-1.308	0.00101	0.2366	0.02894	
0.6450	-1.137	0.00103	0.2405	0.02899	
0.6500	-0.9789	0.00101	0.2439	0.02903	
0.6550	-0.8343	0.00099	0.2470	0.02909	
0.6600	-0.7042	0.00100	0.2495	0.02921	
0.6650	-0.5886	0.00099	0.2515	0.02939	
0.6700	-0.4869	0.00095	0.2530	0.02962	
0.6750	-0.3985	0.00095	0.2540	0.02987	
0.6800	-0.3223	0.00095	0.2544	0.03010	
0.6850	-0.2571	0.00090	0.2543	0.03035	
0.6900	-0.2005	0.00089	0.2537	0.03064	
0.6950	-0.1471	0.00090	0.2525	0.03106	
0.7000	-0.08591	0.00088	0.2508	0.03131	
0.7050	-0.00505	0.00087	0.2487	0.03143	
0.7100	0.1049	0.00090	0.2461	0.03162	
0.7150	0.2522	0.00091	0.2429	0.03176	
0.7200	0.4405	0.00091	0.2392	0.03217	
0.7250	0.6696	0.00095	0.2349	0.03269	
0.7300	0.9350	0.00100	0.2300	0.03309	
0.7350	1.227	0.00101	0.2244	0.03353	
0.7400	1.531	0.00106	0.2182	0.03401	
0.7450	1.835	0.00112	0.2115	0.03452	
0.7500	2.126	0.00115	0.2042	0.03507	
0.7550	2.396	0.00117	0.1964	0.03560	
0.7600	2.638	0.00122	0.1880	0.03609	
