Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-1.830	-0.00261	-0.1274	0.00691	
0.00500	-1.682	-0.00259	-0.1324	0.00698	
0.01000	-1.529	-0.00261	-0.1367	0.00703	
0.01500	-1.374	-0.00261	-0.1404	0.00705	
0.02000	-1.220	-0.00259	-0.1436	0.00705	
0.02500	-1.071	-0.00260	-0.1462	0.00703	
0.03000	-0.9282	-0.00261	-0.1480	0.00700	
0.03500	-0.7924	-0.00260	-0.1492	0.00694	
0.04000	-0.6604	-0.00259	-0.1498	0.00686	
0.04500	-0.5237	-0.00261	-0.1496	0.00676	
0.05000	-0.3764	-0.00260	-0.1486	0.00664	
0.05500	-0.2134	-0.00259	-0.1470	0.00650	
0.06000	-0.03059	-0.00260	-0.1447	0.00635	
0.06500	0.1755	-0.00260	-0.1417	0.00619	
0.07000	0.4100	-0.00259	-0.1380	0.00600	
0.07500	0.6764	-0.00259	-0.1338	0.00578	
0.08000	0.9718	-0.00260	-0.1289	0.00555	
0.08500	1.285	-0.00259	-0.1235	0.00530	
0.09000	1.602	-0.00258	-0.1176	0.00503	
0.09500	1.907	-0.00259	-0.1112	0.00473	
0.1000	2.188	-0.00259	-0.1043	0.00442	
0.1050	2.434	-0.00257	-0.09696	0.00409	
0.1100	2.637	-0.00259	-0.08918	0.00376	
0.1150	2.796	-0.00259	-0.08094	0.00341	
0.1200	2.914	-0.00257	-0.07234	0.00306	
0.1250	2.995	-0.00258	-0.06340	0.00272	
0.1300	3.048	-0.00259	-0.05407	0.00239	
0.1350	3.083	-0.00258	-0.04441	0.00205	
0.1400	3.107	-0.00257	-0.03450	0.00173	
0.1450	3.123	-0.00259	-0.02429	0.00142	
0.1500	3.138	-0.00259	-0.01380	0.00113	
0.1550	3.157	-0.00257	-0.00315	0.00084	
0.1600	3.186	-0.00259	0.00766	0.00056	
0.1650	3.231	-0.00260	0.01864	0.00028	
0.1700	3.288	-0.00258	0.02968	0.000	
0.1750	3.347	-0.00259	0.04075	-0.00027	
0.1800	3.402	-0.00261	0.05190	-0.00055	
0.1850	3.451	-0.00259	0.06302	-0.00083	
0.1900	3.490	-0.00259	0.07403	-0.00112	
0.1950	3.514	-0.00260	0.08498	-0.00142	
0.2000	3.519	-0.00260	0.09583	-0.00173	
0.2050	3.501	-0.00259	0.1065	-0.00204	
0.2100	3.460	-0.00260	0.1170	-0.00236	
0.2150	3.394	-0.00261	0.1273	-0.00268	
0.2200	3.307	-0.00259	0.1374	-0.00301	
0.2250	3.201	-0.00259	0.1471	-0.00333	
0.2300	3.080	-0.00260	0.1566	-0.00365	
0.2350	2.948	-0.00259	0.1658	-0.00396	
0.2400	2.809	-0.00258	0.1747	-0.00426	
0.2450	2.665	-0.00260	0.1833	-0.00456	
0.2500	2.521	-0.00259	0.1916	-0.00485	
0.2550	2.377	-0.00257	0.1995	-0.00511	
0.2600	2.236	-0.00258	0.2071	-0.00536	
0.2650	2.096	-0.00259	0.2144	-0.00561	
0.2700	1.956	-0.00257	0.2212	-0.00585	
0.2750	1.820	-0.00258	0.2276	-0.00608	
0.2800	1.687	-0.00259	0.2337	-0.00630	
0.2850	1.557	-0.00258	0.2395	-0.00650	
0.2900	1.435	-0.00257	0.2449	-0.00670	
0.2950	1.327	-0.00258	0.2499	-0.00689	
0.3000	1.231	-0.00258	0.2547	-0.00708	
0.3050	1.148	-0.00256	0.2590	-0.00727	
0.3100	1.079	-0.00257	0.2630	-0.00744	
0.3150	1.020	-0.00258	0.2668	-0.00761	
0.3200	0.9672	-0.00256	0.2702	-0.00778	
0.3250	0.9216	-0.00256	0.2732	-0.00794	
0.3300	0.8804	-0.00257	0.2761	-0.00810	
0.3350	0.8377	-0.00256	0.2786	-0.00825	
0.3400	0.7899	-0.00255	0.2809	-0.00839	
0.3450	0.7354	-0.00257	0.2830	-0.00852	
0.3500	0.6746	-0.00257	0.2849	-0.00864	
0.3550	0.6102	-0.00255	0.2864	-0.00874	
0.3600	0.5449	-0.00256	0.2877	-0.00883	
0.3650	0.4810	-0.00256	0.2888	-0.00891	
0.3700	0.4200	-0.00254	0.2896	-0.00898	
0.3750	0.3631	-0.00255	0.2902	-0.00903	
0.3800	0.3107	-0.00257	0.2907	-0.00906	
0.3850	0.2634	-0.00255	0.2909	-0.00908	
0.3900	0.2211	-0.00254	0.2910	-0.00909	
0.3950	0.1837	-0.00256	0.2911	-0.00909	
0.4000	0.1510	-0.00255	0.2910	-0.00906	
0.4050	0.1227	-0.00254	0.2908	-0.00903	
0.4100	0.09828	-0.00255	0.2905	-0.00897	
0.4150	0.07719	-0.00256	0.2901	-0.00891	
0.4200	0.05862	-0.00254	0.2896	-0.00884	
0.4250	0.04164	-0.00255	0.2889	-0.00875	
0.4300	0.02534	-0.00256	0.2882	-0.00865	
0.4350	0.00916	-0.00255	0.2873	-0.00855	
0.4400	-0.00727	-0.00255	0.2863	-0.00843	
0.4450	-0.02486	-0.00257	0.2852	-0.00830	
0.4500	-0.04651	-0.00257	0.2840	-0.00815	
0.4550	-0.07571	-0.00255	0.2827	-0.00800	
0.4600	-0.1122	-0.00256	0.2812	-0.00784	
0.4650	-0.1524	-0.00257	0.2796	-0.00768	
0.4700	-0.1962	-0.00255	0.2780	-0.00751	
0.4750	-0.2460	-0.00256	0.2761	-0.00733	
0.4800	-0.2996	-0.00257	0.2742	-0.00715	
0.4850	-0.3527	-0.00256	0.2722	-0.00697	
0.4900	-0.4048	-0.00254	0.2700	-0.00678	
0.4950	-0.4545	-0.00256	0.2676	-0.00659	
0.5000	-0.5004	-0.00255	0.2651	-0.00639	
0.5050	-0.5478	-0.00254	0.2624	-0.00618	
0.5100	-0.5989	-0.00255	0.2595	-0.00597	
0.5150	-0.6565	-0.00256	0.2565	-0.00575	
0.5200	-0.7246	-0.00254	0.2531	-0.00552	
0.5250	-0.8079	-0.00254	0.2496	-0.00530	
0.5300	-0.9087	-0.00256	0.2459	-0.00506	
0.5350	-1.027	-0.00255	0.2420	-0.00482	
0.5400	-1.161	-0.00255	0.2377	-0.00457	
0.5450	-1.302	-0.00257	0.2333	-0.00431	
0.5500	-1.447	-0.00256	0.2285	-0.00404	
0.5550	-1.588	-0.00254	0.2235	-0.00378	
0.5600	-1.720	-0.00255	0.2180	-0.00352	
0.5650	-1.840	-0.00256	0.2123	-0.00324	
0.5700	-1.946	-0.00255	0.2063	-0.00295	
0.5750	-2.038	-0.00255	0.1999	-0.00265	
0.5800	-2.119	-0.00257	0.1934	-0.00234	
0.5850	-2.191	-0.00255	0.1865	-0.00204	
0.5900	-2.255	-0.00254	0.1794	-0.00176	
0.5950	-2.314	-0.00256	0.1720	-0.00147	
0.6000	-2.366	-0.00256	0.1645	-0.00117	
0.6050	-2.412	-0.00255	0.1566	-0.00088	
0.6100	-2.453	-0.00256	0.1486	-0.00059	
0.6150	-2.497	-0.00257	0.1404	-0.00031	
0.6200	-2.548	-0.00255	0.1319	0.000	
0.6250	-2.610	-0.00255	0.1233	0.00026	
0.6300	-2.683	-0.00256	0.1145	0.00054	
0.6350	-2.764	-0.00255	0.1055	0.00083	
0.6400	-2.847	-0.00254	0.09621	0.00113	
0.6450	-2.929	-0.00257	0.08680	0.00141	
0.6500	-3.004	-0.00256	0.07727	0.00169	
0.6550	-3.071	-0.00254	0.06755	0.00197	
0.6600	-3.127	-0.00255	0.05769	0.00226	
0.6650	-3.170	-0.00257	0.04780	0.00256	
0.6700	-3.195	-0.00255	0.03783	0.00285	
0.6750	-3.198	-0.00255	0.02781	0.00313	
0.6800	-3.180	-0.00257	0.01786	0.00339	
0.6850	-3.143	-0.00256	0.00799	0.00364	
0.6900	-3.092	-0.00255	-0.00182	0.00389	
0.6950	-3.031	-0.00257	-0.01145	0.00413	
0.7000	-2.962	-0.00256	-0.02085	0.00437	
0.7050	-2.887	-0.00255	-0.03009	0.00461	
0.7100	-2.806	-0.00257	-0.03913	0.00482	
0.7150	-2.715	-0.00258	-0.04788	0.00503	
0.7200	-2.616	-0.00257	-0.05637	0.00523	
0.7250	-2.508	-0.00257	-0.06457	0.00542	
0.7300	-2.393	-0.00259	-0.07237	0.00561	
0.7350	-2.274	-0.00258	-0.07979	0.00578	
0.7400	-2.151	-0.00257	-0.08686	0.00595	
0.7450	-2.026	-0.00259	-0.09349	0.00610	
0.7500	-1.899	-0.00259	-0.09965	0.00623	
0.7550	-1.770	-0.00258	-0.1054	0.00636	
0.7600	-1.635	-0.00260	-0.1105	0.00648	
0.7650	-1.497	-0.00260	-0.1151	0.00658	
0.7700	-1.358	-0.00259	-0.1192	0.00667	
0.7750	-1.224	-0.00259	-0.1228	0.00674	
0.7800	-1.096	-0.00260	-0.1259	0.00678	
0.7850	-0.9746	-0.00259	-0.1284	0.00681	
0.7900	-0.8565	-0.00259	-0.1304	0.00682	
0.7950	-0.7421	-0.00261	-0.1318	0.00681	
0.8000	-0.6324	-0.00260	-0.1325	0.00679	
0.8050	-0.5291	-0.00258	-0.1327	0.00674	
0.8100	-0.4314	-0.00259	-0.1323	0.00667	
0.8150	-0.3358	-0.00260	-0.1314	0.00659	
0.8200	-0.2336	-0.00258	-0.1300	0.00650	
0.8250	-0.1124	-0.00258	-0.1280	0.00639	
0.8300	0.03667	-0.00260	-0.1256	0.00625	
0.8350	0.2186	-0.00258	-0.1226	0.00609	
0.8400	0.4323	-0.00258	-0.1193	0.00591	
0.8450	0.6701	-0.00259	-0.1155	0.00571	
0.8500	0.9198	-0.00259	-0.1113	0.00551	
0.8550	1.167	-0.00257	-0.1068	0.00530	
0.8600	1.400	-0.00258	-0.1020	0.00507	
0.8650	1.607	-0.00259	-0.09686	0.00483	
0.8700	1.783	-0.00258	-0.09142	0.00458	
0.8750	1.922	-0.00258	-0.08574	0.00431	
0.8800	2.022	-0.00260	-0.07978	0.00406	
0.8850	2.083	-0.00259	-0.07358	0.00381	
0.8900	2.112	-0.00257	-0.06721	0.00356	
0.8950	2.117	-0.00259	-0.06065	0.00332	
0.9000	2.110	-0.00258	-0.05389	0.00309	
0.9050	2.101	-0.00257	-0.04704	0.00286	
0.9100	2.098	-0.00258	-0.04008	0.00264	
0.9150	2.106	-0.00259	-0.03300	0.00242	
0.9200	2.128	-0.00257	-0.02587	0.00222	
0.9250	2.162	-0.00257	-0.01871	0.00202	
0.9300	2.203	-0.00258	-0.01147	0.00182	
0.9350	2.241	-0.00257	-0.00421	0.00163	
0.9400	2.269	-0.00256	0.00299	0.00143	
0.9450	2.283	-0.00258	0.01015	0.00124	
0.9500	2.281	-0.00258	0.01728	0.00105	
0.9550	2.263	-0.00256	0.02428	0.00087	
0.9600	2.228	-0.00257	0.03114	0.00068	
0.9650	2.178	-0.00258	0.03790	0.00050	
0.9700	2.115	-0.00257	0.04447	0.00032	
0.9750	2.039	-0.00257	0.05082	0.00014	
0.9800	1.953	-0.00259	0.05699	0.000	
0.9850	1.857	-0.00258	0.06292	-0.00019	
0.9900	1.749	-0.00258	0.06853	-0.00035	
0.9950	1.632	-0.00259	0.07388	-0.00050	
1.000	1.510	-0.00259	0.07898	-0.00065	
1.005	1.383	-0.00257	0.08372	-0.00078	
1.010	1.251	-0.00258	0.08813	-0.00091	
1.015	1.119	-0.00258	0.09230	-0.00102	
1.020	0.9888	-0.00257	0.09614	-0.00112	
1.025	0.8646	-0.00257	0.09962	-0.00122	
1.030	0.7484	-0.00259	0.1028	-0.00131	
1.035	0.6415	-0.00257	0.1056	-0.00139	
1.040	0.5446	-0.00256	0.1081	-0.00146	
1.045	0.4578	-0.00257	0.1102	-0.00151	
1.050	0.3811	-0.00257	0.1119	-0.00155	
1.055	0.3139	-0.00255	0.1132	-0.00158	
1.060	0.2557	-0.00256	0.1142	-0.00161	
1.065	0.2059	-0.00257	0.1149	-0.00162	
1.070	0.1635	-0.00255	0.1152	-0.00162	
1.075	0.1278	-0.00255	0.1152	-0.00161	
1.080	0.09786	-0.00257	0.1150	-0.00159	
1.085	0.07282	-0.00255	0.1145	-0.00157	
1.090	0.05178	-0.00254	0.1138	-0.00153	
1.095	0.03387	-0.00256	0.1130	-0.00149	
1.100	0.01833	-0.00255	0.1119	-0.00144	
1.105	0.00465	-0.00254	0.1107	-0.00138	
1.110	-0.00751	-0.00255	0.1093	-0.00132	
1.115	-0.01874	-0.00257	0.1077	-0.00125	
1.120	-0.02971	-0.00255	0.1060	-0.00118	
1.125	-0.04027	-0.00255	0.1041	-0.00111	
1.130	-0.04947	-0.00256	0.1022	-0.00105	
1.135	-0.05649	-0.00255	0.1002	-0.00098	
1.140	-0.06121	-0.00255	0.09825	-0.00092	
1.145	-0.06402	-0.00257	0.09633	-0.00086	
1.150	-0.06549	-0.00257	0.09454	-0.00082	
1.155	-0.06642	-0.00254	0.09284	-0.00080	
1.160	-0.06805	-0.00255	0.09125	-0.00078	
1.165	-0.07143	-0.00256	0.08986	-0.00077	
1.170	-0.07679	-0.00254	0.08860	-0.00076	
1.175	-0.08350	-0.00254	0.08746	-0.00075	
1.180	-0.09017	-0.00256	0.08651	-0.00074	
1.185	-0.09527	-0.00255	0.08572	-0.00073	
1.190	-0.09799	-0.00255	0.08501	-0.00071	
1.195	-0.09837	-0.00257	0.08443	-0.00069	
1.200	-0.09680	-0.00257	0.08403	-0.00066	
1.205	-0.09367	-0.00255	0.08373	-0.00063	
1.210	-0.08910	-0.00255	0.08356	-0.00061	
1.215	-0.08325	-0.00256	0.08360	-0.00061	
1.220	-0.07651	-0.00255	0.08378	-0.00060	
1.225	-0.06930	-0.00255	0.08402	-0.00061	
1.230	-0.06197	-0.00257	0.08439	-0.00061	
1.235	-0.05477	-0.00255	0.08488	-0.00063	
1.240	-0.04788	-0.00253	0.08543	-0.00065	
1.245	-0.04144	-0.00254	0.08613	-0.00068	
1.250	-0.03551	-0.00254	0.08698	-0.00072	
1.255	-0.03014	-0.00253	0.08789	-0.00076	
1.260	-0.02532	-0.00254	0.08884	-0.00080	
1.265	-0.02107	-0.00255	0.08989	-0.00084	
1.270	-0.01734	-0.00253	0.09098	-0.00088	
1.275	-0.01411	-0.00253	0.09204	-0.00091	
1.280	-0.01134	-0.00255	0.09313	-0.00094	
1.285	-0.00898	-0.00254	0.09419	-0.00097	
1.290	-0.00700	-0.00253	0.09512	-0.00099	
1.295	-0.00535	-0.00255	0.09598	-0.00100	
1.300	-0.00400	-0.00255	0.09679	-0.00100	
1.305	-0.00290	-0.00254	0.09745	-0.00099	
1.310	-0.00203	-0.00255	0.09796	-0.00096	
1.315	-0.00133	-0.00256	0.09837	-0.00091	
1.320	-0.00079	-0.00254	0.09863	-0.00085	
1.325	-0.00038	-0.00254	0.09872	-0.00078	
1.330	0.000	-0.00256	0.09866	-0.00067	
1.335	0.00014	-0.00255	0.09838	-0.00055	
1.340	0.000	-0.00255	0.09780	-0.00042	
1.345	-0.00205	-0.00257	0.09698	-0.00028	
1.350	-0.01011	-0.00257	0.09593	-0.00011	
1.355	-0.02888	-0.00255	0.09456	0.000	
1.360	-0.05995	-0.00256	0.09289	0.00027	
1.365	-0.1031	-0.00258	0.09100	0.00048	
1.370	-0.1625	-0.00256	0.08885	0.00068	
1.375	-0.2410	-0.00257	0.08638	0.00088	
1.380	-0.3405	-0.00259	0.08366	0.00108	
1.385	-0.4611	-0.00258	0.08066	0.00128	
1.390	-0.6007	-0.00256	0.07729	0.00149	
1.395	-0.7554	-0.00258	0.07360	0.00172	
1.400	-0.9189	-0.00258	0.06959	0.00195	
1.405	-1.084	-0.00256	0.06518	0.00219	
1.410	-1.246	-0.00258	0.06041	0.00243	
1.415	-1.401	-0.00259	0.05536	0.00267	
1.420	-1.546	-0.00257	0.04997	0.00291	
1.425	-1.681	-0.00257	0.04423	0.00316	
1.430	-1.807	-0.00259	0.03822	0.00343	
1.435	-1.926	-0.00258	0.03191	0.00370	
1.440	-2.038	-0.00257	0.02530	0.00397	
1.445	-2.140	-0.00259	0.01844	0.00422	
1.450	-2.228	-0.00259	0.01138	0.00447	
1.455	-2.301	-0.00258	0.00404	0.00473	
1.460	-2.362	-0.00259	-0.00351	0.00498	
1.465	-2.415	-0.00260	-0.01118	0.00523	
1.470	-2.462	-0.00258	-0.01901	0.00547	
1.475	-2.506	-0.00258	-0.02697	0.00571	
1.480	-2.544	-0.00259	-0.03501	0.00594	
1.485	-2.576	-0.00258	-0.04314	0.00617	
1.490	-2.598	-0.00257	-0.05141	0.00639	
1.495	-2.611	-0.00259	-0.05973	0.00661	
1.500	-2.615	-0.00259	-0.06806	0.00684	
1.505	-2.611	-0.00257	-0.07644	0.00707	
1.510	-2.601	-0.00258	-0.08481	0.00728	
1.515	-2.584	-0.00259	-0.09306	0.00748	
1.520	-2.561	-0.00257	-0.1012	0.00769	
1.525	-2.531	-0.00257	-0.1091	0.00790	
1.530	-2.490	-0.00259	-0.1169	0.00810	
1.535	-2.437	-0.00259	-0.1244	0.00830	
