Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-1.730	-0.00245	-0.02196	0.00515	
0.00500	-1.673	-0.00247	-0.02758	0.00525	
0.01000	-1.618	-0.00251	-0.03308	0.00533	
0.01500	-1.573	-0.00251	-0.03846	0.00541	
0.02000	-1.541	-0.00250	-0.04374	0.00548	
0.02500	-1.520	-0.00252	-0.04885	0.00555	
0.03000	-1.505	-0.00252	-0.05371	0.00560	
0.03500	-1.493	-0.00250	-0.05837	0.00565	
0.04000	-1.476	-0.00252	-0.06278	0.00569	
0.04500	-1.452	-0.00254	-0.06685	0.00572	
0.05000	-1.416	-0.00253	-0.07059	0.00577	
0.05500	-1.366	-0.00254	-0.07401	0.00581	
0.06000	-1.298	-0.00257	-0.07700	0.00583	
0.06500	-1.217	-0.00257	-0.07959	0.00584	
0.07000	-1.125	-0.00256	-0.08186	0.00583	
0.07500	-1.026	-0.00258	-0.08376	0.00581	
0.08000	-0.9227	-0.00259	-0.08524	0.00577	
0.08500	-0.8184	-0.00257	-0.08633	0.00571	
0.09000	-0.7148	-0.00258	-0.08699	0.00564	
0.09500	-0.6123	-0.00258	-0.08712	0.00555	
0.1000	-0.5089	-0.00256	-0.08679	0.00545	
0.1050	-0.3973	-0.00254	-0.08608	0.00532	
0.1100	-0.2698	-0.00256	-0.08490	0.00519	
0.1150	-0.1248	-0.00255	-0.08323	0.00504	
0.1200	0.03758	-0.00254	-0.08115	0.00487	
0.1250	0.2178	-0.00257	-0.07863	0.00470	
0.1300	0.4165	-0.00259	-0.07560	0.00449	
0.1350	0.6328	-0.00259	-0.07217	0.00426	
0.1400	0.8615	-0.00261	-0.06836	0.00402	
0.1450	1.093	-0.00264	-0.06409	0.00378	
0.1500	1.319	-0.00262	-0.05941	0.00352	
0.1550	1.530	-0.00260	-0.05440	0.00324	
0.1600	1.720	-0.00260	-0.04900	0.00294	
0.1650	1.885	-0.00256	-0.04322	0.00265	
0.1700	2.021	-0.00250	-0.03717	0.00237	
0.1750	2.129	-0.00247	-0.03078	0.00210	
0.1800	2.207	-0.00244	-0.02402	0.00184	
0.1850	2.257	-0.00239	-0.01699	0.00159	
0.1900	2.281	-0.00236	-0.00976	0.00136	
0.1950	2.284	-0.00235	-0.00228	0.00116	
0.2000	2.276	-0.00231	0.00536	0.00099	
0.2050	2.265	-0.00228	0.01307	0.00082	
0.2100	2.262	-0.00229	0.02090	0.00066	
0.2150	2.271	-0.00229	0.02879	0.00051	
0.2200	2.294	-0.00229	0.03664	0.00036	
0.2250	2.326	-0.00233	0.04442	0.00022	
0.2300	2.357	-0.00237	0.05216	0.000	
0.2350	2.375	-0.00239	0.05971	0.000	
0.2400	2.373	-0.00243	0.06705	-0.00018	
0.2450	2.348	-0.00247	0.07421	-0.00031	
0.2500	2.300	-0.00247	0.08110	-0.00045	
0.2550	2.229	-0.00248	0.08764	-0.00058	
0.2600	2.139	-0.00250	0.09387	-0.00071	
0.2650	2.034	-0.00248	0.09977	-0.00084	
0.2700	1.913	-0.00246	0.1052	-0.00095	
0.2750	1.779	-0.00247	0.1102	-0.00105	
0.2800	1.638	-0.00247	0.1148	-0.00113	
0.2850	1.492	-0.00245	0.1189	-0.00119	
0.2900	1.343	-0.00245	0.1224	-0.00124	
0.2950	1.193	-0.00246	0.1256	-0.00126	
0.3000	1.048	-0.00244	0.1282	-0.00126	
0.3050	0.9102	-0.00243	0.1303	-0.00124	
0.3100	0.7801	-0.00245	0.1320	-0.00119	
0.3150	0.6587	-0.00245	0.1331	-0.00113	
0.3200	0.5456	-0.00245	0.1337	-0.00106	
0.3250	0.4378	-0.00248	0.1337	-0.00097	
0.3300	0.3287	-0.00249	0.1332	-0.00087	
0.3350	0.2070	-0.00248	0.1321	-0.00075	
0.3400	0.06576	-0.00249	0.1304	-0.00061	
0.3450	-0.09972	-0.00250	0.1282	-0.00045	
0.3500	-0.2920	-0.00248	0.1254	-0.00029	
0.3550	-0.5081	-0.00246	0.1221	-0.00010	
0.3600	-0.7406	-0.00247	0.1182	0.000	
0.3650	-0.9815	-0.00243	0.1140	0.00030	
0.3700	-1.222	-0.00239	0.1092	0.00052	
0.3750	-1.454	-0.00238	0.1040	0.00076	
0.3800	-1.667	-0.00236	0.09837	0.00101	
0.3850	-1.856	-0.00233	0.09235	0.00126	
0.3900	-2.013	-0.00233	0.08591	0.00152	
0.3950	-2.137	-0.00235	0.07918	0.00177	
0.4000	-2.227	-0.00234	0.07214	0.00200	
0.4050	-2.287	-0.00235	0.06479	0.00221	
0.4100	-2.326	-0.00239	0.05729	0.00242	
0.4150	-2.348	-0.00241	0.04967	0.00262	
0.4200	-2.363	-0.00241	0.04191	0.00281	
0.4250	-2.376	-0.00245	0.03409	0.00298	
0.4300	-2.388	-0.00247	0.02634	0.00314	
0.4350	-2.400	-0.00247	0.01858	0.00330	
0.4400	-2.406	-0.00249	0.01086	0.00346	
0.4450	-2.401	-0.00252	0.00329	0.00362	
0.4500	-2.379	-0.00251	-0.00414	0.00376	
0.4550	-2.340	-0.00252	-0.01145	0.00389	
0.4600	-2.285	-0.00255	-0.01851	0.00402	
0.4650	-2.214	-0.00256	-0.02524	0.00416	
0.4700	-2.127	-0.00257	-0.03171	0.00429	
0.4750	-2.029	-0.00261	-0.03782	0.00440	
0.4800	-1.918	-0.00263	-0.04350	0.00450	
0.4850	-1.794	-0.00262	-0.04881	0.00459	
0.4900	-1.662	-0.00264	-0.05366	0.00468	
0.4950	-1.527	-0.00266	-0.05792	0.00476	
0.5000	-1.392	-0.00266	-0.06165	0.00480	
0.5050	-1.257	-0.00266	-0.06494	0.00483	
0.5100	-1.123	-0.00269	-0.06770	0.00483	
0.5150	-0.9896	-0.00268	-0.06990	0.00482	
0.5200	-0.8605	-0.00267	-0.07162	0.00481	
0.5250	-0.7372	-0.00268	-0.07282	0.00477	
0.5300	-0.6203	-0.00268	-0.07344	0.00471	
0.5350	-0.5097	-0.00266	-0.07353	0.00464	
0.5400	-0.4032	-0.00266	-0.07309	0.00457	
0.5450	-0.2934	-0.00267	-0.07207	0.00450	
0.5500	-0.1684	-0.00265	-0.07053	0.00439	
0.5550	-0.01989	-0.00265	-0.06849	0.00426	
0.5600	0.1581	-0.00268	-0.06593	0.00412	
0.5650	0.3672	-0.00268	-0.06291	0.00397	
0.5700	0.6021	-0.00269	-0.05950	0.00381	
0.5750	0.8516	-0.00272	-0.05566	0.00362	
0.5800	1.103	-0.00275	-0.05137	0.00341	
0.5850	1.343	-0.00276	-0.04677	0.00320	
0.5900	1.564	-0.00278	-0.04186	0.00299	
0.5950	1.757	-0.00280	-0.03662	0.00276	
0.6000	1.918	-0.00278	-0.03112	0.00251	
0.6050	2.043	-0.00277	-0.02543	0.00226	
0.6100	2.131	-0.00277	-0.01947	0.00203	
0.6150	2.181	-0.00273	-0.01323	0.00183	
0.6200	2.191	-0.00268	-0.00686	0.00163	
0.6250	2.167	-0.00266	-0.00038	0.00145	
0.6300	2.114	-0.00263	0.00623	0.00129	
0.6350	2.044	-0.00257	0.01284	0.00117	
0.6400	1.963	-0.00253	0.01941	0.00106	
0.6450	1.883	-0.00252	0.02597	0.00097	
0.6500	1.808	-0.00248	0.03241	0.00089	
0.6550	1.744	-0.00245	0.03865	0.00081	
0.6600	1.694	-0.00246	0.04472	0.00074	
0.6650	1.654	-0.00245	0.05060	0.00067	
