Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-1.133	-0.00274	0.00209	0.00245	
0.00500	-0.9499	-0.00273	-0.00085	0.00281	
0.01000	-0.7885	-0.00270	-0.00333	0.00317	
0.01500	-0.6476	-0.00270	-0.00542	0.00357	
0.02000	-0.5260	-0.00269	-0.00714	0.00396	
0.02500	-0.4219	-0.00266	-0.00868	0.00434	
0.03000	-0.3337	-0.00264	-0.01016	0.00470	
0.03500	-0.2598	-0.00264	-0.01158	0.00503	
0.04000	-0.1984	-0.00261	-0.01303	0.00534	
0.04500	-0.1483	-0.00258	-0.01462	0.00562	
0.05000	-0.1099	-0.00258	-0.01631	0.00587	
0.05500	-0.08452	-0.00257	-0.01808	0.00608	
0.06000	-0.07597	-0.00254	-0.02003	0.00626	
0.06500	-0.09118	-0.00253	-0.02219	0.00643	
0.07000	-0.1352	-0.00253	-0.02457	0.00659	
0.07500	-0.2134	-0.00249	-0.02726	0.00675	
0.08000	-0.3267	-0.00247	-0.03033	0.00693	
0.08500	-0.4716	-0.00246	-0.03372	0.00714	
0.09000	-0.6440	-0.00242	-0.03745	0.00735	
0.09500	-0.8391	-0.00239	-0.04162	0.00757	
0.1000	-1.050	-0.00238	-0.04612	0.00779	
0.1050	-1.269	-0.00235	-0.05095	0.00801	
0.1100	-1.485	-0.00232	-0.05623	0.00823	
0.1150	-1.690	-0.00232	-0.06195	0.00845	
0.1200	-1.875	-0.00233	-0.06804	0.00865	
0.1250	-2.036	-0.00232	-0.07455	0.00883	
0.1300	-2.172	-0.00233	-0.08149	0.00902	
0.1350	-2.283	-0.00236	-0.08872	0.00920	
0.1400	-2.373	-0.00237	-0.09618	0.00936	
0.1450	-2.443	-0.00238	-0.1038	0.00949	
0.1500	-2.496	-0.00241	-0.1116	0.00959	
0.1550	-2.531	-0.00242	-0.1195	0.00967	
0.1600	-2.547	-0.00241	-0.1275	0.00973	
0.1650	-2.544	-0.00243	-0.1355	0.00977	
0.1700	-2.520	-0.00246	-0.1434	0.00980	
0.1750	-2.477	-0.00245	-0.1512	0.00982	
0.1800	-2.417	-0.00247	-0.1589	0.00984	
0.1850	-2.342	-0.00251	-0.1662	0.00986	
0.1900	-2.253	-0.00252	-0.1732	0.00987	
0.1950	-2.152	-0.00253	-0.1799	0.00990	
0.2000	-2.039	-0.00257	-0.1860	0.00994	
0.2050	-1.914	-0.00258	-0.1916	0.01001	
0.2100	-1.777	-0.00258	-0.1966	0.01006	
0.2150	-1.633	-0.00259	-0.2011	0.01011	
0.2200	-1.485	-0.00261	-0.2049	0.01017	
0.2250	-1.337	-0.00260	-0.2081	0.01026	
0.2300	-1.189	-0.00261	-0.2107	0.01036	
0.2350	-1.045	-0.00263	-0.2127	0.01046	
0.2400	-0.9083	-0.00262	-0.2140	0.01054	
0.2450	-0.7789	-0.00260	-0.2149	0.01062	
