Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	3.652	-0.00250	-0.03631	0.00248	
0.00500	3.671	-0.00245	-0.02491	0.00230	
0.01000	3.662	-0.00243	-0.01338	0.00213	
0.01500	3.635	-0.00243	-0.00173	0.00199	
0.02000	3.598	-0.00241	0.00992	0.00187	
0.02500	3.553	-0.00240	0.02141	0.00177	
0.03000	3.497	-0.00242	0.03275	0.00170	
0.03500	3.426	-0.00242	0.04383	0.00161	
0.04000	3.335	-0.00241	0.05451	0.00152	
0.04500	3.222	-0.00243	0.06473	0.00143	
0.05000	3.090	-0.00244	0.07446	0.00134	
0.05500	2.940	-0.00242	0.08357	0.00125	
0.06000	2.776	-0.00243	0.09199	0.00116	
0.06500	2.600	-0.00244	0.09972	0.00106	
0.07000	2.411	-0.00242	0.1067	0.00096	
0.07500	2.208	-0.00240	0.1128	0.00087	
0.08000	1.995	-0.00240	0.1182	0.00081	
0.08500	1.776	-0.00238	0.1227	0.00076	
0.09000	1.556	-0.00235	0.1263	0.00071	
0.09500	1.339	-0.00235	0.1291	0.00067	
0.1000	1.121	-0.00235	0.1310	0.00064	
0.1050	0.9007	-0.00233	0.1320	0.00062	
0.1100	0.6778	-0.00234	0.1322	0.00062	
0.1150	0.4487	-0.00235	0.1315	0.00064	
0.1200	0.2092	-0.00234	0.1300	0.00067	
0.1250	-0.04174	-0.00233	0.1277	0.00071	
0.1300	-0.3020	-0.00235	0.1248	0.00076	
0.1350	-0.5688	-0.00234	0.1212	0.00081	
0.1400	-0.8385	-0.00233	0.1169	0.00087	
0.1450	-1.106	-0.00234	0.1121	0.00093	
0.1500	-1.364	-0.00235	0.1069	0.00101	
0.1550	-1.603	-0.00234	0.1013	0.00109	
0.1600	-1.816	-0.00236	0.09530	0.00116	
0.1650	-1.993	-0.00239	0.08904	0.00124	
0.1700	-2.132	-0.00240	0.08255	0.00131	
0.1750	-2.231	-0.00242	0.07586	0.00139	
0.1800	-2.292	-0.00247	0.06912	0.00145	
0.1850	-2.318	-0.00249	0.06244	0.00152	
0.1900	-2.312	-0.00251	0.05582	0.00156	
0.1950	-2.277	-0.00255	0.04937	0.00160	
0.2000	-2.217	-0.00258	0.04320	0.00161	
0.2050	-2.130	-0.00258	0.03735	0.00160	
0.2100	-2.019	-0.00260	0.03187	0.00156	
0.2150	-1.885	-0.00264	0.02688	0.00152	
0.2200	-1.732	-0.00264	0.02243	0.00147	
0.2250	-1.565	-0.00265	0.01851	0.00142	
0.2300	-1.392	-0.00268	0.01526	0.00134	
0.2350	-1.218	-0.00269	0.01274	0.00125	
0.2400	-1.047	-0.00267	0.01090	0.00115	
0.2450	-0.8767	-0.00269	0.00979	0.00106	
0.2500	-0.7004	-0.00270	0.00949	0.00097	
0.2550	-0.5086	-0.00267	0.00992	0.00087	
0.2600	-0.2951	-0.00268	0.01112	0.00076	
