Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.020	-0.00236	0.03568	0.00185	
0.00500	0.8858	-0.00236	0.03879	0.00181	
0.01000	0.7613	-0.00234	0.04141	0.00179	
0.01500	0.6479	-0.00235	0.04356	0.00178	
0.02000	0.5461	-0.00237	0.04536	0.00179	
0.02500	0.4557	-0.00237	0.04678	0.00183	
0.03000	0.3763	-0.00238	0.04777	0.00187	
0.03500	0.3073	-0.00241	0.04836	0.00192	
0.04000	0.2478	-0.00242	0.04851	0.00198	
0.04500	0.1959	-0.00241	0.04814	0.00206	
0.05000	0.1475	-0.00244	0.04732	0.00215	
0.05500	0.09704	-0.00246	0.04612	0.00224	
0.06000	0.04094	-0.00245	0.04446	0.00234	
0.06500	-0.02203	-0.00246	0.04239	0.00244	
0.07000	-0.09726	-0.00247	0.04001	0.00254	
0.07500	-0.1902	-0.00246	0.03726	0.00266	
0.08000	-0.3041	-0.00244	0.03413	0.00279	
0.08500	-0.4388	-0.00245	0.03073	0.00292	
0.09000	-0.5905	-0.00243	0.02710	0.00307	
0.09500	-0.7538	-0.00240	0.02319	0.00321	
0.1000	-0.9221	-0.00240	0.01908	0.00337	
0.1050	-1.087	-0.00239	0.01480	0.00355	
0.1100	-1.241	-0.00237	0.01033	0.00372	
0.1150	-1.376	-0.00239	0.00572	0.00391	
0.1200	-1.484	-0.00241	0.00108	0.00410	
0.1250	-1.557	-0.00242	-0.00368	0.00429	
0.1300	-1.596	-0.00243	-0.00857	0.00447	
0.1350	-1.600	-0.00248	-0.01347	0.00465	
0.1400	-1.572	-0.00249	-0.01835	0.00482	
0.1450	-1.522	-0.00251	-0.02323	0.00499	
0.1500	-1.459	-0.00254	-0.02803	0.00513	
0.1550	-1.390	-0.00256	-0.03269	0.00524	
0.1600	-1.322	-0.00255	-0.03726	0.00535	
0.1650	-1.263	-0.00255	-0.04168	0.00545	
0.1700	-1.214	-0.00256	-0.04587	0.00555	
0.1750	-1.175	-0.00253	-0.04989	0.00564	
0.1800	-1.144	-0.00251	-0.05377	0.00572	
0.1850	-1.117	-0.00252	-0.05741	0.00578	
0.1900	-1.093	-0.00250	-0.06079	0.00584	
0.1950	-1.065	-0.00248	-0.06399	0.00590	
0.2000	-1.030	-0.00250	-0.06693	0.00595	
0.2050	-0.9857	-0.00251	-0.06955	0.00598	
0.2100	-0.9334	-0.00250	-0.07191	0.00601	
0.2150	-0.8720	-0.00252	-0.07401	0.00603	
0.2200	-0.8020	-0.00254	-0.07578	0.00605	
0.2250	-0.7260	-0.00253	-0.07727	0.00603	
0.2300	-0.6475	-0.00253	-0.07847	0.00599	
0.2350	-0.5695	-0.00255	-0.07926	0.00594	
0.2400	-0.4942	-0.00255	-0.07965	0.00588	
0.2450	-0.4229	-0.00253	-0.07973	0.00580	
0.2500	-0.3558	-0.00255	-0.07947	0.00571	
0.2550	-0.2915	-0.00255	-0.07879	0.00560	
0.2600	-0.2276	-0.00253	-0.07777	0.00548	
0.2650	-0.1617	-0.00254	-0.07639	0.00536	
