Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-2.122	0.00093	-0.01783	0.03862	
0.00500	-2.129	0.00095	-0.01116	0.03839	
0.01000	-2.120	0.00093	-0.00458	0.03813	
0.01500	-2.095	0.00092	0.00195	0.03782	
0.02000	-2.053	0.00096	0.00834	0.03761	
0.02500	-1.995	0.00095	0.01457	0.03740	
0.03000	-1.920	0.00094	0.02073	0.03723	
0.03500	-1.830	0.00097	0.02670	0.03699	
0.04000	-1.729	0.00098	0.03241	0.03687	
0.04500	-1.619	0.00096	0.03796	0.03675	
0.05000	-1.501	0.00097	0.04334	0.03675	
0.05500	-1.382	0.00099	0.04848	0.03669	
0.06000	-1.273	0.00097	0.05342	0.03665	
0.06500	-1.181	0.00095	0.05816	0.03657	
0.07000	-1.105	0.00097	0.06257	0.03652	
0.07500	-1.048	0.00095	0.06666	0.03645	
0.08000	-1.008	0.00091	0.07055	0.03633	
0.08500	-0.9784	0.00091	0.07418	0.03619	
0.09000	-0.9571	0.00090	0.07751	0.03606	
0.09500	-0.9353	0.00086	0.08061	0.03601	
0.1000	-0.9089	0.00086	0.08352	0.03595	
0.1050	-0.8773	0.00089	0.08614	0.03591	
0.1100	-0.8384	0.00086	0.08849	0.03582	
0.1150	-0.7888	0.00086	0.09057	0.03581	
0.1200	-0.7283	0.00089	0.09227	0.03584	
0.1250	-0.6601	0.00088	0.09365	0.03595	
0.1300	-0.5891	0.00087	0.09482	0.03606	
0.1350	-0.5191	0.00089	0.09572	0.03615	
0.1400	-0.4525	0.00090	0.09628	0.03629	
0.1450	-0.3905	0.00088	0.09658	0.03647	
0.1500	-0.3336	0.00089	0.09664	0.03672	
0.1550	-0.2823	0.00091	0.09639	0.03691	
0.1600	-0.2365	0.00089	0.09589	0.03713	
0.1650	-0.1951	0.00088	0.09518	0.03727	
0.1700	-0.1558	0.00090	0.09412	0.03753	
0.1750	-0.1156	0.00089	0.09276	0.03776	
0.1800	-0.07310	0.00087	0.09120	0.03796	
0.1850	-0.02789	0.00089	0.08943	0.03806	
0.1900	0.02165	0.00090	0.08746	0.03809	
0.1950	0.08131	0.00088	0.08540	0.03807	
0.2000	0.1547	0.00089	0.08321	0.03825	
0.2050	0.2422	0.00091	0.08079	0.03841	
0.2100	0.3432	0.00090	0.07818	0.03857	
0.2150	0.4548	0.00090	0.07540	0.03885	
0.2200	0.5738	0.00095	0.07237	0.03907	
0.2250	0.6974	0.00095	0.06912	0.03942	
0.2300	0.8219	0.00094	0.06576	0.03974	
0.2350	0.9431	0.00096	0.06224	0.04009	
0.2400	1.057	0.00096	0.05852	0.04041	
0.2450	1.161	0.00093	0.05462	0.04080	
0.2500	1.254	0.00094	0.05055	0.04114	
0.2550	1.336	0.00096	0.04623	0.04142	
0.2600	1.406	0.00093	0.04168	0.04170	
0.2650	1.464	0.00092	0.03698	0.04194	
0.2700	1.509	0.00094	0.03204	0.04215	
0.2750	1.544	0.00093	0.02693	0.04237	
0.2800	1.572	0.00090	0.02178	0.04253	
0.2850	1.595	0.00091	0.01650	0.04270	
0.2900	1.619	0.00090	0.01100	0.04290	
0.2950	1.650	0.00087	0.00537	0.04305	
0.3000	1.689	0.00087	-0.00035	0.04321	
0.3050	1.738	0.00089	-0.00623	0.04334	
0.3100	1.795	0.00087	-0.01220	0.04350	
0.3150	1.856	0.00087	-0.01819	0.04367	
0.3200	1.916	0.00090	-0.02428	0.04382	
0.3250	1.967	0.00089	-0.03050	0.04398	
0.3300	2.003	0.00088	-0.03671	0.04405	
0.3350	2.020	0.00090	-0.04295	0.04416	
0.3400	2.016	0.00091	-0.04922	0.04432	
0.3450	1.995	0.00088	-0.05540	0.04452	
0.3500	1.963	0.00088	-0.06147	0.04467	
0.3550	1.924	0.00090	-0.06755	0.04480	
0.3600	1.881	0.00087	-0.07353	0.04491	
0.3650	1.833	0.00086	-0.07933	0.04503	
0.3700	1.781	0.00088	-0.08502	0.04515	
0.3750	1.723	0.00087	-0.09055	0.04528	
0.3800	1.659	0.00085	-0.09579	0.04540	
0.3850	1.587	0.00087	-0.1008	0.04548	
0.3900	1.507	0.00087	-0.1057	0.04564	
0.3950	1.419	0.00084	-0.1104	0.04576	
0.4000	1.324	0.00084	-0.1148	0.04584	
0.4050	1.219	0.00085	-0.1188	0.04588	
0.4100	1.106	0.00083	-0.1226	0.04588	
0.4150	0.9907	0.00081	-0.1259	0.04589	
0.4200	0.8768	0.00083	-0.1290	0.04588	
0.4250	0.7676	0.00081	-0.1316	0.04590	
0.4300	0.6651	0.00079	-0.1338	0.04586	
0.4350	0.5705	0.00080	-0.1356	0.04583	
0.4400	0.4843	0.00081	-0.1372	0.04572	
0.4450	0.4060	0.00079	-0.1385	0.04562	
0.4500	0.3355	0.00079	-0.1396	0.04550	
0.4550	0.2722	0.00082	-0.1404	0.04537	
0.4600	0.2156	0.00079	-0.1410	0.04521	
0.4650	0.1660	0.00079	-0.1411	0.04500	
0.4700	0.1241	0.00081	-0.1410	0.04470	
0.4750	0.08975	0.00080	-0.1406	0.04447	
0.4800	0.06202	0.00079	-0.1397	0.04424	
0.4850	0.03887	0.00081	-0.1385	0.04403	
0.4900	0.01683	0.00082	-0.1369	0.04380	
0.4950	-0.00748	0.00080	-0.1349	0.04360	
0.5000	-0.03604	0.00081	-0.1325	0.04338	
0.5050	-0.07161	0.00084	-0.1299	0.04321	
0.5100	-0.1228	0.00081	-0.1269	0.04307	
0.5150	-0.1978	0.00079	-0.1237	0.04286	
0.5200	-0.3019	0.00080	-0.1203	0.04261	
0.5250	-0.4390	0.00077	-0.1167	0.04232	
0.5300	-0.6096	0.00072	-0.1128	0.04201	
0.5350	-0.8088	0.00071	-0.1086	0.04163	
0.5400	-1.024	0.00068	-0.1042	0.04121	
0.5450	-1.240	0.00062	-0.09957	0.04077	
0.5500	-1.441	0.00061	-0.09461	0.04035	
0.5550	-1.619	0.00062	-0.08944	0.04000	
0.5600	-1.768	0.00060	-0.08395	0.03967	
0.5650	-1.885	0.00061	-0.07808	0.03935	
0.5700	-1.971	0.00066	-0.07198	0.03900	
0.5750	-2.030	0.00067	-0.06572	0.03875	
0.5800	-2.069	0.00068	-0.05918	0.03855	
0.5850	-2.097	0.00073	-0.05241	0.03840	
0.5900	-2.122	0.00076	-0.04545	0.03827	
0.5950	-2.150	0.00075	-0.03818	0.03804	
0.6000	-2.187	0.00077	-0.03065	0.03781	
0.6050	-2.237	0.00079	-0.02300	0.03757	
0.6100	-2.304	0.00077	-0.01515	0.03741	
0.6150	-2.387	0.00075	-0.00705	0.03718	
0.6200	-2.479	0.00077	0.00117	0.03697	
0.6250	-2.571	0.00075	0.00953	0.03665	
0.6300	-2.653	0.00073	0.01809	0.03637	
0.6350	-2.719	0.00077	0.02678	0.03605	
0.6400	-2.766	0.00079	0.03547	0.03579	
0.6450	-2.792	0.00079	0.04418	0.03551	
0.6500	-2.795	0.00082	0.05284	0.03524	
0.6550	-2.777	0.00087	0.06137	0.03500	
0.6600	-2.740	0.00087	0.06988	0.03476	
0.6650	-2.687	0.00089	0.07838	0.03454	
0.6700	-2.621	0.00093	0.08676	0.03430	
0.6750	-2.544	0.00094	0.09498	0.03412	
0.6800	-2.462	0.00094	0.1031	0.03392	
0.6850	-2.379	0.00097	0.1111	0.03379	
0.6900	-2.298	0.00098	0.1189	0.03361	
0.6950	-2.223	0.00096	0.1264	0.03347	
0.7000	-2.154	0.00096	0.1337	0.03329	
0.7050	-2.089	0.00097	0.1407	0.03316	
0.7100	-2.025	0.00094	0.1474	0.03303	
0.7150	-1.960	0.00092	0.1539	0.03295	
0.7200	-1.890	0.00093	0.1600	0.03282	
0.7250	-1.814	0.00092	0.1657	0.03275	
0.7300	-1.729	0.00089	0.1711	0.03262	
0.7350	-1.632	0.00091	0.1761	0.03256	
0.7400	-1.523	0.00092	0.1807	0.03255	
0.7450	-1.402	0.00090	0.1848	0.03257	
0.7500	-1.273	0.00092	0.1885	0.03262	
0.7550	-1.140	0.00095	0.1917	0.03267	
