Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.102	0.00086	0.01102	0.04211	
0.00500	1.107	0.00090	0.00734	0.04223	
0.01000	1.111	0.00089	0.00362	0.04239	
0.01500	1.115	0.00087	0.000	0.04253	
0.02000	1.121	0.00089	-0.00382	0.04268	
0.02500	1.132	0.00089	-0.00768	0.04286	
0.03000	1.149	0.00086	-0.01155	0.04311	
0.03500	1.170	0.00087	-0.01542	0.04332	
0.04000	1.193	0.00090	-0.01934	0.04349	
0.04500	1.216	0.00088	-0.02323	0.04362	
0.05000	1.237	0.00088	-0.02708	0.04377	
0.05500	1.254	0.00091	-0.03102	0.04394	
0.06000	1.266	0.00090	-0.03502	0.04407	
0.06500	1.274	0.00088	-0.03900	0.04416	
0.07000	1.279	0.00090	-0.04303	0.04421	
0.07500	1.279	0.00090	-0.04718	0.04431	
0.08000	1.276	0.00087	-0.05132	0.04437	
0.08500	1.268	0.00087	-0.05546	0.04445	
0.09000	1.253	0.00088	-0.05962	0.04444	
0.09500	1.230	0.00085	-0.06367	0.04439	
0.1000	1.199	0.00084	-0.06753	0.04436	
0.1050	1.159	0.00086	-0.07125	0.04430	
0.1100	1.114	0.00084	-0.07484	0.04431	
0.1150	1.067	0.00082	-0.07822	0.04420	
0.1200	1.018	0.00083	-0.08142	0.04409	
0.1250	0.9636	0.00083	-0.08443	0.04390	
0.1300	0.9040	0.00080	-0.08713	0.04372	
0.1350	0.8385	0.00080	-0.08953	0.04352	
0.1400	0.7673	0.00082	-0.09173	0.04331	
0.1450	0.6927	0.00079	-0.09364	0.04311	
0.1500	0.6175	0.00078	-0.09524	0.04284	
0.1550	0.5442	0.00080	-0.09661	0.04254	
0.1600	0.4745	0.00078	-0.09760	0.04219	
0.1650	0.4095	0.00077	-0.09809	0.04181	
0.1700	0.3491	0.00079	-0.09810	0.04161	
0.1750	0.2893	0.00080	-0.09757	0.04134	
0.1800	0.2210	0.00078	-0.09637	0.04111	
0.1850	0.1300	0.00079	-0.09453	0.04084	
0.1900	0.00638	0.00080	-0.09209	0.04060	
0.1950	-0.1571	0.00077	-0.08899	0.04030	
0.2000	-0.3653	0.00075	-0.08520	0.04001	
0.2050	-0.6184	0.00076	-0.08079	0.03962	
0.2100	-0.9106	0.00072	-0.07577	0.03922	
0.2150	-1.230	0.00067	-0.07009	0.03875	
0.2200	-1.561	0.00065	-0.06385	0.03826	
0.2250	-1.884	0.00062	-0.05708	0.03780	
0.2300	-2.184	0.00058	-0.04964	0.03738	
0.2350	-2.449	0.00060	-0.04160	0.03699	
0.2400	-2.676	0.00063	-0.03309	0.03662	
0.2450	-2.861	0.00063	-0.02403	0.03627	
