Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.547	-0.00012	0.000	0.04126	
0.00500	1.511	-0.00014	0.000	0.04139	
0.01000	1.472	-0.00012	0.000	0.04148	
0.01500	1.430	-0.00012	0.000	0.04156	
0.02000	1.385	-0.00014	0.000	0.04161	
0.02500	1.335	-0.00012	-0.00011	0.04168	
0.03000	1.281	-0.00011	-0.00012	0.04177	
0.03500	1.225	-0.00012	-0.00013	0.04185	
0.04000	1.167	-0.00012	-0.00014	0.04196	
0.04500	1.107	0.000	-0.00014	0.04201	
0.05000	1.050	-0.00010	-0.00015	0.04203	
0.05500	0.9950	-0.00011	-0.00015	0.04202	
0.06000	0.9391	0.000	-0.00016	0.04199	
0.06500	0.8789	0.000	-0.00016	0.04200	
0.07000	0.8130	0.000	-0.00016	0.04201	
0.07500	0.7416	0.000	-0.00017	0.04195	
0.08000	0.6673	0.000	-0.00017	0.04189	
0.08500	0.5931	0.000	-0.00017	0.04186	
0.09000	0.5212	0.000	-0.00017	0.04178	
0.09500	0.4533	0.000	-0.00018	0.04168	
0.1000	0.3902	0.000	-0.00018	0.04154	
0.1050	0.3327	-0.00010	-0.00018	0.04141	
0.1100	0.2809	0.000	-0.00018	0.04124	
0.1150	0.2348	0.000	-0.00018	0.04105	
0.1200	0.1942	0.000	-0.00018	0.04089	
0.1250	0.1582	0.000	-0.00018	0.04075	
0.1300	0.1251	0.000	-0.00018	0.04065	
0.1350	0.09346	0.000	-0.00018	0.04050	
0.1400	0.06220	0.000	-0.00017	0.04035	
0.1450	0.02938	0.000	-0.00017	0.04023	
0.1500	-0.00789	0.000	-0.00017	0.04012	
0.1550	-0.05183	0.000	-0.00016	0.03996	
0.1600	-0.1033	0.000	-0.00016	0.03980	
0.1650	-0.1665	0.000	-0.00015	0.03965	
0.1700	-0.2484	-0.00012	-0.00014	0.03945	
0.1750	-0.3540	-0.00014	-0.00014	0.03923	
0.1800	-0.4862	-0.00015	-0.00013	0.03896	
0.1850	-0.6438	-0.00019	-0.00012	0.03874	
0.1900	-0.8170	-0.00022	-0.00011	0.03851	
0.1950	-0.9908	-0.00022	-0.00011	0.03827	
0.2000	-1.151	-0.00024	0.000	0.03806	
0.2050	-1.288	-0.00026	0.000	0.03782	
0.2100	-1.398	-0.00023	0.000	0.03757	
0.2150	-1.478	-0.00022	0.000	0.03730	
0.2200	-1.527	-0.00022	0.000	0.03710	
0.2250	-1.544	-0.00019	0.000	0.03695	
0.2300	-1.535	-0.00016	0.000	0.03680	
0.2350	-1.506	-0.00015	0.000	0.03664	
0.2400	-1.460	-0.00013	0.000	0.03648	
0.2450	-1.408	0.000	0.000	0.03634	
0.2500	-1.360	0.000	0.000	0.03619	
0.2550	-1.327	0.000	0	0.03603	
0.2600	-1.313	0.000	0.000	0.03585	
0.2650	-1.321	0.000	0.000	0.03570	
0.2700	-1.349	-0.00010	0.000	0.03550	
0.2750	-1.389	-0.00010	0.000	0.03530	
0.2800	-1.430	0.000	0.000	0.03513	
0.2850	-1.466	-0.00012	0.000	0.03493	
0.2900	-1.494	-0.00012	0.000	0.03472	
0.2950	-1.511	-0.00010	0.000	0.03449	
0.3000	-1.519	-0.00011	0.000	0.03428	
0.3050	-1.516	-0.00011	0.000	0.03409	
0.3100	-1.504	0.000	0.000	0.03387	
0.3150	-1.486	0.000	0.000	0.03365	
0.3200	-1.465	0.000	0.00011	0.03347	
0.3250	-1.444	0.000	0.00012	0.03329	
0.3300	-1.427	0.000	0.00012	0.03309	
0.3350	-1.413	0.000	0.00013	0.03289	
0.3400	-1.400	0.000	0.00014	0.03271	
0.3450	-1.387	0.000	0.00015	0.03256	
0.3500	-1.374	0.000	0.00016	0.03240	
0.3550	-1.362	0.000	0.00017	0.03220	
0.3600	-1.355	0.000	0.00018	0.03206	
0.3650	-1.355	0.000	0.00019	0.03192	
0.3700	-1.361	0.000	0.00020	0.03179	
0.3750	-1.376	0.000	0.00021	0.03162	
0.3800	-1.400	0.000	0.00022	0.03148	
0.3850	-1.432	0.000	0.00023	0.03137	
0.3900	-1.470	-0.00011	0.00024	0.03126	
0.3950	-1.508	-0.00011	0.00024	0.03111	
0.4000	-1.543	-0.00013	0.00025	0.03101	
0.4050	-1.569	-0.00014	0.00026	0.03093	
0.4100	-1.582	-0.00012	0.00027	0.03085	
0.4150	-1.578	-0.00012	0.00028	0.03079	
0.4200	-1.556	-0.00013	0.00028	0.03073	
0.4250	-1.516	-0.00010	0.00029	0.03070	
0.4300	-1.457	0.000	0.00029	0.03068	
0.4350	-1.378	0.000	0.00030	0.03064	
0.4400	-1.285	0.000	0.00031	0.03061	
0.4450	-1.180	0	0.00031	0.03062	
0.4500	-1.070	0.000	0.00032	0.03064	
0.4550	-0.9568	0.000	0.00032	0.03064	
0.4600	-0.8459	0.000	0.00033	0.03063	
0.4650	-0.7397	0.000	0.00033	0.03070	
0.4700	-0.6403	0.000	0.00034	0.03077	
0.4750	-0.5488	0.000	0.00034	0.03081	
0.4800	-0.4658	0.000	0.00034	0.03091	
0.4850	-0.3915	0.000	0.00034	0.03106	
0.4900	-0.3258	0.000	0.00035	0.03125	
0.4950	-0.2683	0.000	0.00035	0.03142	
0.5000	-0.2185	0.000	0.00035	0.03158	
0.5050	-0.1759	0.000	0.00035	0.03180	
0.5100	-0.1395	0.000	0.00035	0.03200	
0.5150	-0.1079	0.000	0.00035	0.03219	
0.5200	-0.07771	0.000	0.00034	0.03241	
0.5250	-0.04429	0.000	0.00034	0.03269	
0.5300	-0.00078	0.000	0.00034	0.03288	
0.5350	0.05780	0	0.00033	0.03292	
0.5400	0.1331	0.000	0.00033	0.03303	
0.5450	0.2283	0.000	0.00032	0.03319	
0.5500	0.3456	0.000	0.00032	0.03342	
0.5550	0.4857	0.000	0.00031	0.03368	
0.5600	0.6473	0.000	0.00030	0.03398	
0.5650	0.8257	0.000	0.00030	0.03423	
0.5700	1.014	0.000	0.00029	0.03471	
0.5750	1.203	0.00012	0.00028	0.03503	
0.5800	1.385	0.00015	0.00027	0.03533	
0.5850	1.550	0.00014	0.00026	0.03566	
0.5900	1.692	0.00015	0.00025	0.03599	
0.5950	1.811	0.00016	0.00024	0.03630	
0.6000	1.907	0.00014	0.00023	0.03658	
0.6050	1.986	0.00012	0.00022	0.03698	
