Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	5.533	0.00031	0.00013	0.04087	
0.00500	5.691	0.00029	0.000	0.04133	
0.01000	5.829	0.00026	0.000	0.04185	
0.01500	5.944	0.00027	0.000	0.04237	
0.02000	6.035	0.00024	0.000	0.04286	
0.02500	6.101	0.00021	0.000	0.04335	
0.03000	6.143	0.00020	-0.00010	0.04387	
0.03500	6.160	0.00020	-0.00015	0.04437	
0.04000	6.154	0.00016	-0.00019	0.04485	
0.04500	6.128	0.00014	-0.00024	0.04534	
0.05000	6.082	0.00013	-0.00028	0.04585	
0.05500	6.016	0.000	-0.00033	0.04631	
0.06000	5.930	0.000	-0.00037	0.04668	
0.06500	5.827	0.000	-0.00041	0.04700	
0.07000	5.706	0.000	-0.00046	0.04734	
0.07500	5.569	0.000	-0.00050	0.04761	
0.08000	5.416	0	-0.00054	0.04787	
0.08500	5.247	0.000	-0.00059	0.04810	
0.09000	5.065	0.000	-0.00062	0.04833	
0.09500	4.872	0.000	-0.00066	0.04852	
0.1000	4.670	0.000	-0.00070	0.04868	
0.1050	4.458	0.000	-0.00073	0.04889	
0.1100	4.231	-0.00012	-0.00077	0.04912	
0.1150	3.988	-0.00013	-0.00080	0.04935	
0.1200	3.725	-0.00015	-0.00082	0.04950	
0.1250	3.441	-0.00020	-0.00085	0.04966	
0.1300	3.141	-0.00022	-0.00087	0.04978	
0.1350	2.831	-0.00025	-0.00090	0.04989	
0.1400	2.521	-0.00030	-0.00092	0.04990	
0.1450	2.219	-0.00033	-0.00093	0.04993	
0.1500	1.928	-0.00034	-0.00095	0.04994	
0.1550	1.651	-0.00036	-0.00096	0.04983	
0.1600	1.380	-0.00038	-0.00097	0.04968	
0.1650	1.108	-0.00036	-0.00097	0.04945	
0.1700	0.8297	-0.00037	-0.00098	0.04925	
0.1750	0.5427	-0.00039	-0.00098	0.04897	
0.1800	0.2438	-0.00038	-0.00097	0.04864	
0.1850	-0.07012	-0.00038	-0.00097	0.04824	
0.1900	-0.4012	-0.00041	-0.00096	0.04784	
0.1950	-0.7492	-0.00042	-0.00095	0.04738	
0.2000	-1.110	-0.00041	-0.00093	0.04693	
0.2050	-1.475	-0.00042	-0.00092	0.04647	
0.2100	-1.832	-0.00041	-0.00090	0.04608	
0.2150	-2.171	-0.00036	-0.00089	0.04563	
0.2200	-2.484	-0.00032	-0.00086	0.04515	
0.2250	-2.767	-0.00030	-0.00084	0.04469	
0.2300	-3.015	-0.00024	-0.00081	0.04428	
0.2350	-3.228	-0.00020	-0.00079	0.04385	
0.2400	-3.411	-0.00017	-0.00076	0.04345	
0.2450	-3.572	-0.00013	-0.00073	0.04307	
