Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-3.646	0.00101	-0.00072	0.03752	
0.00500	-3.595	0.00101	0.01097	0.03737	
0.01000	-3.532	0.00104	0.02245	0.03716	
0.01500	-3.456	0.00107	0.03353	0.03696	
0.02000	-3.370	0.00106	0.04429	0.03678	
0.02500	-3.272	0.00107	0.05474	0.03671	
0.03000	-3.164	0.00109	0.06478	0.03672	
0.03500	-3.043	0.00107	0.07443	0.03671	
0.04000	-2.909	0.00105	0.08371	0.03670	
0.04500	-2.761	0.00108	0.09241	0.03674	
0.05000	-2.598	0.00108	0.1005	0.03683	
0.05500	-2.421	0.00106	0.1078	0.03702	
0.06000	-2.236	0.00109	0.1145	0.03721	
0.06500	-2.044	0.00111	0.1203	0.03750	
0.07000	-1.844	0.00110	0.1253	0.03776	
0.07500	-1.637	0.00111	0.1294	0.03812	
0.08000	-1.424	0.00114	0.1324	0.03853	
0.08500	-1.207	0.00112	0.1343	0.03893	
0.09000	-0.9829	0.00111	0.1353	0.03908	
0.09500	-0.7429	0.00114	0.1354	0.03936	
0.1000	-0.4760	0.00113	0.1344	0.03957	
0.1050	-0.1722	0.00111	0.1325	0.04010	
0.1100	0.1750	0.00114	0.1296	0.04047	
0.1150	0.5679	0.00116	0.1255	0.04090	
0.1200	1.004	0.00117	0.1202	0.04129	
0.1250	1.474	0.00121	0.1139	0.04182	
0.1300	1.966	0.00128	0.1064	0.04236	
0.1350	2.463	0.00130	0.09774	0.04293	
0.1400	2.945	0.00133	0.08807	0.04344	
0.1450	3.394	0.00138	0.07730	0.04381	
0.1500	3.800	0.00139	0.06544	0.04414	
0.1550	4.155	0.00137	0.05263	0.04439	
0.1600	4.458	0.00138	0.03887	0.04466	
0.1650	4.710	0.00137	0.02420	0.04490	
0.1700	4.920	0.00132	0.00875	0.04515	
0.1750	5.095	0.00129	-0.00735	0.04526	
0.1800	5.238	0.00129	-0.02401	0.04530	
0.1850	5.352	0.00124	-0.04104	0.04528	
0.1900	5.435	0.00120	-0.05824	0.04527	
0.1950	5.485	0.00121	-0.07555	0.04535	
0.2000	5.499	0.00118	-0.09287	0.04547	
0.2050	5.476	0.00114	-0.1100	0.04565	
0.2100	5.418	0.00112	-0.1270	0.04584	
0.2150	5.325	0.00110	-0.1435	0.04599	
0.2200	5.201	0.00104	-0.1595	0.04618	
0.2250	5.042	0.00101	-0.1747	0.04634	
0.2300	4.847	0.00099	-0.1893	0.04641	
0.2350	4.615	0.00093	-0.2031	0.04669	
0.2400	4.342	0.00087	-0.2158	0.04679	
0.2450	4.020	0.00085	-0.2275	0.04693	
0.2500	3.661	0.00079	-0.2381	0.04695	
0.2550	3.278	0.00072	-0.2474	0.04701	
0.2600	2.880	0.00069	-0.2554	0.04691	
0.2650	2.475	0.00066	-0.2621	0.04688	
0.2700	2.066	0.00061	-0.2674	0.04671	
0.2750	1.651	0.00060	-0.2713	0.04647	
0.2800	1.229	0.00063	-0.2739	0.04623	
0.2850	0.7998	0.00062	-0.2751	0.04586	
0.2900	0.3619	0.00061	-0.2748	0.04558	
0.2950	-0.08704	0.00064	-0.2732	0.04527	
0.3000	-0.5483	0.00064	-0.2703	0.04489	
0.3050	-1.019	0.00062	-0.2661	0.04430	
0.3100	-1.493	0.00064	-0.2606	0.04379	
0.3150	-1.961	0.00066	-0.2539	0.04329	
0.3200	-2.415	0.00066	-0.2459	0.04283	
0.3250	-2.845	0.00069	-0.2367	0.04239	
0.3300	-3.244	0.00075	-0.2263	0.04194	
0.3350	-3.609	0.00077	-0.2149	0.04147	
0.3400	-3.941	0.00079	-0.2024	0.04102	
0.3450	-4.243	0.00085	-0.1889	0.04059	
0.3500	-4.518	0.00088	-0.1745	0.04013	
0.3550	-4.771	0.00090	-0.1593	0.03968	
0.3600	-5.007	0.00096	-0.1432	0.03924	
0.3650	-5.225	0.00102	-0.1265	0.03878	
0.3700	-5.426	0.00103	-0.1091	0.03833	
0.3750	-5.609	0.00108	-0.09104	0.03794	
0.3800	-5.770	0.00112	-0.07252	0.03751	
0.3850	-5.910	0.00113	-0.05359	0.03719	
0.3900	-6.027	0.00114	-0.03431	0.03688	
0.3950	-6.120	0.00117	-0.01482	0.03656	
0.4000	-6.183	0.00119	0.00480	0.03625	
0.4050	-6.213	0.00122	0.02454	0.03593	
0.4100	-6.211	0.00132	0.04423	0.03566	
0.4150	-6.173	0.00142	0.06368	0.03536	
0.4200	-6.102	0.00149	0.08287	0.03506	
0.4250	-6.001	0.00160	0.1017	0.03471	
0.4300	-5.871	0.00171	0.1200	0.03441	
0.4350	-5.718	0.00176	0.1376	0.03413	
0.4400	-5.540	0.00181	0.1544	0.03389	
0.4450	-5.331	0.00188	0.1704	0.03363	
0.4500	-5.081	0.00190	0.1854	0.03343	
0.4550	-4.777	0.00189	0.1996	0.03317	
0.4600	-4.424	0.00190	0.2127	0.03301	
0.4650	-4.035	0.00189	0.2246	0.03287	
0.4700	-3.630	0.00184	0.2354	0.03282	
0.4750	-3.225	0.00180	0.2450	0.03277	
0.4800	-2.832	0.00178	0.2533	0.03281	
0.4850	-2.455	0.00170	0.2603	0.03292	
0.4900	-2.095	0.00164	0.2661	0.03305	
0.4950	-1.744	0.00160	0.2706	0.03303	
0.5000	-1.394	0.00153	0.2738	0.03300	
0.5050	-1.034	0.00146	0.2758	0.03316	
0.5100	-0.6571	0.00144	0.2767	0.03348	
0.5150	-0.2572	0.00141	0.2762	0.03390	
0.5200	0.1666	0.00136	0.2745	0.03426	
0.5250	0.6108	0.00135	0.2717	0.03452	
0.5300	1.067	0.00137	0.2676	0.03490	
0.5350	1.524	0.00135	0.2623	0.03542	
0.5400	1.966	0.00134	0.2561	0.03591	
0.5450	2.382	0.00137	0.2487	0.03635	
0.5500	2.763	0.00136	0.2403	0.03661	
0.5550	3.104	0.00134	0.2308	0.03684	
0.5600	3.402	0.00134	0.2204	0.03708	
0.5650	3.659	0.00133	0.2090	0.03736	
0.5700	3.881	0.00128	0.1970	0.03764	
0.5750	4.073	0.00126	0.1844	0.03783	
0.5800	4.235	0.00125	0.1710	0.03799	
0.5850	4.370	0.00120	0.1573	0.03800	
0.5900	4.479	0.00117	0.1432	0.03806	
0.5950	4.561	0.00117	0.1289	0.03806	
0.6000	4.615	0.00114	0.1144	0.03811	
0.6050	4.638	0.00109	0.09987	0.03818	
0.6100	4.627	0.00108	0.08544	0.03827	
0.6150	4.584	0.00106	0.07105	0.03839	
0.6200	4.510	0.00100	0.05695	0.03841	
0.6250	4.408	0.00097	0.04331	0.03840	
0.6300	4.278	0.00096	0.03016	0.03842	
0.6350	4.121	0.00090	0.01770	0.03837	
0.6400	3.935	0.00085	0.00608	0.03840	
0.6450	3.716	0.00084	-0.00475	0.03852	
0.6500	3.459	0.00078	-0.01471	0.03845	
0.6550	3.168	0.00071	-0.02358	0.03855	
0.6600	2.855	0.00068	-0.03135	0.03858	
0.6650	2.532	0.00065	-0.03803	0.03866	
0.6700	2.202	0.00059	-0.04344	0.03865	
0.6750	1.861	0.00057	-0.04758	0.03863	
0.6800	1.501	0.00057	-0.05054	0.03855	
0.6850	1.119	0.00054	-0.05228	0.03846	
0.6900	0.7113	0.00051	-0.05271	0.03830	
0.6950	0.2803	0.00053	-0.05198	0.03812	
0.7000	-0.1694	0.00051	-0.05017	0.03794	
0.7050	-0.6271	0.00049	-0.04720	0.03766	
0.7100	-1.078	0.00052	-0.04317	0.03739	
0.7150	-1.505	0.00055	-0.03815	0.03703	
0.7200	-1.897	0.00057	-0.03215	0.03681	
0.7250	-2.244	0.00061	-0.02522	0.03657	
0.7300	-2.540	0.00069	-0.01749	0.03654	
0.7350	-2.781	0.00073	-0.00900	0.03643	
0.7400	-2.971	0.00079	0.00024	0.03637	
0.7450	-3.115	0.00090	0.01001	0.03624	
0.7500	-3.219	0.00097	0.02013	0.03607	
0.7550	-3.294	0.00102	0.03058	0.03600	
0.7600	-3.347	0.00110	0.04125	0.03593	
0.7650	-3.384	0.00116	0.05205	0.03583	
0.7700	-3.404	0.00116	0.06299	0.03564	
0.7750	-3.408	0.00119	0.07398	0.03542	
0.7800	-3.395	0.00122	0.08487	0.03515	
0.7850	-3.362	0.00120	0.09562	0.03494	
0.7900	-3.309	0.00118	0.1062	0.03470	
0.7950	-3.236	0.00120	0.1165	0.03446	
0.8000	-3.145	0.00117	0.1263	0.03424	
0.8050	-3.035	0.00114	0.1358	0.03404	
0.8100	-2.907	0.00114	0.1448	0.03382	
0.8150	-2.760	0.00113	0.1531	0.03371	
0.8200	-2.596	0.00110	0.1609	0.03357	
0.8250	-2.417	0.00110	0.1681	0.03357	
0.8300	-2.225	0.00112	0.1746	0.03356	
0.8350	-2.023	0.00110	0.1804	0.03359	
0.8400	-1.816	0.00109	0.1855	0.03369	
0.8450	-1.611	0.00111	0.1898	0.03385	
0.8500	-1.414	0.00110	0.1934	0.03411	
0.8550	-1.227	0.00108	0.1963	0.03447	
0.8600	-1.052	0.00109	0.1984	0.03494	
0.8650	-0.8821	0.00109	0.1998	0.03535	
0.8700	-0.7100	0.00105	0.2004	0.03567	
0.8750	-0.5288	0.00105	0.2004	0.03586	
0.8800	-0.3296	0.00108	0.1995	0.03595	
0.8850	-0.1023	0.00106	0.1978	0.03624	
0.8900	0.1609	0.00107	0.1953	0.03659	
0.8950	0.4638	0.00111	0.1919	0.03692	
0.9000	0.8052	0.00113	0.1876	0.03728	
0.9050	1.177	0.00114	0.1823	0.03762	
0.9100	1.567	0.00119	0.1763	0.03800	
0.9150	1.957	0.00124	0.1694	0.03845	
0.9200	2.334	0.00124	0.1618	0.03899	
0.9250	2.683	0.00127	0.1534	0.03946	
0.9300	2.993	0.00130	0.1441	0.03987	
0.9350	3.259	0.00128	0.1342	0.04013	
0.9400	3.481	0.00126	0.1235	0.04040	
0.9450	3.663	0.00126	0.1122	0.04071	
0.9500	3.810	0.00123	0.1002	0.04118	
0.9550	3.926	0.00118	0.08778	0.04151	
0.9600	4.016	0.00117	0.07498	0.04185	
0.9650	4.085	0.00115	0.06182	0.04191	
0.9700	4.137	0.00110	0.04849	0.04210	
0.9750	4.178	0.00108	0.03502	0.04226	
0.9800	4.206	0.00108	0.02141	0.04262	
0.9850	4.221	0.00104	0.00782	0.04293	
0.9900	4.223	0.00101	-0.00568	0.04321	
0.9950	4.211	0.00102	-0.01917	0.04351	
1.000	4.186	0.00100	-0.03265	0.04370	
1.005	4.147	0.00096	-0.04598	0.04396	
1.010	4.091	0.00097	-0.05913	0.04420	
1.015	4.018	0.00097	-0.07204	0.04444	
1.020	3.925	0.00092	-0.08455	0.04458	
1.025	3.814	0.00091	-0.09659	0.04471	
1.030	3.686	0.00091	-0.1082	0.04469	
1.035	3.542	0.00087	-0.1192	0.04460	
1.040	3.384	0.00084	-0.1296	0.04469	
1.045	3.211	0.00084	-0.1393	0.04464	
1.050	3.022	0.00080	-0.1482	0.04480	
1.055	2.812	0.00076	-0.1563	0.04472	
1.060	2.580	0.00075	-0.1635	0.04472	
1.065	2.334	0.00074	-0.1699	0.04463	
1.070	2.082	0.00070	-0.1752	0.04463	
1.075	1.827	0.00068	-0.1795	0.04457	
1.080	1.565	0.00070	-0.1829	0.04456	
1.085	1.292	0.00066	-0.1851	0.04432	
1.090	1.004	0.00064	-0.1863	0.04413	
1.095	0.6956	0.00065	-0.1865	0.04387	
1.100	0.3655	0.00062	-0.1858	0.04364	
1.105	0.01418	0.00058	-0.1840	0.04334	
1.110	-0.3541	0.00058	-0.1814	0.04301	
1.115	-0.7314	0.00057	-0.1778	0.04266	
1.120	-1.108	0.00054	-0.1733	0.04218	
1.125	-1.475	0.00054	-0.1678	0.04174	
1.130	-1.825	0.00057	-0.1615	0.04114	
1.135	-2.152	0.00057	-0.1545	0.04071	
1.140	-2.450	0.00058	-0.1466	0.04023	
1.145	-2.717	0.00062	-0.1380	0.03989	
1.150	-2.953	0.00064	-0.1287	0.03948	
