Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.1714	0.00012	-0.04210	0.04312	
0.00500	0.4214	0.00013	-0.04489	0.04290	
0.01000	0.6988	0.00015	-0.04835	0.04347	
0.01500	0.9964	0.00020	-0.05248	0.04284	
0.02000	1.303	0.00023	-0.05734	0.04380	
0.02500	1.607	0.00024	-0.06287	0.04385	
0.03000	1.901	0.00027	-0.06910	0.04337	
0.03500	2.174	0.00029	-0.07604	0.04433	
0.04000	2.419	0.00028	-0.08360	0.04333	
0.04500	2.629	0.00027	-0.09165	0.04402	
0.05000	2.805	0.00027	-0.1002	0.04401	
0.05500	2.946	0.00024	-0.1093	0.04473	
0.06000	3.058	0.00021	-0.1188	0.04477	
0.06500	3.143	0.00021	-0.1285	0.04462	
0.07000	3.200	0.00019	-0.1384	0.04435	
0.07500	3.230	0.00015	-0.1485	0.04475	
0.08000	3.230	0.00013	-0.1585	0.04491	
0.08500	3.202	0.00012	-0.1685	0.04489	
0.09000	3.149	0.000	-0.1785	0.04576	
0.09500	3.073	0.000	-0.1882	0.04469	
0.1000	2.978	0.000	-0.1977	0.04504	
0.1050	2.865	0.000	-0.2069	0.04483	
0.1100	2.735	0.000	-0.2156	0.04498	
0.1150	2.591	0.000	-0.2237	0.04452	
0.1200	2.434	0.000	-0.2314	0.04460	
0.1250	2.265	-0.00011	-0.2383	0.04422	
0.1300	2.084	-0.00012	-0.2445	0.04402	
0.1350	1.895	-0.00013	-0.2501	0.04333	
0.1400	1.704	-0.00017	-0.2549	0.04308	
0.1450	1.513	-0.00019	-0.2589	0.04330	
0.1500	1.329	-0.00018	-0.2621	0.04293	
0.1550	1.151	-0.00020	-0.2644	0.04293	
0.1600	0.9794	-0.00021	-0.2657	0.04169	
0.1650	0.8051	-0.00020	-0.2661	0.04157	
0.1700	0.6151	-0.00018	-0.2655	0.04108	
0.1750	0.3963	-0.00020	-0.2640	0.04058	
0.1800	0.1361	-0.00020	-0.2614	0.04017	
0.1850	-0.1762	-0.00019	-0.2578	0.03900	
0.1900	-0.5457	-0.00021	-0.2532	0.03836	
0.1950	-0.9679	-0.00024	-0.2475	0.03732	
0.2000	-1.429	-0.00024	-0.2408	0.03709	
0.2050	-1.911	-0.00026	-0.2331	0.03584	
0.2100	-2.394	-0.00027	-0.2242	0.03547	
0.2150	-2.859	-0.00022	-0.2142	0.03483	
0.2200	-3.297	-0.00018	-0.2032	0.03416	
0.2250	-3.702	-0.00015	-0.1911	0.03350	
0.2300	-4.072	0.000	-0.1779	0.03341	
0.2350	-4.409	0.000	-0.1637	0.03313	
0.2400	-4.723	0.000	-0.1484	0.03246	
0.2450	-5.021	0.000	-0.1321	0.03325	
0.2500	-5.309	0.000	-0.1148	0.03363	
0.2550	-5.590	0.000	-0.09656	0.03332	
0.2600	-5.864	0.000	-0.07743	0.03229	
0.2650	-6.129	0.00010	-0.05758	0.03216	
0.2700	-6.382	0.00011	-0.03713	0.03316	
0.2750	-6.614	0.000	-0.01608	0.03270	
0.2800	-6.816	0.00012	0.00541	0.03299	
0.2850	-6.980	0.00015	0.02711	0.03266	
0.2900	-7.099	0.00016	0.04889	0.03240	
0.2950	-7.171	0.00021	0.07061	0.03108	
0.3000	-7.191	0.00028	0.09203	0.03162	
0.3050	-7.146	0.00033	0.1130	0.03176	
0.3100	-7.012	0.00038	0.1333	0.03175	
0.3150	-6.775	0.00047	0.1529	0.03097	
0.3200	-6.431	0.00054	0.1716	0.03043	
0.3250	-5.999	0.00059	0.1893	0.02959	
0.3300	-5.507	0.00066	0.2058	0.02972	
0.3350	-4.983	0.00073	0.2209	0.02935	
0.3400	-4.452	0.00076	0.2346	0.03015	
0.3450	-3.929	0.00079	0.2467	0.03129	
0.3500	-3.424	0.00083	0.2571	0.03132	
0.3550	-2.938	0.00083	0.2658	0.03172	
0.3600	-2.468	0.00082	0.2730	0.02965	
0.3650	-2.011	0.00081	0.2785	0.02970	
0.3700	-1.562	0.00079	0.2824	0.02983	
0.3750	-1.114	0.00074	0.2847	0.03150	
0.3800	-0.6572	0.00072	0.2855	0.03204	
0.3850	-0.1867	0.00070	0.2848	0.03281	
0.3900	0.3017	0.00066	0.2825	0.03238	
0.3950	0.8074	0.00064	0.2788	0.03267	
0.4000	1.325	0.00065	0.2736	0.03345	
0.4050	1.845	0.00064	0.2671	0.03423	
0.4100	2.355	0.00061	0.2592	0.03542	
0.4150	2.844	0.00062	0.2501	0.03530	
0.4200	3.302	0.00061	0.2395	0.03619	
0.4250	3.720	0.00057	0.2279	0.03529	
0.4300	4.095	0.00055	0.2152	0.03615	
0.4350	4.427	0.00053	0.2014	0.03597	
0.4400	4.715	0.00048	0.1867	0.03714	
0.4450	4.965	0.00044	0.1711	0.03669	
0.4500	5.180	0.00043	0.1548	0.03686	
0.4550	5.365	0.00039	0.1377	0.03548	
0.4600	5.518	0.00035	0.1202	0.03600	
0.4650	5.641	0.00033	0.1022	0.03565	
0.4700	5.735	0.00029	0.08398	0.03578	
0.4750	5.796	0.00024	0.06560	0.03568	
0.4800	5.822	0.00022	0.04727	0.03539	
0.4850	5.811	0.00021	0.02905	0.03689	
0.4900	5.766	0.00017	0.01111	0.03652	
0.4950	5.686	0.00014	-0.00634	0.03736	
0.5000	5.569	0.00012	-0.02318	0.03596	
0.5050	5.400	0.000	-0.03928	0.03635	
0.5100	5.161	0.000	-0.05443	0.03610	
0.5150	4.846	0.000	-0.06856	0.03669	
0.5200	4.466	0.000	-0.08152	0.03664	
0.5250	4.043	-0.00012	-0.09310	0.03647	
0.5300	3.596	-0.00016	-0.1032	0.03597	
0.5350	3.131	-0.00021	-0.1118	0.03641	
0.5400	2.654	-0.00028	-0.1189	0.03626	
0.5450	2.168	-0.00033	-0.1243	0.03572	
0.5500	1.673	-0.00035	-0.1281	0.03465	
0.5550	1.170	-0.00038	-0.1302	0.03489	
0.5600	0.6569	-0.00042	-0.1307	0.03455	
0.5650	0.1314	-0.00041	-0.1296	0.03408	
