Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-9.178	0.000	-0.1219	0.03818	
0.00500	-9.443	0.000	-0.09180	0.03741	
0.01000	-9.666	0.000	-0.06097	0.03666	
0.01500	-9.847	0.00011	-0.02964	0.03593	
0.02000	-9.986	0.00014	0.00214	0.03522	
0.02500	-10.08	0.00018	0.03425	0.03452	
0.03000	-10.13	0.00027	0.06650	0.03381	
0.03500	-10.14	0.00032	0.09875	0.03315	
0.04000	-10.11	0.00036	0.1309	0.03250	
0.04500	-10.04	0.00042	0.1629	0.03193	
0.05000	-9.934	0.00046	0.1943	0.03140	
0.05500	-9.792	0.00047	0.2253	0.03092	
0.06000	-9.612	0.00050	0.2557	0.03045	
0.06500	-9.390	0.00054	0.2853	0.03000	
0.07000	-9.119	0.00054	0.3140	0.02953	
0.07500	-8.789	0.00057	0.3415	0.02899	
0.08000	-8.393	0.00063	0.3679	0.02839	
0.08500	-7.924	0.00066	0.3929	0.02785	
0.09000	-7.388	0.00070	0.4164	0.02732	
0.09500	-6.797	0.00076	0.4384	0.02677	
0.1000	-6.170	0.00081	0.4586	0.02637	
0.1050	-5.530	0.00083	0.4770	0.02603	
0.1100	-4.897	0.00087	0.4936	0.02576	
0.1150	-4.290	0.00090	0.5083	0.02560	
0.1200	-3.718	0.00089	0.5210	0.02552	
0.1250	-3.190	0.00089	0.5320	0.02554	
0.1300	-2.703	0.00089	0.5410	0.02538	
0.1350	-2.253	0.00085	0.5483	0.02538	
0.1400	-1.828	0.00080	0.5538	0.02536	
0.1450	-1.414	0.00077	0.5575	0.02539	
0.1500	-0.9994	0.00072	0.5595	0.02539	
0.1550	-0.5721	0.00066	0.5598	0.02552	
0.1600	-0.1251	0.00063	0.5586	0.02556	
0.1650	0.3441	0.00061	0.5558	0.02567	
0.1700	0.8328	0.00058	0.5515	0.02578	
0.1750	1.332	0.00055	0.5458	0.02595	
0.1800	1.831	0.00056	0.5387	0.02614	
0.1850	2.316	0.00054	0.5304	0.02641	
0.1900	2.776	0.00052	0.5210	0.02670	
0.1950	3.200	0.00051	0.5106	0.02716	
0.2000	3.579	0.00049	0.4991	0.02764	
0.2050	3.910	0.00044	0.4869	0.02819	
0.2100	4.190	0.00041	0.4739	0.02881	
0.2150	4.417	0.00039	0.4602	0.02946	
0.2200	4.595	0.00032	0.4459	0.03015	
0.2250	4.727	0.00027	0.4312	0.03077	
0.2300	4.821	0.00024	0.4159	0.03143	
0.2350	4.884	0.00019	0.4001	0.03210	
0.2400	4.927	0.00013	0.3840	0.03279	
0.2450	4.965	0.00011	0.3675	0.03348	
0.2500	5.009	0.000	0.3506	0.03418	
0.2550	5.068	0.000	0.3334	0.03492	
0.2600	5.148	0.000	0.3159	0.03568	
0.2650	5.253	0.000	0.2981	0.03654	
0.2700	5.379	0.000	0.2799	0.03740	
0.2750	5.523	0.00010	0.2615	0.03824	
0.2800	5.679	0.00014	0.2428	0.03905	
0.2850	5.839	0.00015	0.2236	0.03994	
0.2900	5.995	0.00015	0.2042	0.04081	
0.2950	6.142	0.00018	0.1845	0.04163	
0.3000	6.274	0.00018	0.1644	0.04241	
0.3050	6.389	0.00016	0.1439	0.04315	
0.3100	6.485	0.00016	0.1232	0.04379	
0.3150	6.564	0.00016	0.1022	0.04439	
0.3200	6.630	0.00014	0.08078	0.04494	
0.3250	6.686	0.00011	0.05916	0.04549	
0.3300	6.737	0.00012	0.03729	0.04603	
0.3350	6.785	0.000	0.01520	0.04657	
0.3400	6.831	0.000	-0.00699	0.04707	
0.3450	6.874	0.000	-0.02926	0.04751	
0.3500	6.908	0.000	-0.05161	0.04796	
0.3550	6.929	0.000	-0.07390	0.04839	
0.3600	6.931	0.000	-0.09605	0.04886	
0.3650	6.911	0.000	-0.1181	0.04930	
0.3700	6.865	0.000	-0.1398	0.04974	
0.3750	6.792	0.000	-0.1611	0.05011	
0.3800	6.694	0.000	-0.1820	0.05048	
0.3850	6.570	0.000	-0.2023	0.05089	
0.3900	6.416	-0.00011	-0.2220	0.05123	
0.3950	6.224	-0.00014	-0.2409	0.05154	
0.4000	5.986	-0.00018	-0.2591	0.05177	
0.4050	5.692	-0.00024	-0.2763	0.05197	
0.4100	5.338	-0.00029	-0.2925	0.05211	
0.4150	4.929	-0.00033	-0.3076	0.05220	
0.4200	4.485	-0.00040	-0.3214	0.05228	
0.4250	4.026	-0.00045	-0.3339	0.05234	
0.4300	3.571	-0.00047	-0.3450	0.05228	
0.4350	3.130	-0.00051	-0.3548	0.05217	
0.4400	2.710	-0.00054	-0.3631	0.05197	
0.4450	2.304	-0.00053	-0.3699	0.05179	
0.4500	1.909	-0.00053	-0.3753	0.05151	
0.4550	1.515	-0.00055	-0.3791	0.05117	
0.4600	1.112	-0.00054	-0.3813	0.05077	
0.4650	0.6901	-0.00052	-0.3820	0.05034	
0.4700	0.2407	-0.00053	-0.3811	0.04986	
0.4750	-0.2397	-0.00054	-0.3786	0.04937	
0.4800	-0.7496	-0.00053	-0.3746	0.04885	
0.4850	-1.286	-0.00054	-0.3690	0.04827	
0.4900	-1.844	-0.00054	-0.3618	0.04775	
0.4950	-2.418	-0.00050	-0.3531	0.04715	
0.5000	-2.996	-0.00046	-0.3429	0.04653	
0.5050	-3.566	-0.00044	-0.3311	0.04582	
0.5100	-4.114	-0.00039	-0.3179	0.04512	
0.5150	-4.627	-0.00034	-0.3033	0.04447	
0.5200	-5.098	-0.00032	-0.2874	0.04387	
0.5250	-5.518	-0.00027	-0.2701	0.04328	
0.5300	-5.890	-0.00020	-0.2515	0.04276	
0.5350	-6.220	-0.00014	-0.2317	0.04234	
0.5400	-6.514	-0.00010	-0.2108	0.04200	
0.5450	-6.782	0.000	-0.1889	0.04161	
0.5500	-7.034	0.000	-0.1662	0.04121	
0.5550	-7.275	0.000	-0.1426	0.04086	
0.5600	-7.503	0.000	-0.1183	0.04040	
0.5650	-7.711	0.00012	-0.09347	0.03976	
0.5700	-7.890	0.00014	-0.06822	0.03905	
0.5750	-8.033	0.00018	-0.04261	0.03830	
0.5800	-8.135	0.00026	-0.01682	0.03745	
0.5850	-8.195	0.00030	0.00904	0.03650	
0.5900	-8.212	0.00034	0.03496	0.03544	
0.5950	-8.189	0.00040	0.06081	0.03439	
0.6000	-8.127	0.00043	0.08647	0.03335	
0.6050	-8.027	0.00044	0.1120	0.03237	
0.6100	-7.897	0.00046	0.1373	0.03146	
0.6150	-7.743	0.00048	0.1622	0.03053	
0.6200	-7.573	0.00047	0.1869	0.02959	
0.6250	-7.395	0.00046	0.2113	0.02867	
0.6300	-7.219	0.00047	0.2353	0.02783	
0.6350	-7.053	0.00044	0.2589	0.02705	
0.6400	-6.903	0.00041	0.2822	0.02638	
0.6450	-6.773	0.00039	0.3052	0.02570	
0.6500	-6.665	0.00037	0.3278	0.02506	
0.6550	-6.575	0.00033	0.3501	0.02438	
0.6600	-6.495	0.00032	0.3720	0.02377	
0.6650	-6.419	0.00034	0.3934	0.02326	
0.6700	-6.345	0.00033	0.4144	0.02281	
0.6750	-6.267	0.00032	0.4349	0.02241	
0.6800	-6.181	0.00034	0.4549	0.02201	
0.6850	-6.085	0.00034	0.4744	0.02159	
0.6900	-5.977	0.00034	0.4934	0.02125	
0.6950	-5.851	0.00037	0.5118	0.02094	
0.7000	-5.700	0.00040	0.5294	0.02070	
0.7050	-5.513	0.00041	0.5463	0.02050	
0.7100	-5.283	0.00043	0.5625	0.02037	
0.7150	-5.004	0.00046	0.5778	0.02025	
0.7200	-4.679	0.00046	0.5921	0.02015	
0.7250	-4.312	0.00046	0.6054	0.02004	
0.7300	-3.914	0.00049	0.6176	0.02001	
0.7350	-3.504	0.00049	0.6285	0.02004	
0.7400	-3.096	0.00047	0.6382	0.02009	
0.7450	-2.704	0.00048	0.6467	0.02009	
0.7500	-2.332	0.00046	0.6538	0.02017	
0.7550	-1.982	0.00042	0.6597	0.02027	
0.7600	-1.648	0.00039	0.6642	0.02045	
0.7650	-1.320	0.00037	0.6673	0.02072	
0.7700	-0.9854	0.00033	0.6690	0.02107	
0.7750	-0.6344	0.00029	0.6693	0.02144	
0.7800	-0.2597	0.00029	0.6684	0.02187	
0.7850	0.1422	0.00028	0.6660	0.02228	
0.7900	0.5718	0.00027	0.6623	0.02277	
0.7950	1.028	0.00029	0.6572	0.02330	
0.8000	1.507	0.00032	0.6507	0.02393	
0.8050	2.006	0.00032	0.6429	0.02460	
0.8100	-1000000	0.00036	0.6337	0.02532	
0.8150	-1000000	0.00041	0.6232	0.02604	
0.8200	-1000000	0.00043	0.6113	0.02681	
0.8250	-1000000	0.00045	0.5982	0.02763	
0.8300	-1000000	0.00049	0.5837	0.02855	
0.8350	-1000000	0.00049	0.5678	0.02948	
0.8400	-1000000	0.00047	0.5507	0.03036	
0.8450	-1000000	0.00048	0.5322	0.03129	
0.8500	-1000000	0.00046	0.5125	0.03227	
0.8550	-1000000	0.00043	0.4915	0.03324	
0.8600	-1000000	0.00042	0.4692	0.03420	
0.8650	-1000000	0.00043	0.4457	0.03517	
0.8700	-1000000	0.00041	0.4209	0.03613	
0.8750	-1000000	0.00042	0.3949	0.03703	
0.8800	-1000000	0.00047	0.3676	0.03780	
0.8850	-1000000	0.00050	0.3393	0.03860	
0.8900	-1000000	0.00051	0.3099	0.03929	
0.8950	-1000000	0.00055	0.2795	0.03990	
0.9000	-1000000	0.00057	0.2482	0.04048	
0.9050	-1000000	0.00055	0.2161	0.04107	
0.9100	10.31	0.00055	0.1834	0.04164	
0.9150	10.52	0.00055	0.1502	0.04223	
0.9200	10.67	0.00051	0.1166	0.04294	
0.9250	10.77	0.00047	0.08287	0.04372	
