Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	3.840	-0.00017	-0.2941	0.04744	
0.00500	3.507	-0.00021	-0.3041	0.04814	
0.01000	3.153	-0.00026	-0.3128	0.04728	
0.01500	2.795	-0.00027	-0.3203	0.04753	
0.02000	2.444	-0.00030	-0.3265	0.04743	
0.02500	2.105	-0.00035	-0.3315	0.04735	
0.03000	1.770	-0.00035	-0.3352	0.04714	
0.03500	1.428	-0.00034	-0.3379	0.04624	
0.04000	1.067	-0.00036	-0.3393	0.04584	
0.04500	0.6801	-0.00037	-0.3395	0.04562	
0.05000	0.2638	-0.00036	-0.3385	0.04483	
0.05500	-0.1797	-0.00037	-0.3365	0.04436	
0.06000	-0.6439	-0.00039	-0.3333	0.04397	
0.06500	-1.116	-0.00037	-0.3289	0.04288	
0.07000	-1.582	-0.00036	-0.3235	0.04277	
0.07500	-2.026	-0.00037	-0.3170	0.04222	
0.08000	-2.440	-0.00034	-0.3094	0.04170	
0.08500	-2.816	-0.00029	-0.3008	0.04134	
0.09000	-3.147	-0.00027	-0.2911	0.04074	
0.09500	-3.436	-0.00023	-0.2805	0.04046	
0.1000	-3.689	-0.00016	-0.2689	0.04021	
0.1050	-3.917	-0.00012	-0.2565	0.04001	
0.1100	-4.126	0.000	-0.2432	0.03941	
0.1150	-4.327	0.000	-0.2290	0.03875	
0.1200	-4.530	0.000	-0.2141	0.03832	
0.1250	-4.743	0.000	-0.1985	0.03894	
0.1300	-4.967	0.000	-0.1822	0.03805	
0.1350	-5.198	0.000	-0.1654	0.03741	
0.1400	-5.427	0	-0.1480	0.03711	
0.1450	-5.640	0.000	-0.1301	0.03707	
0.1500	-5.828	0.000	-0.1119	0.03688	
0.1550	-5.980	0.00012	-0.09345	0.03636	
0.1600	-6.092	0.00016	-0.07474	0.03570	
0.1650	-6.161	0.00022	-0.05592	0.03550	
0.1700	-6.188	0.00026	-0.03721	0.03560	
0.1750	-6.176	0.00028	-0.01862	0.03495	
0.1800	-6.125	0.00034	-0.00021	0.03493	
0.1850	-6.036	0.00040	0.01785	0.03480	
0.1900	-5.912	0.00043	0.03554	0.03414	
0.1950	-5.755	0.00046	0.05280	0.03422	
0.2000	-5.562	0.00051	0.06946	0.03358	
0.2050	-5.329	0.00052	0.08543	0.03355	
0.2100	-5.055	0.00052	0.1007	0.03349	
0.2150	-4.740	0.00054	0.1150	0.03311	
0.2200	-4.389	0.00055	0.1284	0.03366	
0.2250	-4.015	0.00054	0.1409	0.03316	
0.2300	-3.629	0.00055	0.1522	0.03274	
0.2350	-3.242	0.00057	0.1623	0.03284	
0.2400	-2.862	0.00055	0.1712	0.03325	
0.2450	-2.497	0.00053	0.1790	0.03359	
0.2500	-2.154	0.00053	0.1856	0.03389	
0.2550	-1.833	0.00050	0.1910	0.03369	
0.2600	-1.537	0.00045	0.1954	0.03253	
0.2650	-1.259	0.00043	0.1986	0.03332	
0.2700	-0.9844	0.00040	0.2008	0.03304	
0.2750	-0.7014	0.00035	0.2020	0.03417	
0.2800	-0.4018	0.00034	0.2021	0.03441	
0.2850	-0.08023	0.00036	0.2011	0.03640	
0.2900	0.2661	0.00035	0.1990	0.03535	
0.2950	0.6366	0.00035	0.1959	0.03610	
0.3000	1.027	0.00039	0.1917	0.03626	
0.3050	1.427	0.00041	0.1863	0.03749	
0.3100	1.824	0.00041	0.1801	0.03763	
0.3150	2.208	0.00043	0.1730	0.03835	
0.3200	2.567	0.00044	0.1650	0.03843	
0.3250	2.893	0.00041	0.1561	0.03833	
0.3300	3.182	0.00040	0.1464	0.03840	
0.3350	3.430	0.00039	0.1359	0.03846	
0.3400	3.640	0.00035	0.1247	0.03971	
0.3450	3.817	0.00032	0.1129	0.03937	
0.3500	3.965	0.00030	0.1005	0.03966	
0.3550	4.087	0.00027	0.08750	0.03941	
0.3600	4.186	0.00023	0.07414	0.03991	
0.3650	4.271	0.00022	0.06043	0.03999	
0.3700	4.344	0.00021	0.04638	0.04055	
0.3750	4.409	0.00017	0.03213	0.04028	
0.3800	4.464	0.00016	0.01779	0.04042	
0.3850	4.505	0.00015	0.00336	0.04092	
0.3900	4.531	0.00011	-0.01106	0.04074	
0.3950	4.538	0.000	-0.02538	0.04073	
0.4000	4.523	0.000	-0.03958	0.04070	
0.4050	4.483	0.000	-0.05356	0.04138	
0.4100	4.417	0.000	-0.06711	0.04164	
0.4150	4.328	0.000	-0.08022	0.04214	
0.4200	4.215	0.000	-0.09285	0.04214	
0.4250	4.081	0.000	-0.1048	0.04190	
0.4300	3.919	0.000	-0.1162	0.04148	
0.4350	3.723	0.000	-0.1269	0.04194	
0.4400	3.484	0.000	-0.1368	0.04275	
0.4450	3.203	-0.00012	-0.1458	0.04173	
0.4500	2.893	-0.00013	-0.1538	0.04136	
0.4550	2.571	-0.00016	-0.1609	0.04102	
0.4600	2.248	-0.00020	-0.1669	0.04087	
0.4650	1.931	-0.00020	-0.1718	0.04147	
0.4700	1.618	-0.00021	-0.1756	0.04091	
0.4750	1.302	-0.00025	-0.1783	0.04032	
0.4800	0.9783	-0.00026	-0.1798	0.03978	
0.4850	0.6414	-0.00027	-0.1803	0.03950	
0.4900	0.2872	-0.00030	-0.1797	0.03919	
0.4950	-0.08609	-0.00033	-0.1780	0.03886	
0.5000	-0.4763	-0.00034	-0.1753	0.03821	
0.5050	-0.8772	-0.00036	-0.1715	0.03801	
0.5100	-1.281	-0.00039	-0.1665	0.03701	
0.5150	-1.682	-0.00039	-0.1606	0.03677	
0.5200	-2.073	-0.00040	-0.1536	0.03611	
0.5250	-2.447	-0.00042	-0.1457	0.03588	
0.5300	-2.796	-0.00041	-0.1368	0.03547	
0.5350	-3.117	-0.00037	-0.1270	0.03577	
0.5400	-3.411	-0.00036	-0.1163	0.03524	
0.5450	-3.678	-0.00032	-0.1047	0.03480	
0.5500	-3.917	-0.00025	-0.09233	0.03447	
0.5550	-4.132	-0.00019	-0.07924	0.03501	
0.5600	-4.327	-0.00015	-0.06542	0.03515	
0.5650	-4.501	0.000	-0.05097	0.03552	
0.5700	-4.656	0.000	-0.03603	0.03521	
0.5750	-4.792	0.000	-0.02066	0.03467	
0.5800	-4.912	0.000	-0.00498	0.03440	
0.5850	-5.011	0.00012	0.01088	0.03462	
0.5900	-5.085	0.00014	0.02686	0.03445	
0.5950	-5.128	0.00017	0.04290	0.03402	
0.6000	-5.140	0.00022	0.05880	0.03373	
0.6050	-5.120	0.00023	0.07442	0.03382	
0.6100	-5.066	0.00024	0.08970	0.03330	
0.6150	-4.976	0.00029	0.1045	0.03322	
0.6200	-4.850	0.00032	0.1186	0.03314	
0.6250	-4.677	0.00033	0.1321	0.03323	
0.6300	-4.449	0.00036	0.1447	0.03346	
0.6350	-4.161	0.00039	0.1564	0.03307	
0.6400	-3.826	0.00039	0.1672	0.03304	
0.6450	-3.464	0.00041	0.1771	0.03266	
0.6500	-3.092	0.00044	0.1858	0.03319	
0.6550	-2.720	0.00045	0.1933	0.03356	
0.6600	-2.354	0.00044	0.1997	0.03376	
0.6650	-1.994	0.00045	0.2050	0.03424	
0.6700	-1.640	0.00045	0.2090	0.03386	
0.6750	-1.285	0.00042	0.2118	0.03405	
0.6800	-0.9210	0.00042	0.2134	0.03497	
0.6850	-0.5415	0.00042	0.2138	0.03615	
0.6900	-0.1423	0.00041	0.2130	0.03619	
0.6950	0.2774	0.00040	0.2110	0.03607	
0.7000	0.7161	0.00043	0.2077	0.03691	
0.7050	1.169	0.00043	0.2031	0.03781	
0.7100	1.629	0.00044	0.1973	0.03855	
0.7150	2.086	0.00047	0.1903	0.03872	
0.7200	2.528	0.00050	0.1821	0.03930	
0.7250	2.949	0.00050	0.1728	0.03968	
0.7300	3.341	0.00051	0.1624	0.04026	
0.7350	3.699	0.00053	0.1509	0.04024	
0.7400	4.023	0.00050	0.1384	0.04073	
0.7450	4.315	0.00048	0.1250	0.04081	
0.7500	4.576	0.00047	0.1106	0.04125	
0.7550	4.809	0.00043	0.09540	0.04193	
0.7600	5.020	0.00039	0.07942	0.04214	
0.7650	5.215	0.00038	0.06274	0.04185	
0.7700	5.398	0.00037	0.04541	0.04219	
0.7750	5.571	0.00034	0.02754	0.04314	
0.7800	5.732	0.00033	0.00922	0.04366	
0.7850	5.879	0.00034	-0.00950	0.04390	
0.7900	6.004	0.00031	-0.02851	0.04380	
0.7950	6.103	0.00028	-0.04765	0.04399	
0.8000	6.169	0.00028	-0.06691	0.04433	
0.8050	6.198	0.00024	-0.08621	0.04500	
0.8100	6.188	0.00019	-0.1054	0.04545	
0.8150	6.140	0.00016	-0.1245	0.04572	
0.8200	6.056	0.00012	-0.1433	0.04648	
0.8250	5.936	0.000	-0.1617	0.04645	
0.8300	5.784	0.000	-0.1795	0.04633	
0.8350	5.605	0.000	-0.1967	0.04627	
0.8400	5.404	0.000	-0.2132	0.04674	
0.8450	5.182	0.000	-0.2288	0.04785	
0.8500	4.936	-0.00010	-0.2436	0.04737	
0.8550	4.663	-0.00014	-0.2576	0.04717	
0.8600	4.353	-0.00020	-0.2704	0.04720	
0.8650	4.003	-0.00022	-0.2822	0.04690	
0.8700	3.627	-0.00026	-0.2928	0.04737	
0.8750	3.240	-0.00032	-0.3022	0.04789	
0.8800	2.854	-0.00034	-0.3104	0.04677	
0.8850	2.472	-0.00035	-0.3173	0.04642	
0.8900	2.098	-0.00039	-0.3231	0.04653	
0.8950	1.732	-0.00041	-0.3275	0.04594	
0.9000	1.366	-0.00040	-0.3307	0.04568	
0.9050	0.9937	-0.00040	-0.3327	0.04521	
0.9100	0.6082	-0.00043	-0.3334	0.04477	
0.9150	0.2054	-0.00042	-0.3329	0.04393	
0.9200	-0.2173	-0.00042	-0.3312	0.04356	
0.9250	-0.6599	-0.00046	-0.3282	0.04304	
0.9300	-1.117	-0.00047	-0.3239	0.04235	
0.9350	-1.578	-0.00047	-0.3184	0.04160	
0.9400	-2.036	-0.00049	-0.3116	0.04098	
0.9450	-2.484	-0.00049	-0.3036	0.04083	
0.9500	-2.912	-0.00045	-0.2945	0.03941	
0.9550	-3.313	-0.00042	-0.2841	0.03925	
0.9600	-3.685	-0.00040	-0.2726	0.03896	
0.9650	-4.028	-0.00034	-0.2599	0.03876	
0.9700	-4.341	-0.00028	-0.2461	0.03845	
0.9750	-4.631	-0.00025	-0.2313	0.03783	
0.9800	-4.908	-0.00020	-0.2155	0.03736	
0.9850	-5.179	-0.00015	-0.1987	0.03737	
0.9900	-5.449	-0.00014	-0.1811	0.03682	
0.9950	-5.720	-0.00011	-0.1626	0.03592	
1.000	-5.986	0.000	-0.1434	0.03550	
1.005	-6.240	0.000	-0.1235	0.03552	
1.010	-6.470	0.000	-0.1030	0.03513	
1.015	-6.669	0.000	-0.08197	0.03413	
1.020	-6.829	0.000	-0.06063	0.03409	
1.025	-6.946	0.000	-0.03897	0.03371	
1.030	-7.016	0.000	-0.01709	0.03365	
1.035	-7.041	0.00013	0.00483	0.03294	
1.040	-7.022	0.00016	0.02668	0.03261	
1.045	-6.962	0.00021	0.04838	0.03234	
1.050	-6.863	0.00028	0.06976	0.03124	
1.055	-6.730	0.00033	0.09071	0.03152	
1.060	-6.571	0.00036	0.1112	0.03105	
1.065	-6.387	0.00041	0.1310	0.03111	
1.070	-6.182	0.00044	0.1501	0.03055	
1.075	-5.954	0.00045	0.1684	0.03096	
1.080	-5.701	0.00048	0.1858	0.03022	
1.085	-5.414	0.00052	0.2023	0.03024	
1.090	-5.087	0.00053	0.2177	0.03019	
1.095	-4.716	0.00054	0.2321	0.03030	
1.100	-4.308	0.00057	0.2452	0.03009	
1.105	-3.877	0.00057	0.2570	0.02980	
1.110	-3.440	0.00055	0.2676	0.03060	
1.115	-3.012	0.00056	0.2768	0.03056	
1.120	-2.603	0.00055	0.2846	0.03100	
1.125	-2.222	0.00051	0.2911	0.02932	
1.130	-1.865	0.00048	0.2963	0.03133	
1.135	-1.527	0.00046	0.3001	0.03016	
1.140	-1.191	0.00041	0.3026	0.03118	
1.145	-0.8424	0.00038	0.3037	0.03121	
1.150	-0.4681	0.00038	0.3035	0.03296	
1.155	-0.06009	0.00037	0.3019	0.03310	
1.160	0.3850	0.00037	0.2991	0.03292	
1.165	0.8637	0.00041	0.2950	0.03351	
1.170	1.366	0.00045	0.2895	0.03425	
1.175	1.878	0.00046	0.2829	0.03541	
1.180	2.380	0.00049	0.2751	0.03461	
1.185	2.855	0.00053	0.2661	0.03580	
1.190	3.291	0.00053	0.2559	0.03502	
1.195	3.680	0.00053	0.2447	0.03632	
1.200	4.017	0.00053	0.2325	0.03656	
1.205	4.301	0.00051	0.2193	0.03663	
1.210	4.538	0.00047	0.2054	0.03689	
1.215	4.733	0.00045	0.1907	0.03686	
1.220	4.893	0.00041	0.1753	0.03742	
1.225	5.026	0.00035	0.1594	0.03795	
1.230	5.142	0.00033	0.1430	0.03799	
1.235	5.243	0.00032	0.1262	0.03822	
1.240	5.331	0.00028	0.1090	0.03944	
1.245	5.405	0.00024	0.09174	0.03927	
1.250	5.461	0.00023	0.07429	0.04004	
1.255	5.498	0.00021	0.05675	0.04013	
1.260	5.508	0.00016	0.03932	0.04023	
1.265	5.490	0.00015	0.02202	0.04099	
1.270	5.443	0.00014	0.00481	0.04101	
1.275	5.367	0.000	-0.01219	0.04196	
1.280	5.265	0.000	-0.02890	0.04243	
1.285	5.136	0.000	-0.04528	0.04287	
1.290	4.984	0	-0.06123	0.04209	
1.295	4.811	0.000	-0.07664	0.04238	
1.300	4.623	0.000	-0.09151	0.04247	
1.305	4.421	0.000	-0.1058	0.04263	
1.310	4.209	-0.00011	-0.1192	0.04323	
1.315	3.987	-0.00012	-0.1318	0.04308	
1.320	3.756	-0.00013	-0.1437	0.04306	
1.325	3.516	-0.00017	-0.1546	0.04240	
1.330	3.267	-0.00019	-0.1646	0.04249	
1.335	3.007	-0.00020	-0.1737	0.04248	
1.340	2.732	-0.00024	-0.1818	0.04268	
1.345	2.450	-0.00028	-0.1888	0.04218	
1.350	2.171	-0.00028	-0.1948	0.04264	
1.355	1.899	-0.00031	-0.1996	0.04198	
1.360	1.633	-0.00034	-0.2033	0.04187	
1.365	1.367	-0.00034	-0.2060	0.04220	
1.370	1.097	-0.00034	-0.2076	0.04129	
1.375	0.8145	-0.00036	-0.2081	0.04149	
1.380	0.5135	-0.00037	-0.2074	0.04090	
1.385	0.1886	-0.00037	-0.2057	0.04085	
1.390	-0.1627	-0.00039	-0.2030	0.04001	
1.395	-0.5387	-0.00041	-0.1993	0.04019	
1.400	-0.9329	-0.00039	-0.1945	0.03972	
1.405	-1.334	-0.00039	-0.1888	0.03976	
1.410	-1.730	-0.00039	-0.1822	0.03855	
