Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-7.370	-0.00250	0.00837	0.00326	
0.00500	-7.254	-0.00254	-0.01522	0.00396	
0.01000	-7.126	-0.00255	-0.03841	0.00466	
0.01500	-6.989	-0.00255	-0.06119	0.00536	
0.02000	-6.841	-0.00258	-0.08343	0.00606	
0.02500	-6.680	-0.00260	-0.1051	0.00678	
0.03000	-6.507	-0.00260	-0.1263	0.00751	
0.03500	-6.322	-0.00262	-0.1470	0.00825	
0.04000	-6.126	-0.00265	-0.1670	0.00900	
0.04500	-5.920	-0.00265	-0.1864	0.00974	
0.05000	-5.704	-0.00266	-0.2053	0.01047	
0.05500	-5.477	-0.00270	-0.2235	0.01118	
0.06000	-5.245	-0.00271	-0.2409	0.01185	
0.06500	-5.012	-0.00273	-0.2578	0.01248	
0.07000	-4.782	-0.00276	-0.2739	0.01307	
0.07500	-4.555	-0.00278	-0.2892	0.01361	
0.08000	-4.333	-0.00277	-0.3039	0.01411	
0.08500	-4.115	-0.00278	-0.3179	0.01457	
0.09000	-3.900	-0.00280	-0.3312	0.01500	
0.09500	-3.688	-0.00279	-0.3438	0.01538	
0.1000	-3.482	-0.00280	-0.3558	0.01573	
0.1050	-3.281	-0.00282	-0.3669	0.01605	
0.1100	-3.083	-0.00281	-0.3772	0.01634	
0.1150	-2.889	-0.00280	-0.3867	0.01659	
0.1200	-2.697	-0.00281	-0.3952	0.01681	
0.1250	-2.507	-0.00282	-0.4028	0.01698	
0.1300	-2.318	-0.00280	-0.4095	0.01712	
0.1350	-2.125	-0.00283	-0.4153	0.01723	
0.1400	-1.924	-0.00285	-0.4202	0.01730	
0.1450	-1.714	-0.00284	-0.4242	0.01733	
0.1500	-1.496	-0.00285	-0.4274	0.01731	
0.1550	-1.268	-0.00288	-0.4296	0.01725	
0.1600	-1.031	-0.00288	-0.4308	0.01717	
0.1650	-0.7781	-0.00288	-0.4310	0.01707	
0.1700	-0.5060	-0.00291	-0.4302	0.01692	
0.1750	-0.2105	-0.00292	-0.4283	0.01673	
0.1800	0.1106	-0.00291	-0.4254	0.01650	
0.1850	0.4551	-0.00293	-0.4215	0.01626	
0.1900	0.8168	-0.00295	-0.4166	0.01599	
0.1950	1.189	-0.00293	-0.4108	0.01567	
0.2000	1.567	-0.00292	-0.4041	0.01531	
0.2050	1.951	-0.00293	-0.3964	0.01492	
0.2100	2.338	-0.00290	-0.3877	0.01450	
0.2150	2.722	-0.00287	-0.3783	0.01404	
0.2200	3.097	-0.00286	-0.3680	0.01354	
0.2250	3.457	-0.00283	-0.3567	0.01299	
0.2300	3.795	-0.00277	-0.3446	0.01242	
0.2350	4.103	-0.00273	-0.3317	0.01182	
0.2400	4.383	-0.00270	-0.3178	0.01120	
0.2450	4.632	-0.00263	-0.3032	0.01056	
0.2500	4.854	-0.00259	-0.2877	0.00991	
0.2550	5.054	-0.00257	-0.2714	0.00925	
0.2600	5.244	-0.00251	-0.2542	0.00858	
0.2650	5.441	-0.00245	-0.2362	0.00791	
0.2700	5.656	-0.00242	-0.2174	0.00722	
0.2750	5.896	-0.00238	-0.1977	0.00652	
0.2800	6.165	-0.00233	-0.1773	0.00581	
0.2850	6.458	-0.00232	-0.1561	0.00511	
0.2900	6.763	-0.00232	-0.1341	0.00440	
0.2950	7.065	-0.00229	-0.1114	0.00367	
0.3000	7.348	-0.00229	-0.08799	0.00295	
0.3050	7.599	-0.00228	-0.06394	0.00225	
0.3100	7.814	-0.00222	-0.03929	0.00155	
0.3150	7.990	-0.00213	-0.01417	0.00085	
0.3200	8.126	-0.00208	0.01142	0.00016	
0.3250	8.222	-0.00200	0.03741	-0.00049	
0.3300	8.278	-0.00191	0.06361	-0.00112	
0.3350	8.299	-0.00186	0.08999	-0.00173	
0.3400	8.286	-0.00182	0.1165	-0.00235	
0.3450	8.240	-0.00177	0.1429	-0.00295	
0.3500	8.162	-0.00174	0.1691	-0.00354	
0.3550	8.055	-0.00174	0.1950	-0.00410	
0.3600	7.921	-0.00173	0.2205	-0.00465	
