Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-1.502	-0.00037	-0.04878	0.02780	
0.00500	-1.636	-0.00040	-0.04384	0.02760	
0.01000	-1.741	-0.00038	-0.03883	0.02743	
0.01500	-1.813	-0.00036	-0.03382	0.02725	
0.02000	-1.852	-0.00036	-0.02875	0.02713	
0.02500	-1.856	-0.00034	-0.02367	0.02701	
0.03000	-1.828	-0.00029	-0.01867	0.02692	
0.03500	-1.770	-0.00028	-0.01374	0.02684	
0.04000	-1.684	-0.00026	-0.00884	0.02677	
0.04500	-1.573	-0.00021	-0.00409	0.02672	
0.05000	-1.447	-0.00018	0.00047	0.02667	
0.05500	-1.314	-0.00018	0.00491	0.02663	
0.06000	-1.182	-0.00015	0.00914	0.02657	
0.06500	-1.058	-0.00014	0.01305	0.02651	
0.07000	-0.9485	-0.00015	0.01674	0.02646	
0.07500	-0.8577	-0.00015	0.02026	0.02640	
0.08000	-0.7857	-0.00015	0.02348	0.02634	
0.08500	-0.7259	-0.00017	0.02640	0.02630	
0.09000	-0.6715	-0.00018	0.02905	0.02623	
0.09500	-0.6180	-0.00017	0.03136	0.02614	
0.1000	-0.5626	-0.00018	0.03337	0.02603	
0.1050	-0.5057	-0.00019	0.03508	0.02594	
0.1100	-0.4491	-0.00018	0.03645	0.02584	
0.1150	-0.3944	-0.00016	0.03744	0.02574	
0.1200	-0.3428	-0.00018	0.03819	0.02565	
0.1250	-0.2950	-0.00017	0.03872	0.02555	
0.1300	-0.2513	-0.00016	0.03897	0.02544	
0.1350	-0.2121	-0.00018	0.03901	0.02532	
0.1400	-0.1772	-0.00020	0.03896	0.02522	
0.1450	-0.1466	-0.00018	0.03878	0.02511	
0.1500	-0.1199	-0.00018	0.03849	0.02501	
0.1550	-0.09699	-0.00020	0.03823	0.02487	
0.1600	-0.07745	-0.00019	0.03803	0.02469	
0.1650	-0.06096	-0.00019	0.03785	0.02451	
0.1700	-0.04730	-0.00021	0.03782	0.02433	
0.1750	-0.03664	-0.00021	0.03800	0.02417	
0.1800	-0.02991	-0.00020	0.03830	0.02402	
0.1850	-0.02948	-0.00021	0.03876	0.02388	
0.1900	-0.03993	-0.00023	0.03949	0.02375	
0.1950	-0.06464	-0.00022	0.04044	0.02365	
0.2000	-0.1035	-0.00023	0.04162	0.02358	
0.2050	-0.1591	-0.00026	0.04311	0.02354	
0.2100	-0.2341	-0.00026	0.04487	0.02347	
0.2150	-0.3289	-0.00027	0.04683	0.02341	
0.2200	-0.4412	-0.00030	0.04906	0.02335	
0.2250	-0.5630	-0.00032	0.05161	0.02330	
0.2300	-0.6837	-0.00032	0.05438	0.02326	
0.2350	-0.7940	-0.00035	0.05738	0.02321	
0.2400	-0.8896	-0.00036	0.06065	0.02317	
0.2450	-0.9679	-0.00034	0.06411	0.02312	
0.2500	-1.032	-0.00034	0.06771	0.02309	
0.2550	-1.085	-0.00035	0.07151	0.02302	
0.2600	-1.134	-0.00033	0.07544	0.02295	
0.2650	-1.181	-0.00032	0.07943	0.02288	
0.2700	-1.230	-0.00034	0.08350	0.02282	
0.2750	-1.281	-0.00034	0.08764	0.02276	
0.2800	-1.331	-0.00033	0.09174	0.02270	
0.2850	-1.376	-0.00034	0.09583	0.02264	
0.2900	-1.411	-0.00035	0.09993	0.02259	
0.2950	-1.429	-0.00033	0.1039	0.02254	
0.3000	-1.427	-0.00033	0.1078	0.02250	
0.3050	-1.405	-0.00033	0.1116	0.02247	
0.3100	-1.360	-0.00030	0.1153	0.02246	
0.3150	-1.293	-0.00027	0.1188	0.02246	
0.3200	-1.206	-0.00027	0.1221	0.02245	
0.3250	-1.107	-0.00024	0.1253	0.02247	
0.3300	-1.002	-0.00019	0.1282	0.02252	
0.3350	-0.8945	-0.00018	0.1308	0.02261	
0.3400	-0.7896	-0.00018	0.1331	0.02273	
0.3450	-0.6896	-0.00015	0.1350	0.02288	
0.3500	-0.5961	-0.00015	0.1365	0.02304	
0.3550	-0.5102	-0.00016	0.1377	0.02327	
0.3600	-0.4325	-0.00015	0.1385	0.02347	
0.3650	-0.3630	-0.00014	0.1390	0.02371	
0.3700	-0.3016	-0.00016	0.1390	0.02397	
0.3750	-0.2475	-0.00016	0.1387	0.02419	
0.3800	-0.1994	-0.00015	0.1379	0.02445	
0.3850	-0.1548	-0.00017	0.1366	0.02470	
0.3900	-0.1086	-0.00018	0.1351	0.02494	
0.3950	-0.05249	-0.00017	0.1331	0.02511	
0.4000	0.02055	-0.00017	0.1307	0.02530	
0.4050	0.1179	-0.00018	0.1279	0.02549	
0.4100	0.2474	-0.00016	0.1248	0.02571	
0.4150	0.4137	-0.00014	0.1212	0.02597	
0.4200	0.6151	-0.00014	0.1172	0.02627	
0.4250	0.8445	-0.00011	0.1127	0.02649	
0.4300	1.089	0.000	0.1079	0.02679	
0.4350	1.334	0.000	0.1027	0.02702	
0.4400	1.567	0.000	0.09720	0.02727	
0.4450	1.780	0.000	0.09137	0.02755	
0.4500	1.966	0.000	0.08518	0.02790	
0.4550	2.121	0.000	0.07875	0.02818	
0.4600	2.241	0.000	0.07209	0.02840	
0.4650	2.323	0.000	0.06519	0.02861	
0.4700	2.369	0.000	0.05817	0.02875	
0.4750	2.378	-0.00012	0.05107	0.02894	
0.4800	2.356	-0.00014	0.04387	0.02907	
0.4850	2.309	-0.00018	0.03663	0.02921	
0.4900	2.245	-0.00022	0.02943	0.02933	
0.4950	2.171	-0.00023	0.02226	0.02949	
0.5000	2.095	-0.00024	0.01515	0.02969	
0.5050	2.024	-0.00027	0.00826	0.02995	
0.5100	1.961	-0.00026	0.00159	0.03017	
0.5150	1.907	-0.00025	-0.00492	0.03037	
0.5200	1.861	-0.00027	-0.01121	0.03049	
0.5250	1.819	-0.00026	-0.01725	0.03059	
0.5300	1.777	-0.00024	-0.02308	0.03065	
0.5350	1.733	-0.00025	-0.02865	0.03068	
0.5400	1.681	-0.00026	-0.03387	0.03074	
0.5450	1.618	-0.00024	-0.03879	0.03063	
