Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-0.5797	0.00056	-0.2474	0.04145	
0.00500	-0.9905	0.00055	-0.2432	0.04100	
0.01000	-1.405	0.00052	-0.2380	0.04044	
0.01500	-1.807	0.00053	-0.2320	0.03995	
0.02000	-2.180	0.00054	-0.2252	0.03940	
0.02500	-2.514	0.00054	-0.2175	0.03891	
0.03000	-2.800	0.00058	-0.2090	0.03844	
0.03500	-3.038	0.00065	-0.1998	0.03805	
0.04000	-3.234	0.00069	-0.1899	0.03774	
0.04500	-3.397	0.00074	-0.1793	0.03742	
0.05000	-3.537	0.00081	-0.1680	0.03714	
0.05500	-3.666	0.00085	-0.1562	0.03685	
0.06000	-3.792	0.00086	-0.1438	0.03663	
0.06500	-3.923	0.00090	-0.1309	0.03641	
0.07000	-4.064	0.00092	-0.1177	0.03616	
0.07500	-4.210	0.00090	-0.1040	0.03582	
0.08000	-4.354	0.00092	-0.08993	0.03547	
0.08500	-4.488	0.00095	-0.07569	0.03521	
0.09000	-4.601	0.00095	-0.06124	0.03494	
0.09500	-4.686	0.00096	-0.04656	0.03473	
0.1000	-4.739	0.00102	-0.03178	0.03444	
0.1050	-4.757	0.00104	-0.01702	0.03420	
0.1100	-4.742	0.00105	-0.00235	0.03394	
0.1150	-4.696	0.00109	0.01204	0.03375	
0.1200	-4.622	0.00111	0.02605	0.03345	
0.1250	-4.520	0.00110	0.03974	0.03321	
0.1300	-4.390	0.00110	0.05304	0.03293	
0.1350	-4.234	0.00112	0.06577	0.03274	
0.1400	-4.056	0.00109	0.07794	0.03246	
0.1450	-3.859	0.00108	0.08957	0.03221	
0.1500	-3.647	0.00110	0.1005	0.03193	
0.1550	-3.423	0.00110	0.1108	0.03172	
0.1600	-3.190	0.00108	0.1204	0.03154	
0.1650	-2.949	0.00110	0.1292	0.03139	
0.1700	-2.696	0.00112	0.1371	0.03127	
0.1750	-2.432	0.00111	0.1442	0.03113	
0.1800	-2.162	0.00112	0.1505	0.03112	
0.1850	-1.894	0.00116	0.1559	0.03115	
0.1900	-1.631	0.00116	0.1604	0.03128	
0.1950	-1.379	0.00115	0.1641	0.03138	
0.2000	-1.143	0.00117	0.1670	0.03161	
0.2050	-0.9210	0.00116	0.1689	0.03167	
0.2100	-0.7076	0.00112	0.1702	0.03180	
0.2150	-0.4950	0.00112	0.1707	0.03189	
0.2200	-0.2758	0.00112	0.1704	0.03210	
0.2250	-0.04234	0.00108	0.1693	0.03248	
0.2300	0.2098	0.00108	0.1675	0.03292	
0.2350	0.4806	0.00110	0.1647	0.03331	
0.2400	0.7664	0.00109	0.1612	0.03365	
0.2450	1.061	0.00109	0.1570	0.03408	
0.2500	1.358	0.00114	0.1522	0.03454	
0.2550	1.648	0.00115	0.1466	0.03507	
0.2600	1.926	0.00114	0.1404	0.03555	
0.2650	2.184	0.00116	0.1335	0.03594	
0.2700	2.418	0.00117	0.1259	0.03621	
0.2750	2.627	0.00114	0.1177	0.03651	
0.2800	2.813	0.00113	0.1089	0.03685	
0.2850	2.980	0.00114	0.09949	0.03719	
0.2900	3.130	0.00111	0.08956	0.03743	
0.2950	3.261	0.00110	0.07923	0.03762	
0.3000	3.374	0.00111	0.06848	0.03776	
0.3050	3.471	0.00110	0.05735	0.03791	
0.3100	3.554	0.00107	0.04598	0.03809	
0.3150	3.627	0.00107	0.03440	0.03825	
0.3200	3.689	0.00105	0.02258	0.03842	
0.3250	3.737	0.00101	0.01068	0.03855	
0.3300	3.766	0.00100	-0.00118	0.03867	
0.3350	3.774	0.00101	-0.01300	0.03874	
0.3400	3.760	0.00097	-0.02471	0.03883	
0.3450	3.723	0.00094	-0.03626	0.03906	
0.3500	3.664	0.00094	-0.04768	0.03922	
0.3550	3.582	0.00091	-0.05889	0.03948	
0.3600	3.477	0.00086	-0.06968	0.03957	
0.3650	3.350	0.00086	-0.08001	0.03974	
0.3700	3.202	0.00085	-0.08984	0.03980	
0.3750	3.035	0.00080	-0.09901	0.04004	
0.3800	2.851	0.00078	-0.1074	0.04023	
0.3850	2.655	0.00078	-0.1152	0.04040	
0.3900	2.446	0.00074	-0.1222	0.04045	
0.3950	2.225	0.00071	-0.1283	0.04050	
0.4000	1.998	0.00071	-0.1337	0.04051	
0.4050	1.773	0.00069	-0.1384	0.04051	
0.4100	1.555	0.00066	-0.1424	0.04054	
0.4150	1.347	0.00068	-0.1456	0.04043	
0.4200	1.148	0.00069	-0.1482	0.04036	
0.4250	0.9520	0.00067	-0.1500	0.04021	
0.4300	0.7541	0.00067	-0.1510	0.04010	
0.4350	0.5513	0.00070	-0.1513	0.03991	
0.4400	0.3407	0.00068	-0.1510	0.03978	
0.4450	0.1221	0.00066	-0.1498	0.03955	
0.4500	-0.1040	0.00067	-0.1480	0.03930	
0.4550	-0.3365	0.00065	-0.1456	0.03895	
