Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.9533	0.000	0.000	0.02944	
0.00500	0.8720	0.000	0.000	0.02944	
0.01000	0.7867	0.000	0.000	0.02937	
0.01500	0.7010	0.000	0.000	0.02933	
0.02000	0.6175	0.000	0.000	0.02922	
0.02500	0.5382	0.000	0.000	0.02911	
0.03000	0.4643	0.000	0.000	0.02897	
0.03500	0.3967	0.000	0.000	0.02890	
0.04000	0.3355	0.000	0.000	0.02881	
0.04500	0.2807	0.000	0.000	0.02870	
0.05000	0.2322	0.000	0.000	0.02856	
0.05500	0.1897	0.000	0.000	0.02834	
0.06000	0.1528	0.000	0.000	0.02822	
0.06500	0.1205	0.000	0.000	0.02807	
0.07000	0.09032	0.000	0.000	0.02805	
0.07500	0.05971	0.000	0.000	0.02794	
0.08000	0.02886	0.000	0.000	0.02788	
0.08500	0.00091	0.000	0.000	0.02786	
0.09000	-0.02151	0.000	0.000	0.02796	
0.09500	-0.03853	0.000	0.000	0.02808	
0.1000	-0.05226	0.000	0.000	0.02822	
0.1050	-0.06682	0.000	0.00010	0.02839	
0.1100	-0.08957	0.000	0.00011	0.02855	
0.1150	-0.1317	0.000	0.00011	0.02867	
0.1200	-0.1996	0.000	0.00012	0.02878	
0.1250	-0.2928	0.000	0.00012	0.02895	
0.1300	-0.4036	0.000	0.00012	0.02911	
0.1350	-0.5207	0.000	0.00012	0.02934	
0.1400	-0.6341	-0.00011	0.00013	0.02956	
0.1450	-0.7340	-0.00015	0.00013	0.02971	
0.1500	-0.8109	-0.00014	0.00013	0.02988	
0.1550	-0.8500	-0.00014	0.00013	0.03016	
0.1600	-0.8421	-0.00014	0.00013	0.03057	
0.1650	-0.7899	-0.00011	0.00013	0.03070	
0.1700	-0.6957	0.000	0.00013	0.03100	
0.1750	-0.5598	0.000	0.00013	0.03115	
0.1800	-0.3828	0.000	0.00013	0.03147	
0.1850	-0.1640	0.000	0.00012	0.03182	
0.1900	0.09406	0.00014	0.00012	0.03229	
0.1950	0.3860	0.00017	0.00011	0.03276	
0.2000	0.7056	0.00023	0.00011	0.03324	
0.2050	1.046	0.00028	0.000	0.03376	
0.2100	1.399	0.00030	0.000	0.03420	
0.2150	1.756	0.00033	0.000	0.03471	
0.2200	2.106	0.00038	0.000	0.03522	
0.2250	2.442	0.00038	0.000	0.03580	
0.2300	2.758	0.00038	0.000	0.03622	
0.2350	3.051	0.00039	0.000	0.03666	
0.2400	3.317	0.00038	0	0.03708	
0.2450	3.555	0.00034	0.000	0.03746	
0.2500	3.769	0.00034	0.000	0.03784	
0.2550	3.961	0.00032	0.000	0.03811	
0.2600	4.132	0.00028	0.000	0.03844	
0.2650	4.283	0.00026	-0.00011	0.03878	
0.2700	4.417	0.00026	-0.00014	0.03911	
0.2750	4.536	0.00023	-0.00016	0.03940	
0.2800	4.645	0.00021	-0.00019	0.03972	
0.2850	4.741	0.00022	-0.00022	0.04005	
0.2900	4.822	0.00021	-0.00025	0.04044	
0.2950	4.887	0.00019	-0.00028	0.04083	
0.3000	4.933	0.00019	-0.00031	0.04115	
0.3050	4.958	0.00019	-0.00034	0.04154	
0.3100	4.959	0.00015	-0.00037	0.04195	
0.3150	4.938	0.00013	-0.00040	0.04245	
0.3200	4.894	0.00011	-0.00043	0.04295	
0.3250	4.830	0.000	-0.00047	0.04335	
0.3300	4.743	0.000	-0.00050	0.04377	
0.3350	4.633	0.000	-0.00053	0.04412	
0.3400	4.501	0.000	-0.00056	0.04451	
0.3450	4.348	0.000	-0.00059	0.04495	
0.3500	4.180	0.000	-0.00062	0.04526	
0.3550	3.997	0.000	-0.00065	0.04553	
0.3600	3.805	-0.00012	-0.00067	0.04572	
0.3650	3.603	-0.00015	-0.00070	0.04587	
0.3700	3.392	-0.00015	-0.00073	0.04605	
0.3750	3.172	-0.00018	-0.00075	0.04615	
0.3800	2.944	-0.00020	-0.00078	0.04623	
0.3850	2.707	-0.00020	-0.00080	0.04620	
0.3900	2.459	-0.00021	-0.00082	0.04615	
0.3950	2.207	-0.00024	-0.00084	0.04602	
0.4000	1.957	-0.00024	-0.00085	0.04581	
0.4050	1.716	-0.00025	-0.00087	0.04550	
0.4100	1.489	-0.00028	-0.00088	0.04525	
0.4150	1.280	-0.00029	-0.00089	0.04494	
0.4200	1.089	-0.00027	-0.00090	0.04480	
0.4250	0.9170	-0.00028	-0.00091	0.04470	
0.4300	0.7619	-0.00028	-0.00091	0.04459	
0.4350	0.6172	-0.00025	-0.00091	0.04448	
0.4400	0.4703	-0.00024	-0.00091	0.04431	
0.4450	0.3092	-0.00024	-0.00091	0.04421	
0.4500	0.1231	-0.00022	-0.00090	0.04408	
0.4550	-0.09672	-0.00021	-0.00089	0.04391	
0.4600	-0.3577	-0.00024	-0.00088	0.04371	
0.4650	-0.6635	-0.00026	-0.00086	0.04345	
0.4700	-1.010	-0.00026	-0.00085	0.04317	
0.4750	-1.385	-0.00029	-0.00083	0.04284	
0.4800	-1.769	-0.00032	-0.00082	0.04251	
0.4850	-2.141	-0.00030	-0.00080	0.04220	
0.4900	-2.485	-0.00031	-0.00078	0.04183	
0.4950	-2.791	-0.00031	-0.00076	0.04138	
0.5000	-3.049	-0.00027	-0.00073	0.04087	
0.5050	-3.257	-0.00022	-0.00071	0.04041	
0.5100	-3.414	-0.00020	-0.00069	0.03999	
0.5150	-3.525	-0.00014	-0.00067	0.03959	
