Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-4.865	0.000	0.00021	0.02766	
0.00500	-4.934	0.000	0.00023	0.02761	
0.01000	-4.972	0.00012	0.00026	0.02755	
0.01500	-4.980	0.00017	0.00028	0.02746	
0.02000	-4.957	0.00018	0.00031	0.02737	
0.02500	-4.903	0.00019	0.00033	0.02727	
0.03000	-4.812	0.00023	0.00035	0.02713	
0.03500	-4.672	0.00024	0.00037	0.02705	
0.04000	-4.472	0.00025	0.00039	0.02699	
0.04500	-4.206	0.00027	0.00041	0.02697	
0.05000	-3.885	0.00030	0.00043	0.02692	
0.05500	-3.532	0.00029	0.00044	0.02687	
0.06000	-3.165	0.00030	0.00046	0.02695	
0.06500	-2.796	0.00031	0.00047	0.02715	
0.07000	-2.427	0.00029	0.00048	0.02737	
0.07500	-2.059	0.00027	0.00049	0.02743	
0.08000	-1.694	0.00027	0.00050	0.02769	
0.08500	-1.329	0.00025	0.00051	0.02799	
0.09000	-0.9592	0.00022	0.00051	0.02834	
0.09500	-0.5757	0.00021	0.00051	0.02871	
0.1000	-0.1690	0.00020	0.00051	0.02921	
0.1050	0.2675	0.00018	0.00051	0.02977	
0.1100	0.7363	0.00019	0.00050	0.03039	
0.1150	1.235	0.00023	0.00049	0.03105	
0.1200	1.758	0.00025	0.00048	0.03166	
0.1250	2.295	0.00028	0.00047	0.03237	
0.1300	2.834	0.00034	0.00046	0.03305	
0.1350	3.360	0.00038	0.00044	0.03379	
0.1400	3.862	0.00040	0.00042	0.03444	
0.1450	4.332	0.00044	0.00040	0.03515	
0.1500	4.764	0.00047	0.00037	0.03582	
0.1550	5.160	0.00046	0.00035	0.03648	
0.1600	5.524	0.00045	0.00032	0.03713	
0.1650	5.861	0.00045	0.00029	0.03774	
0.1700	6.179	0.00043	0.00026	0.03832	
0.1750	6.481	0.00040	0.00022	0.03889	
0.1800	6.771	0.00040	0.00018	0.03944	
0.1850	7.049	0.00039	0.00014	0.03992	
0.1900	7.317	0.00036	0.000	0.04043	
0.1950	7.570	0.00035	0.000	0.04088	
0.2000	7.805	0.00035	0.000	0.04131	
