Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	4.128	0.00013	0.04056	0.04146	
0.00500	4.039	0.000	0.02873	0.04151	
0.01000	3.916	0.000	0.01722	0.04157	
0.01500	3.760	0.000	0.00607	0.04158	
0.02000	3.574	0.000	-0.00456	0.04166	
0.02500	3.362	-0.00015	-0.01460	0.04171	
0.03000	3.131	-0.00019	-0.02404	0.04185	
0.03500	2.886	-0.00025	-0.03277	0.04189	
0.04000	2.625	-0.00030	-0.04065	0.04196	
0.04500	2.354	-0.00032	-0.04768	0.04205	
0.05000	2.079	-0.00034	-0.05385	0.04214	
0.05500	1.804	-0.00038	-0.05903	0.04222	
0.06000	1.534	-0.00039	-0.06322	0.04220	
0.06500	1.272	-0.00039	-0.06646	0.04217	
0.07000	1.014	-0.00042	-0.06866	0.04210	
0.07500	0.7547	-0.00042	-0.06982	0.04205	
0.08000	0.4899	-0.00040	-0.07011	0.04193	
0.08500	0.2174	-0.00041	-0.06951	0.04183	
0.09000	-0.06363	-0.00042	-0.06801	0.04168	
0.09500	-0.3515	-0.00041	-0.06573	0.04162	
0.1000	-0.6423	-0.00042	-0.06275	0.04156	
0.1050	-0.9321	-0.00044	-0.05904	0.04153	
0.1100	-1.217	-0.00043	-0.05465	0.04151	
0.1150	-1.491	-0.00041	-0.04973	0.04161	
0.1200	-1.744	-0.00042	-0.04430	0.04173	
0.1250	-1.966	-0.00041	-0.03841	0.04185	
0.1300	-2.152	-0.00039	-0.03224	0.04196	
0.1350	-2.300	-0.00040	-0.02591	0.04207	
0.1400	-2.409	-0.00039	-0.01950	0.04222	
0.1450	-2.477	-0.00036	-0.01315	0.04230	
0.1500	-2.502	-0.00034	-0.00693	0.04240	
0.1550	-2.481	-0.00033	-0.00087	0.04256	
0.1600	-2.403	-0.00029	0.00489	0.04258	
0.1650	-2.268	-0.00026	0.01019	0.04262	
0.1700	-2.089	-0.00024	0.01502	0.04266	
0.1750	-1.881	-0.00020	0.01930	0.04265	
0.1800	-1.656	-0.00015	0.02284	0.04271	
0.1850	-1.421	-0.00013	0.02567	0.04273	
0.1900	-1.175	-0.00011	0.02782	0.04278	
0.1950	-0.9197	0.000	0.02920	0.04284	
0.2000	-0.6531	0.000	0.02973	0.04285	
0.2050	-0.3731	0.000	0.02952	0.04287	
0.2100	-0.07982	0.000	0.02855	0.04288	
0.2150	0.2231	0.000	0.02681	0.04291	
0.2200	0.5281	0.000	0.02438	0.04294	
0.2250	0.8228	0.000	0.02134	0.04288	
0.2300	1.095	0.000	0.01768	0.04283	
0.2350	1.338	0.000	0.01352	0.04278	
0.2400	1.545	0.000	0.00903	0.04270	
0.2450	1.715	0.000	0.00425	0.04262	
0.2500	1.847	0	-0.00076	0.04248	
0.2550	1.941	0.000	-0.00583	0.04235	
0.2600	1.996	0.000	-0.01091	0.04216	
0.2650	2.009	0.000	-0.01596	0.04203	
0.2700	1.977	-0.00011	-0.02077	0.04182	
0.2750	1.903	-0.00015	-0.02525	0.04160	
0.2800	1.794	-0.00018	-0.02941	0.04135	
0.2850	1.659	-0.00024	-0.03315	0.04110	
0.2900	1.510	-0.00029	-0.03633	0.04091	
0.2950	1.352	-0.00031	-0.03891	0.04069	
0.3000	1.186	-0.00034	-0.04082	0.04040	
0.3050	1.007	-0.00038	-0.04195	0.04010	
0.3100	0.8055	-0.00038	-0.04229	0.03980	
0.3150	0.5742	-0.00038	-0.04185	0.03951	
0.3200	0.3104	-0.00040	-0.04052	0.03922	
0.3250	0.01247	-0.00041	-0.03824	0.03886	
0.3300	-0.3230	-0.00041	-0.03508	0.03848	
0.3350	-0.6977	-0.00044	-0.03100	0.03801	
0.3400	-1.105	-0.00047	-0.02595	0.03762	
0.3450	-1.533	-0.00047	-0.02000	0.03726	
0.3500	-1.964	-0.00050	-0.01320	0.03692	
0.3550	-2.380	-0.00053	-0.00545	0.03660	
0.3600	-2.765	-0.00052	0.00318	0.03628	
0.3650	-3.108	-0.00051	0.01262	0.03597	
0.3700	-3.402	-0.00050	0.02287	0.03571	
0.3750	-3.644	-0.00045	0.03385	0.03551	
0.3800	-3.830	-0.00038	0.04541	0.03545	
0.3850	-3.962	-0.00033	0.05751	0.03554	
0.3900	-4.050	-0.00027	0.07014	0.03560	
0.3950	-4.105	-0.00020	0.08309	0.03565	
0.4000	-4.140	-0.00015	0.09626	0.03567	
0.4050	-4.163	-0.00012	0.1096	0.03580	
0.4100	-4.172	0.000	0.1230	0.03590	
0.4150	-4.167	0.000	0.1362	0.03601	
0.4200	-4.145	0.000	0.1493	0.03606	
0.4250	-4.102	0.000	0.1620	0.03603	
0.4300	-4.038	0.000	0.1741	0.03592	
0.4350	-3.945	0.000	0.1857	0.03578	
0.4400	-3.813	0.000	0.1966	0.03575	
0.4450	-3.626	0.000	0.2068	0.03557	
0.4500	-3.384	0.000	0.2160	0.03547	
0.4550	-3.101	0.000	0.2243	0.03538	
0.4600	-2.793	0.000	0.2315	0.03532	
0.4650	-2.467	0.000	0.2375	0.03537	
0.4700	-2.126	0.000	0.2424	0.03544	
0.4750	-1.771	0.000	0.2461	0.03552	
0.4800	-1.401	0.00011	0.2486	0.03570	
0.4850	-1.014	0.00011	0.2500	0.03591	
