Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	1.316	-0.00251	0.1422	-0.00288	
0.00500	1.237	-0.00253	0.1458	-0.00322	
0.01000	1.154	-0.00251	0.1494	-0.00355	
0.01500	1.068	-0.00249	0.1528	-0.00389	
0.02000	0.9857	-0.00251	0.1562	-0.00420	
0.02500	0.9160	-0.00249	0.1597	-0.00449	
0.03000	0.8695	-0.00248	0.1633	-0.00477	
0.03500	0.8516	-0.00249	0.1670	-0.00502	
0.04000	0.8670	-0.00251	0.1709	-0.00525	
0.04500	0.9169	-0.00251	0.1749	-0.00544	
0.05000	0.9982	-0.00253	0.1791	-0.00561	
0.05500	1.106	-0.00257	0.1836	-0.00576	
0.06000	1.235	-0.00257	0.1882	-0.00590	
0.06500	1.377	-0.00257	0.1930	-0.00602	
0.07000	1.523	-0.00260	0.1980	-0.00614	
0.07500	1.663	-0.00261	0.2032	-0.00624	
0.08000	1.785	-0.00260	0.2086	-0.00634	
0.08500	1.878	-0.00262	0.2140	-0.00642	
0.09000	1.937	-0.00262	0.2195	-0.00648	
0.09500	1.958	-0.00259	0.2251	-0.00653	
0.1000	1.945	-0.00257	0.2306	-0.00656	
0.1050	1.901	-0.00256	0.2360	-0.00657	
0.1100	1.827	-0.00252	0.2413	-0.00654	
0.1150	1.732	-0.00248	0.2464	-0.00649	
0.1200	1.625	-0.00248	0.2512	-0.00642	
0.1250	1.509	-0.00246	0.2558	-0.00633	
0.1300	1.386	-0.00243	0.2599	-0.00621	
0.1350	1.256	-0.00243	0.2636	-0.00606	
0.1400	1.123	-0.00243	0.2669	-0.00588	
0.1450	0.9898	-0.00240	0.2695	-0.00568	
0.1500	0.8600	-0.00240	0.2716	-0.00546	
0.1550	0.7340	-0.00241	0.2730	-0.00523	
0.1600	0.6102	-0.00239	0.2737	-0.00498	
0.1650	0.4852	-0.00238	0.2736	-0.00472	
0.1700	0.3493	-0.00240	0.2727	-0.00445	
0.1750	0.1894	-0.00239	0.2710	-0.00417	
0.1800	-0.00343	-0.00237	0.2684	-0.00386	
0.1850	-0.2339	-0.00237	0.2648	-0.00353	
0.1900	-0.5044	-0.00236	0.2604	-0.00320	
0.1950	-0.8168	-0.00231	0.2549	-0.00287	
0.2000	-1.170	-0.00227	0.2484	-0.00252	
0.2050	-1.558	-0.00225	0.2409	-0.00212	
0.2100	-1.970	-0.00218	0.2325	-0.00170	
0.2150	-2.397	-0.00212	0.2230	-0.00129	
0.2200	-2.826	-0.00210	0.2126	-0.00086	
0.2250	-3.244	-0.00206	0.2013	-0.00042	
0.2300	-3.639	-0.00202	0.1890	0.000	
0.2350	-4.002	-0.00202	0.1759	0.00052	
0.2400	-4.327	-0.00203	0.1620	0.00096	
0.2450	-4.610	-0.00202	0.1473	0.00139	
0.2500	-4.851	-0.00204	0.1318	0.00182	
0.2550	-5.053	-0.00209	0.1157	0.00225	
0.2600	-5.220	-0.00211	0.09909	0.00265	
0.2650	-5.356	-0.00215	0.08191	0.00301	
0.2700	-5.465	-0.00221	0.06438	0.00334	
0.2750	-5.549	-0.00225	0.04661	0.00367	
0.2800	-5.612	-0.00227	0.02860	0.00399	
0.2850	-5.651	-0.00232	0.01046	0.00427	
0.2900	-5.668	-0.00236	-0.00764	0.00453	
0.2950	-5.662	-0.00237	-0.02560	0.00476	
0.3000	-5.631	-0.00240	-0.04334	0.00498	
0.3050	-5.574	-0.00244	-0.06069	0.00520	
0.3100	-5.488	-0.00246	-0.07755	0.00540	
0.3150	-5.374	-0.00248	-0.09386	0.00559	
0.3200	-5.225	-0.00254	-0.1094	0.00579	
0.3250	-5.029	-0.00257	-0.1242	0.00597	
0.3300	-4.765	-0.00257	-0.1380	0.00612	
0.3350	-4.432	-0.00261	-0.1507	0.00625	
0.3400	-4.049	-0.00265	-0.1623	0.00637	
0.3450	-3.632	-0.00266	-0.1725	0.00649	
