Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.3012	-0.00240	0.04520	0.00051	
0.00500	0.2777	-0.00238	0.04614	0.00052	
0.01000	0.2522	-0.00237	0.04683	0.00055	
0.01500	0.2260	-0.00239	0.04735	0.00060	
0.02000	0.2001	-0.00238	0.04773	0.00068	
0.02500	0.1752	-0.00236	0.04787	0.00077	
0.03000	0.1518	-0.00237	0.04782	0.00088	
0.03500	0.1302	-0.00238	0.04765	0.00101	
0.04000	0.1106	-0.00236	0.04727	0.00116	
0.04500	0.09299	-0.00236	0.04665	0.00132	
0.05000	0.07741	-0.00238	0.04585	0.00149	
0.05500	0.06377	-0.00237	0.04487	0.00167	
0.06000	0.05191	-0.00236	0.04366	0.00185	
0.06500	0.04151	-0.00238	0.04229	0.00204	
0.07000	0.03181	-0.00238	0.04083	0.00223	
0.07500	0.02177	-0.00237	0.03921	0.00241	
0.08000	0.01021	-0.00238	0.03748	0.00256	
0.08500	-0.00414	-0.00239	0.03571	0.00270	
0.09000	-0.02334	-0.00237	0.03388	0.00283	
0.09500	-0.05128	-0.00236	0.03195	0.00296	
0.1000	-0.09050	-0.00237	0.03001	0.00307	
0.1050	-0.1387	-0.00235	0.02806	0.00319	
0.1100	-0.1954	-0.00232	0.02600	0.00332	
0.1150	-0.2606	-0.00233	0.02390	0.00344	
0.1200	-0.3291	-0.00232	0.02181	0.00355	
0.1250	-0.3989	-0.00230	0.01959	0.00366	
0.1300	-0.4660	-0.00231	0.01730	0.00377	
0.1350	-0.5259	-0.00233	0.01507	0.00389	
0.1400	-0.5790	-0.00232	0.01285	0.00400	
0.1450	-0.6223	-0.00233	0.01062	0.00411	
0.1500	-0.6515	-0.00236	0.00849	0.00423	
0.1550	-0.6674	-0.00237	0.00646	0.00435	
0.1600	-0.6733	-0.00236	0.00443	0.00446	
0.1650	-0.6704	-0.00239	0.00251	0.00457	
0.1700	-0.6567	-0.00240	0.00075	0.00467	
0.1750	-0.6302	-0.00239	-0.00096	0.00475	
0.1800	-0.5925	-0.00241	-0.00261	0.00483	
0.1850	-0.5472	-0.00243	-0.00415	0.00490	
0.1900	-0.4978	-0.00243	-0.00566	0.00496	
0.1950	-0.4470	-0.00244	-0.00717	0.00499	
0.2000	-0.3971	-0.00247	-0.00857	0.00500	
0.2050	-0.3494	-0.00246	-0.00987	0.00501	
0.2100	-0.3053	-0.00245	-0.01112	0.00500	
0.2150	-0.2652	-0.00247	-0.01225	0.00499	
0.2200	-0.2292	-0.00247	-0.01319	0.00496	
0.2250	-0.1970	-0.00245	-0.01400	0.00491	
0.2300	-0.1679	-0.00245	-0.01462	0.00484	
0.2350	-0.1418	-0.00246	-0.01498	0.00476	
0.2400	-0.1186	-0.00245	-0.01513	0.00465	
0.2450	-0.09821	-0.00244	-0.01512	0.00452	
0.2500	-0.08045	-0.00246	-0.01495	0.00437	
0.2550	-0.06515	-0.00244	-0.01467	0.00424	
0.2600	-0.05209	-0.00242	-0.01437	0.00408	
0.2650	-0.04105	-0.00243	-0.01395	0.00392	
0.2700	-0.03182	-0.00242	-0.01333	0.00373	
0.2750	-0.02417	-0.00240	-0.01255	0.00353	
0.2800	-0.01783	-0.00241	-0.01157	0.00330	
0.2850	-0.01190	-0.00242	-0.01028	0.00308	
0.2900	-0.00364	-0.00240	-0.00874	0.00284	
0.2950	0.01174	-0.00239	-0.00700	0.00259	
0.3000	0.03806	-0.00241	-0.00496	0.00236	
0.3050	0.07604	-0.00240	-0.00267	0.00212	
0.3100	0.1260	-0.00240	-0.00022	0.00189	
0.3150	0.1917	-0.00243	0.00243	0.00166	
0.3200	0.2728	-0.00245	0.00530	0.00145	
0.3250	0.3676	-0.00246	0.00831	0.00125	
0.3300	0.4711	-0.00249	0.01147	0.00107	
0.3350	0.5776	-0.00253	0.01484	0.00090	
0.3400	0.6814	-0.00253	0.01828	0.00075	
0.3450	0.7754	-0.00254	0.02170	0.00062	
0.3500	0.8547	-0.00257	0.02514	0.00051	
0.3550	0.9147	-0.00256	0.02855	0.00042	
0.3600	0.9508	-0.00254	0.03183	0.00036	
0.3650	0.9632	-0.00255	0.03498	0.00031	
0.3700	0.9534	-0.00254	0.03796	0.00029	
0.3750	0.9218	-0.00250	0.04063	0.00031	
0.3800	0.8718	-0.00249	0.04296	0.00036	
0.3850	0.8090	-0.00248	0.04501	0.00046	
0.3900	0.7388	-0.00243	0.04673	0.00061	
0.3950	0.6653	-0.00240	0.04803	0.00081	
0.4000	0.5918	-0.00240	0.04897	0.00104	
0.4050	0.5198	-0.00237	0.04946	0.00131	
0.4100	0.4490	-0.00235	0.04940	0.00159	
0.4150	0.3776	-0.00236	0.04882	0.00187	
0.4200	0.3031	-0.00236	0.04777	0.00214	
0.4250	0.2200	-0.00233	0.04617	0.00240	
0.4300	0.1168	-0.00233	0.04404	0.00265	
0.4350	-0.01535	-0.00233	0.04146	0.00290	
0.4400	-0.1817	-0.00229	0.03834	0.00311	
0.4450	-0.3821	-0.00228	0.03469	0.00334	
0.4500	-0.6110	-0.00227	0.03066	0.00355	
0.4550	-0.8592	-0.00224	0.02622	0.00375	
0.4600	-1.115	-0.00220	0.02135	0.00394	
0.4650	-1.365	-0.00219	0.01617	0.00411	
0.4700	-1.595	-0.00218	0.01078	0.00426	
0.4750	-1.793	-0.00215	0.00512	0.00440	
0.4800	-1.954	-0.00216	-0.00076	0.00453	
0.4850	-2.073	-0.00219	-0.00671	0.00464	
0.4900	-2.151	-0.00219	-0.01273	0.00475	
0.4950	-2.188	-0.00221	-0.01880	0.00485	
0.5000	-2.183	-0.00227	-0.02474	0.00494	
0.5050	-2.137	-0.00230	-0.03049	0.00499	
0.5100	-2.053	-0.00234	-0.03598	0.00503	
0.5150	-1.934	-0.00240	-0.04108	0.00505	
0.5200	-1.789	-0.00244	-0.04570	0.00506	
0.5250	-1.630	-0.00246	-0.04990	0.00506	
0.5300	-1.465	-0.00249	-0.05366	0.00503	
0.5350	-1.301	-0.00253	-0.05690	0.00495	
0.5400	-1.142	-0.00253	-0.05964	0.00486	
0.5450	-0.9907	-0.00253	-0.06187	0.00474	
0.5500	-0.8474	-0.00255	-0.06346	0.00460	
0.5550	-0.7079	-0.00253	-0.06442	0.00444	
0.5600	-0.5672	-0.00251	-0.06479	0.00426	
0.5650	-0.4237	-0.00252	-0.06449	0.00406	
0.5700	-0.2733	-0.00252	-0.06346	0.00386	
0.5750	-0.1072	-0.00249	-0.06186	0.00364	
