Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	0.00046	-0.00253	-0.06237	0.00467	
0.00500	-0.00026	-0.00254	-0.06224	0.00467	
0.01000	-0.00078	-0.00253	-0.06202	0.00467	
0.01500	-0.00112	-0.00252	-0.06182	0.00466	
0.02000	-0.00134	-0.00253	-0.06162	0.00465	
0.02500	-0.00145	-0.00254	-0.06138	0.00463	
0.03000	-0.00149	-0.00252	-0.06111	0.00462	
0.03500	-0.00146	-0.00253	-0.06080	0.00463	
0.04000	-0.00140	-0.00254	-0.06040	0.00463	
0.04500	-0.00131	-0.00253	-0.05999	0.00463	
0.05000	-0.00120	-0.00252	-0.05965	0.00463	
0.05500	-0.00109	-0.00253	-0.05933	0.00465	
0.06000	-0.00097	-0.00252	-0.05904	0.00467	
0.06500	-0.00086	-0.00251	-0.05887	0.00470	
0.07000	-0.00076	-0.00252	-0.05884	0.00472	
0.07500	-0.00066	-0.00253	-0.05886	0.00475	
0.08000	-0.00057	-0.00251	-0.05898	0.00478	
0.08500	-0.00050	-0.00251	-0.05920	0.00483	
0.09000	-0.00043	-0.00253	-0.05943	0.00487	
0.09500	-0.00037	-0.00251	-0.05972	0.00490	
0.1000	-0.00032	-0.00251	-0.06015	0.00494	
0.1050	-0.00028	-0.00253	-0.06066	0.00498	
0.1100	-0.00024	-0.00252	-0.06127	0.00503	
0.1150	-0.00021	-0.00251	-0.06201	0.00507	
0.1200	-0.00018	-0.00252	-0.06278	0.00510	
0.1250	-0.00017	-0.00253	-0.06353	0.00512	
0.1300	-0.00015	-0.00251	-0.06433	0.00516	
0.1350	-0.00014	-0.00251	-0.06517	0.00520	
0.1400	-0.00013	-0.00253	-0.06595	0.00524	
0.1450	-0.00013	-0.00251	-0.06670	0.00525	
0.1500	-0.00012	-0.00250	-0.06745	0.00527	
0.1550	-0.00012	-0.00252	-0.06812	0.00530	
0.1600	-0.00011	-0.00251	-0.06870	0.00533	
0.1650	-0.00011	-0.00250	-0.06927	0.00535	
0.1700	-0.00011	-0.00252	-0.06977	0.00536	
0.1750	-0.00011	-0.00252	-0.07017	0.00538	
0.1800	-0.00011	-0.00249	-0.07053	0.00540	
0.1850	-0.00011	-0.00249	-0.07087	0.00542	
0.1900	-0.00011	-0.00251	-0.07112	0.00543	
0.1950	-0.00011	-0.00249	-0.07132	0.00542	
0.2000	-0.00011	-0.00249	-0.07153	0.00542	
0.2050	-0.00011	-0.00251	-0.07168	0.00543	
0.2100	-0.00010	-0.00250	-0.07177	0.00544	
0.2150	-0.00011	-0.00248	-0.07184	0.00542	
0.2200	-0.00011	-0.00249	-0.07183	0.00540	
0.2250	-0.00011	-0.00249	-0.07170	0.00538	
0.2300	-0.00010	-0.00247	-0.07151	0.00537	
0.2350	-0.00010	-0.00247	-0.07130	0.00535	
0.2400	0.000	-0.00249	-0.07097	0.00532	
0.2450	0.000	-0.00248	-0.07056	0.00528	
0.2500	0.000	-0.00248	-0.07009	0.00525	
0.2550	0.000	-0.00250	-0.06951	0.00522	
0.2600	0.000	-0.00249	-0.06884	0.00517	
0.2650	0.00011	-0.00247	-0.06815	0.00511	
0.2700	0.00022	-0.00249	-0.06740	0.00504	
0.2750	0.00037	-0.00249	-0.06653	0.00497	
0.2800	0.00058	-0.00247	-0.06564	0.00491	
0.2850	0.00088	-0.00248	-0.06475	0.00483	
0.2900	0.00134	-0.00249	-0.06381	0.00474	
0.2950	0.00208	-0.00248	-0.06285	0.00466	
0.3000	0.00325	-0.00247	-0.06192	0.00458	
0.3050	0.00497	-0.00249	-0.06095	0.00450	
0.3100	0.00731	-0.00249	-0.05992	0.00442	
0.3150	0.01047	-0.00248	-0.05893	0.00432	
0.3200	0.01515	-0.00250	-0.05795	0.00424	
0.3250	0.02318	-0.00251	-0.05696	0.00417	
0.3300	0.03874	-0.00249	-0.05599	0.00409	
0.3350	0.06625	-0.00249	-0.05500	0.00401	
0.3400	0.1054	-0.00251	-0.05391	0.00391	
0.3450	0.1564	-0.00251	-0.05280	0.00383	
0.3500	0.2227	-0.00252	-0.05166	0.00375	
0.3550	0.3010	-0.00255	-0.05039	0.00366	
0.3600	0.3882	-0.00256	-0.04897	0.00356	
0.3650	0.4792	-0.00256	-0.04754	0.00344	
0.3700	0.5701	-0.00259	-0.04605	0.00333	
0.3750	0.6540	-0.00261	-0.04449	0.00322	
0.3800	0.7270	-0.00259	-0.04292	0.00310	
0.3850	0.7819	-0.00260	-0.04133	0.00297	
0.3900	0.8132	-0.00261	-0.03962	0.00285	
0.3950	0.8231	-0.00258	-0.03779	0.00275	
0.4000	0.8172	-0.00256	-0.03588	0.00266	
0.4050	0.8005	-0.00257	-0.03379	0.00257	
0.4100	0.7780	-0.00255	-0.03155	0.00249	
0.4150	0.7552	-0.00252	-0.02926	0.00242	
0.4200	0.7400	-0.00253	-0.02692	0.00237	
0.4250	0.7388	-0.00254	-0.02449	0.00233	
0.4300	0.7517	-0.00252	-0.02205	0.00229	
0.4350	0.7782	-0.00254	-0.01963	0.00223	
0.4400	0.8148	-0.00257	-0.01714	0.00217	
0.4450	0.8572	-0.00257	-0.01462	0.00212	
0.4500	0.9000	-0.00257	-0.01215	0.00207	
0.4550	0.9383	-0.00260	-0.00966	0.00200	
0.4600	0.9658	-0.00260	-0.00715	0.00192	
0.4650	0.9817	-0.00258	-0.00475	0.00183	
0.4700	0.9837	-0.00260	-0.00238	0.00175	
0.4750	0.9680	-0.00259	0.000	0.00166	
0.4800	0.9347	-0.00256	0.00234	0.00157	
0.4850	0.8864	-0.00255	0.00457	0.00149	
