Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-5.731	0.000	-0.00048	0.03733	
0.00500	-5.917	0.000	-0.00044	0.03732	
0.01000	-6.044	0.000	-0.00040	0.03723	
0.01500	-6.117	0.00017	-0.00036	0.03705	
0.02000	-6.138	0.00025	-0.00033	0.03688	
0.02500	-6.114	0.00031	-0.00029	0.03652	
0.03000	-6.043	0.00038	-0.00026	0.03618	
0.03500	-5.921	0.00045	-0.00022	0.03581	
0.04000	-5.740	0.00048	-0.00019	0.03551	
0.04500	-5.495	0.00052	-0.00016	0.03517	
0.05000	-5.187	0.00057	-0.00013	0.03474	
0.05500	-4.824	0.00059	0.000	0.03435	
0.06000	-4.419	0.00060	0.000	0.03403	
0.06500	-3.990	0.00064	0.000	0.03376	
0.07000	-3.554	0.00066	0.000	0.03354	
0.07500	-3.126	0.00065	0.000	0.03342	
0.08000	-2.716	0.00065	0	0.03329	
0.08500	-2.333	0.00065	0.000	0.03324	
0.09000	-1.981	0.00062	0.000	0.03317	
0.09500	-1.658	0.00058	0.000	0.03323	
0.1000	-1.363	0.00057	0.000	0.03338	
0.1050	-1.091	0.00052	0.000	0.03325	
0.1100	-0.8334	0.00046	0.000	0.03335	
0.1150	-0.5777	0.00045	0.000	0.03329	
0.1200	-0.3149	0.00042	0.000	0.03331	
0.1250	-0.03753	0.00037	0.000	0.03342	
0.1300	0.2571	0.00036	0.000	0.03362	
0.1350	0.5679	0.00036	0.000	0.03379	
0.1400	0.8906	0.00033	0.000	0.03401	
0.1450	1.218	0.00033	0.000	0.03410	
0.1500	1.541	0.00035	0.000	0.03414	
0.1550	1.849	0.00034	0.000	0.03419	
0.1600	2.130	0.00033	0.000	0.03416	
0.1650	2.375	0.00034	0.000	0.03416	
0.1700	2.576	0.00033	0.000	0.03406	
0.1750	2.734	0.00029	0.000	0.03407	
0.1800	2.849	0.00028	0.000	0.03398	
0.1850	2.923	0.00026	0.000	0.03380	
0.1900	2.957	0.00021	0.000	0.03365	
0.1950	2.945	0.00017	-0.00010	0.03345	
0.2000	2.879	0.00015	-0.00012	0.03330	
0.2050	2.753	0.00011	-0.00013	0.03314	
0.2100	2.579	0.000	-0.00014	0.03299	
0.2150	2.374	0.000	-0.00015	0.03284	
0.2200	2.151	0.000	-0.00016	0.03271	
0.2250	1.919	0.000	-0.00017	0.03249	
