Time  1 - default sample rate [s]	WIV_Voltage [mV/V]	WIV_Current [mV/V]	WIV_Poten [V]	WIV_dynamometer [mV/V]
0	-1.903	-0.00051	-0.5155	0.04010	
0.00500	-2.359	-0.00049	-0.5077	0.03965	
0.01000	-2.778	-0.00049	-0.4988	0.03924	
0.01500	-3.150	-0.00045	-0.4889	0.03875	
0.02000	-3.478	-0.00037	-0.4780	0.03816	
0.02500	-3.768	-0.00033	-0.4661	0.03760	
0.03000	-4.028	-0.00028	-0.4532	0.03710	
0.03500	-4.270	-0.00021	-0.4395	0.03661	
0.04000	-4.505	-0.00017	-0.4248	0.03608	
0.04500	-4.744	-0.00015	-0.4093	0.03552	
0.05000	-4.990	-0.00011	-0.3929	0.03500	
0.05500	-5.245	0.000	-0.3758	0.03444	
0.06000	-5.504	0.000	-0.3579	0.03369	
0.06500	-5.758	0.000	-0.3392	0.03295	
0.07000	-6.004	0.000	-0.3199	0.03224	
0.07500	-6.238	0.000	-0.2998	0.03158	
0.08000	-6.458	0.000	-0.2790	0.03089	
0.08500	-6.661	0	-0.2576	0.03005	
0.09000	-6.850	0.000	-0.2356	0.02929	
0.09500	-7.025	0.000	-0.2130	0.02858	
0.1000	-7.185	0.00016	-0.1899	0.02792	
0.1050	-7.328	0.00022	-0.1663	0.02721	
0.1100	-7.453	0.00024	-0.1422	0.02661	
0.1150	-7.559	0.00027	-0.1177	0.02609	
0.1200	-7.647	0.00030	-0.09292	0.02556	
0.1250	-7.722	0.00030	-0.06786	0.02492	
0.1300	-7.787	0.00029	-0.04255	0.02429	
0.1350	-7.840	0.00029	-0.01714	0.02374	
0.1400	-7.879	0.00028	0.00827	0.02320	
0.1450	-7.899	0.00024	0.03366	0.02266	
0.1500	-7.895	0.00024	0.05890	0.02204	
0.1550	-7.865	0.00023	0.08384	0.02142	
0.1600	-7.807	0.00021	0.1084	0.02083	
0.1650	-7.721	0.00022	0.1326	0.02026	
0.1700	-7.604	0.00025	0.1563	0.01964	
0.1750	-7.454	0.00026	0.1793	0.01910	
0.1800	-7.265	0.00026	0.2018	0.01852	
0.1850	-7.028	0.00029	0.2235	0.01798	
0.1900	-6.742	0.00030	0.2443	0.01746	
0.1950	-6.409	0.00030	0.2643	0.01689	
0.2000	-6.039	0.00033	0.2833	0.01629	
0.2050	-5.640	0.00035	0.3012	0.01584	
